timestamp_sec,FL_wheel_speed,FR_wheel_speed,RR_wheel_speed,RL_wheel_speed,steering_angle,odom_speed,odom,ax,ay
0.002159,138.3189,121.5138,117.7608,133.6485,-192.79999999999973,14.0,120.0,-0.09999999999999964,-0.6759999999999877
0.011722999999999999,138.3189,121.5138,117.7608,133.6485,-192.79999999999973,14.0,120.0,-0.09999999999999964,-0.6759999999999877
0.022147999999999998,137.8602,121.2636,117.9693,134.6076,-192.79999999999973,14.0,120.0,-0.14999999999999858,-0.6680000000000064
0.030878,137.8602,121.2636,117.9693,134.6076,-192.79999999999973,14.0,120.0,-0.14999999999999858,-0.6680000000000064
0.042357,137.8602,121.2636,117.5106,133.8987,-192.79999999999973,14.0,40.0,-0.09999999999999964,-0.6599999999999966
0.051269999999999996,137.8602,121.2636,117.5106,133.8987,-192.79999999999973,14.0,40.0,-0.09999999999999964,-0.6599999999999966
0.062459,138.1104,121.5138,118.428,134.1072,-192.79999999999973,14.0,40.0,-0.09999999999999964,-0.6479999999999961
0.071119,138.1104,121.5138,118.428,134.1072,-192.79999999999973,14.0,40.0,-0.09999999999999964,-0.6479999999999961
0.08290199999999999,138.1104,121.7223,117.7608,134.1072,-192.79999999999973,14.0,40.0,-0.14999999999999858,-0.6399999999999864
0.09188099999999999,138.1104,121.7223,117.7608,134.1072,-192.79999999999973,14.0,40.0,-0.14999999999999858,-0.6399999999999864
0.10212099999999999,137.8602,121.5138,118.428,134.1072,-192.79999999999973,14.0,40.0,-0.14999999999999858,-0.6279999999999859
0.11211,137.8602,121.5138,117.9693,134.6076,-192.79999999999973,14.0,40.0,-0.14999999999999858,-0.6279999999999859
0.122178,137.6517,121.2636,117.9693,134.6076,-192.79999999999973,14.0,40.0,-0.14999999999999858,-0.6200000000000045
0.134516,137.6517,121.2636,117.9693,134.6076,-192.79999999999973,14.0,40.0,-0.14999999999999858,-0.6200000000000045
0.14216399999999998,137.1513,121.2636,118.428,134.8161,-192.79999999999973,14.0,40.0,-0.14999999999999858,-0.6239999999999952
0.151562,137.1513,121.2636,118.428,134.8161,-192.89999999999964,14.0,80.0,-0.14999999999999858,-0.6239999999999952
0.16216899999999998,137.1513,121.5138,118.6782,134.8161,-192.89999999999964,14.0,80.0,-0.25,-0.6279999999999859
0.171987,137.1513,121.5138,118.6782,134.8161,-192.79999999999973,14.0,80.0,-0.25,-0.6279999999999859
0.18203999999999998,137.8602,121.5138,118.2195,135.525,-192.79999999999973,14.0,80.0,-0.25,-0.6200000000000045
0.190941,137.8602,121.5138,118.2195,135.525,-192.89999999999964,14.0,80.0,-0.25,-0.6200000000000045
0.202454,137.6517,121.7223,118.6782,134.8161,-192.79999999999973,14.0,80.0,-0.25,-0.6239999999999952
0.211978,137.6517,121.7223,118.6782,134.8161,-192.79999999999973,14.0,80.0,-0.25,-0.6239999999999952
0.222351,137.6517,121.9725,118.6782,135.2748,-192.79999999999973,14.0,80.0,-0.25,-0.6279999999999859
0.231543,137.6517,121.9725,118.6782,135.2748,-192.79999999999973,14.0,80.0,-0.25,-0.6279999999999859
0.242469,137.8602,121.7223,117.9693,135.2748,-192.79999999999973,14.0,80.0,-0.25,-0.6279999999999859
