range,azimuth,vr,rcs,vr_comp,x_cc,y_cc,x_seq,y_seq,label_id
15.119674,0.79445916,-10.541221,-7.4997034,-0.014898427,18.01963,4.6018333,408.12653,-2113.4287,11.0
16.1351,0.7573164,-9.98475,-1.8572779,0.68174183,19.17026,4.392878,407.1298,-2112.8171,11.0
16.235485,0.7945669,-10.593487,-14.206021,-0.06759245,19.063976,4.9947395,407.01077,-2113.4165,11.0
8.47544,1.0639697,-8.890752,-9.797598,0.19848594,10.719437,4.2780733,415.048,-2115.772,11.0
12.737437,0.8805789,-9.096439,-6.2634087,1.0493844,15.360271,4.775953,410.5421,-2114.5547,11.0
13.592893,0.9624371,-9.33303,-2.8892155,0.38136262,15.61372,6.127649,409.81613,-2115.7227,11.0
13.851558,0.83952755,-9.641801,-0.21372223,0.694964,16.600033,4.7366567,409.40082,-2114.0688,11.0
15.328887,0.8853667,-9.81082,-4.165491,0.31161478,17.668308,5.956231,407.96326,-2114.8184,11.0
8.666332,-1.096261,-8.851845,-9.319525,-8.393585,4.1922693,-9.359961,426.07306,-2105.4255,11.0
11.842188,-1.1155078,-8.895947,-0.63508415,-8.654108,4.086206,-12.540028,427.32413,-2102.5,11.0
9.86852,-0.7664542,-4.061549,-15.4461565,0.0124640865,7.411641,-9.907254,423.27075,-2103.749,11.0
11.102278,-0.5692328,-6.0282598,-16.788069,0.021572793,9.807878,-10.074611,421.09796,-2102.7249,11.0
11.760035,-0.55398613,-6.143045,-24.911396,0.050694004,10.310923,-10.532803,420.7951,-2102.1155,11.0
14.21195,-0.5952228,-5.788727,-18.759981,0.012575832,11.159412,-12.894183,420.85986,-2099.6072,11.0
14.634407,-0.6128745,-5.46692,-19.90464,0.1633425,11.1535845,-13.387375,421.04398,-2099.1497,11.0
15.711318,-0.58690524,-5.9698486,-21.056068,-0.08857477,12.041349,-14.113091,420.4795,-2098.1516,11.0
16.060638,-0.5066927,-6.6622124,-21.343594,-0.031400483,13.295001,-13.69711,419.1603,-2098.085,11.0
16.448536,-0.54526895,-6.2693443,-16.603539,0.0060271844,13.002325,-14.373778,419.67825,-2097.5603,11.0
1.9642295,-1.1673172,0.0059929383,0.5989342,-0.33496025,3.7957683,-2.663179,424.0162,-2111.811,11.0
3.967514,-0.50611997,-6.6601777,-26.009182,-0.024161566,6.192599,-3.9093847,422.23376,-2109.781,11.0
11.968027,-0.43519032,-7.2864323,-18.552868,-0.023278303,11.564708,-9.85812,419.38205,-2102.29,11.0
12.348217,-0.3728584,-7.8212104,-20.216263,-0.03698915,12.382622,-9.635512,418.53906,-2102.2012,11.0
13.1174,-0.37740472,13.332184,-18.35761,21.0794,12.870257,-10.233176,418.30112,-2101.4675,11.0
13.191553,-0.34743083,-8.033113,-10.988048,-0.044899516,13.204441,-10.011203,417.9092,-2101.5532,11.0
14.526731,-0.2674208,-8.668301,-22.254429,-0.072498724,14.936833,-10.098386,416.3261,-2100.8442,11.0
14.570529,-0.38094968,-7.7473674,-17.432962,-0.029119736,13.830801,-11.324662,417.8013,-2100.102,11.0
15.178542,-0.23729064,-8.847555,-23.018543,-0.037004374,15.724432,-10.166964,415.61688,-2100.495,11.0
16.092876,-0.19543819,-9.187308,-15.026069,-0.0917706,16.848074,-10.202137,414.58234,-2100.0552,11.0
16.121284,-0.4748956,-6.856657,-19.431072,0.05973754,13.740602,-13.438505,418.65128,-2098.1646,11.0
16.740309,-0.45134762,-7.0785646,-21.05523,0.044833254,14.428608,-13.682391,418.0984,-2097.688,11.0
1.8778045,-0.7884974,-3.7137358,-19.354229,0.12814873,4.497034,-2.4664476,423.29132,-2111.7402,11.0
2.0055707,-0.48387337,-6.765735,-23.632477,0.07072253,5.074921,-2.295707,422.69083,-2111.6902,11.0
2.0395527,-0.6082225,-5.659437,-24.32486,0.016074406,4.8846993,-2.463453,422.9289,-2111.6025,11.0
2.100006,-0.5556613,-6.1111774,-22.065308,0.06682006,5.0090075,-2.457785,422.81097,-2111.563,11.0
2.1698332,-0.4489004,-7.068282,-24.309927,0.07640385,5.2339883,-2.3793848,422.57288,-2111.5544,11.0
2.8618734,-0.39115304,-7.70769,5.6806397,-0.073357224,5.7970223,-2.8067186,422.20294,-2110.9521,11.0
3.2482467,-0.06451699,-9.907132,-18.115763,-0.025085147,6.70951,-2.259295,421.1541,-2111.1318,11.0
3.70922,-0.3314223,-8.158143,-27.274237,-0.044143226,6.5290575,-3.2757416,421.69058,-2110.2498,11.0
3.9086847,-0.016637085,-10.122432,-16.838266,0.005636719,7.3747506,-2.4100711,420.5887,-2110.7502,11.0
4.013785,0.045474127,-10.470618,-16.848217,-0.058069613,7.571299,-2.2286355,420.33978,-2110.8481,11.0
4.620005,0.0010079517,-10.216398,-24.781847,-0.0034898217,8.049398,-2.6476626,420.046,-2110.2842,11.0
5.072432,-0.215724,-9.065149,-25.828747,-0.10578512,7.8922114,-3.7774727,420.60184,-2109.2883,11.0
5.1052494,-0.22879781,-8.984262,-25.35474,-0.11461673,7.8774586,-3.8501744,420.64194,-2109.2258,11.0
5.1065197,0.110177845,-10.704812,-14.864137,-0.03862943,8.697552,-2.3354328,419.32874,-2110.3406,11.0
