range,azimuth,vr,rcs,vr_comp,x_cc,y_cc,x_seq,y_seq,label_id
2.4464111,0.9732828,0.5346625,0.23639679,10.344692,5.9619503,0.5516917,390.76938,-2100.2417,11.0
13.439997,0.78370607,-3.4686725,-2.4225044,7.281221,16.496555,3.8772256,379.88803,-2098.3357,2.0
13.545436,0.6255542,-3.7268515,9.030551,7.5134225,17.163288,1.8497758,380.23117,-2096.2292,2.0
14.084642,0.75364745,-3.4575336,1.247241,7.4066834,17.240845,3.6966078,379.31085,-2097.8323,2.0
14.250185,0.7025976,-3.098129,4.348792,7.9377065,17.607464,3.05167,379.28287,-2097.0908,2.0
14.724411,0.59272206,-3.7551873,1.9224467,7.5520005,18.404379,1.5955048,379.2471,-2095.4314,2.0
2.5200038,-0.6714214,-5.159461,-17.741238,0.020188667,4.9859467,-2.954476,393.252,-2097.5806,11.0
2.6056416,-0.62817484,-5.4613914,-21.744059,0.1552745,5.123902,-2.9785786,393.1407,-2097.4956,11.0
2.7806485,-0.6742676,-5.126846,-10.4400835,0.023693744,5.0953183,-3.1911833,393.2641,-2097.32,11.0
2.8220696,-0.70436496,-4.8462057,-14.531636,-0.0060018124,5.037069,-3.2648754,393.34976,-2097.2815,11.0
15.197273,-0.1749665,-2.5493264,-1.4458488,6.8731112,16.306376,-9.420369,386.18777,-2086.6235,11.0
16.218674,-0.25296253,-2.27347,-7.4891458,6.6123476,16.377377,-11.01313,386.85913,-2085.1772,11.0
2.4598696,-0.53016424,-6.446024,-22.934385,0.120943524,5.2579603,-2.7240222,392.9044,-2097.6597,11.0
2.6462064,-0.5095953,-6.679632,-23.410631,0.079062,5.4083214,-2.845952,392.82718,-2097.482,11.0
2.6481721,-0.4724275,-7.0534472,-21.153378,0.044388153,5.4882026,-2.7884858,392.7298,-2097.496,11.0
2.7098277,-0.56275254,-6.2332735,-21.100449,0.024277909,5.3265467,-2.9786854,392.96094,-2097.4019,11.0
2.8661442,-0.5002662,-6.808194,-22.856823,0.036520142,5.5586195,-3.0085657,392.76877,-2097.2686,11.0
2.9400132,-0.38252953,-7.7922173,-25.524637,0.08448012,5.8684998,-2.8469996,392.4193,-2097.269,11.0
3.0936453,-0.29030567,-8.427482,-20.912935,0.18207185,6.1725297,-2.754957,392.1071,-2097.2104,11.0
3.1053708,-0.36246094,-8.065305,-24.05581,-0.023209354,6.0265455,-2.9247265,392.31488,-2097.1272,11.0
3.2009726,-0.37559077,-7.829915,-23.90098,0.1043313,6.0629435,-3.0223403,392.3276,-2097.0237,11.0
3.2552178,-0.44307083,-7.299483,-18.960125,0.059313133,5.9359307,-3.20738,392.52563,-2096.918,11.0
3.3390343,-0.18941987,-9.249313,-22.038868,0.07791583,6.5666504,-2.6552992,391.7114,-2097.1172,11.0
3.4036372,-0.23974553,-8.926089,-20.406237,0.054558456,6.5152617,-2.8293972,391.83728,-2096.9863,11.0
3.7006266,-0.28512892,-8.613256,-25.371578,0.035320245,6.6389422,-3.1437917,391.87247,-2096.6504,11.0
3.8592331,-0.15393166,-9.542428,-22.439945,0.015050384,7.066542,-2.8475032,391.3564,-2096.716,11.0
4.188122,-0.084232785,-9.924575,-17.904146,0.049824927,7.4936614,-2.7825153,390.94745,-2096.577,11.0
4.466007,-0.04314751,-10.130246,-17.1851,0.06734512,7.8227,-2.7596672,390.64493,-2096.4453,11.0
4.541165,-0.22776502,-9.096613,-24.344296,-0.03136196,7.436457,-3.498416,391.32828,-2095.968,11.0
4.656234,-0.0131462,-10.3324795,-21.509243,0.01723848,8.054045,-2.7224994,390.42252,-2096.3718,11.0
