range,azimuth,vr,rcs,vr_comp,x_cc,y_cc,x_seq,y_seq,label_id
15.693136,0.92697173,-12.201433,-0.8010597,0.45327824,17.70076,6.696479,911.2543,-2248.2124,11.0
7.9272556,-1.0855659,-0.8063177,1.2373066,-0.05040848,4.248634,-8.617723,926.92365,-2235.1758,11.0
8.039265,-1.1414633,-0.15292603,4.7836895,-0.20023657,3.8049104,-8.739076,927.3808,-2235.1248,11.0
6.8954554,-1.0491093,-1.2109565,-18.507215,0.06770231,4.448852,-7.5702662,926.563,-2236.1792,11.0
6.9961,-0.9714645,-2.3914845,-11.441874,-0.006011481,4.9963303,-7.6032,926.0273,-2236.0615,11.0
7.1379642,-0.8791366,-3.706919,-13.073662,-0.024577558,5.663793,-7.606292,925.36847,-2235.9548,11.0
7.2586145,-0.8481853,-4.109839,-12.55825,0.00077564345,5.9107404,-7.662898,925.1333,-2235.8606,11.0
7.285281,-0.89860886,-3.3862119,-8.355423,0.024858061,5.5634236,-7.7833376,925.4951,-2235.7954,11.0
7.7821736,-0.7796,-4.979987,-7.766366,0.065024406,6.5650864,-7.996899,924.5388,-2235.4287,11.0
7.799899,-0.76373494,-5.213834,-9.822438,0.04410178,6.686931,-7.9695864,924.41425,-2235.4368,11.0
7.8444705,-0.7295703,-5.739198,-12.234857,-0.027305927,6.9511595,-7.909747,924.1439,-2235.4548,11.0
8.099616,-0.82597804,-4.3236947,-11.203002,0.09179916,6.320308,-8.416907,924.84595,-2235.052,11.0
8.430494,-0.7950798,-4.8587914,-13.408711,-0.022756776,6.6677322,-8.649206,924.5388,-2234.7686,11.0
8.481371,-0.8074563,-4.627629,-12.441562,0.040487263,6.5854855,-8.731524,924.6329,-2234.7,11.0
8.737689,-0.71341276,-5.933674,-17.923206,-0.009380086,7.4324384,-8.674013,923.7873,-2234.625,11.0
8.883861,-0.65531725,-6.5036693,-15.314815,0.17115664,7.956813,-8.582836,923.2551,-2234.6335,11.0
9.293005,-0.60981697,-7.104071,-14.363766,0.14296842,8.516116,-8.74242,922.7274,-2234.3892,11.0
11.53178,-0.74325746,-5.2974434,-10.237914,0.23335409,8.258678,-11.359905,923.3887,-2231.8435,11.0
11.717018,-0.7726857,-5.06013,-5.5891685,0.07783763,8.008705,-11.657954,923.68195,-2231.588,11.0
12.035386,-0.5690464,-7.6615677,-8.879461,0.08549597,10.309671,-10.861312,921.2851,-2232.017,11.0
12.128396,-0.7179693,-5.7970166,-10.011856,0.06753328,8.768258,-11.790852,922.9523,-2231.3384,11.0
12.39298,-0.6834117,-6.167843,-8.793929,0.14668977,9.263894,-11.852752,922.4723,-2231.2002,11.0
12.597308,-0.64473253,-6.741308,-2.2289982,0.06790889,9.787265,-11.815742,921.9495,-2231.1555,11.0
13.440027,-0.6261869,-6.8291235,-8.59502,0.21371366,10.402618,-12.440037,921.4387,-2230.443,11.0
13.946723,-0.5293751,-8.973592,-18.595387,-0.7523387,11.79507,-12.16934,920.0211,-2230.4941,11.0
14.908594,-0.58155596,-7.411706,-13.426214,0.18326716,11.69132,-13.386079,920.31274,-2229.308,11.0
15.77761,-0.58711123,-9.0462885,-18.631943,-1.5192388,12.073094,-14.171379,920.0577,-2228.4731,11.0
8.058981,-0.6254359,-7.065534,-11.979176,-0.013286765,7.788406,-7.7366757,923.2899,-2235.4956,11.0
8.373518,-0.5760021,-7.649931,-9.73704,0.012713468,8.298021,-7.8006883,922.79645,-2235.3533,11.0
8.560517,-0.54288083,-7.9883685,-12.153114,0.07286639,8.635036,-7.8050327,922.46423,-2235.2966,11.0
8.639793,-0.51862204,-8.23526,-9.807735,0.11232565,8.851776,-7.751822,922.2418,-2235.3154,11.0
8.890935,-0.48233545,-8.659288,-10.770401,0.10740423,9.2567625,-7.7656684,921.84393,-2235.2388,11.0
9.184326,-0.43879765,-9.225929,-8.8599,0.028341385,9.747242,-7.7492714,921.3569,-2235.1787,11.0
9.483167,-0.40294233,-9.541615,-9.324358,0.1010686,10.195817,-7.7560525,920.9148,-2235.1023,11.0
9.60342,-0.5525923,-7.7663174,-18.094986,0.178944,9.139107,-8.722263,922.1089,-2234.312,11.0
9.685993,-0.5195767,-8.129241,-16.898262,0.20716724,9.448685,-8.611073,921.78577,-2234.3738,11.0
9.952838,-0.48481804,-8.631877,-15.009779,0.10650353,9.88168,-8.624542,921.36017,-2234.2932,11.0
10.020447,-0.4626581,-8.888919,-11.246416,0.10025355,10.097881,-8.542078,921.1337,-2234.341,11.0
10.080044,-0.43716258,-9.180851,-19.273087,0.09139488,10.334047,-8.426189,920.88245,-2234.4187,11.0
10.134462,-0.32954907,-10.3181925,-9.227957,0.0803629,11.165664,-7.72386,919.9517,-2234.9834,11.0
10.231837,-0.34830204,-10.0669365,-11.331477,0.1436515,11.101585,-7.928411,920.0468,-2234.7913,11.0
10.790248,-0.37638658,-9.814503,-5.8380756,0.10788988,11.279732,-8.534349,919.9651,-2234.165,11.0
10.80971,-0.39666742,-9.58769,-8.85034,0.1217069,11.132423,-8.697605,920.136,-2234.0266,11.0
10.895818,-0.2800447,-10.722783,-9.863849,0.15423371,12.078563,-7.853605,919.0701,-2234.7131,11.0
11.066842,-0.25388333,-11.024633,-2.633326,0.094542235,12.394772,-7.745045,918.74084,-2234.7712,11.0
11.760051,-0.2701274,-10.764779,-19.409424,0.20492087,12.806576,-8.3326645,918.4254,-2234.1267,11.0
12.039893,-0.26437846,-10.909843,-16.822254,0.11309042,13.064241,-8.461506,918.1909,-2233.9595,11.0
12.16258,-0.5309386,-8.0722885,-12.290005,0.13051532,10.764323,-10.712925,920.81287,-2232.093,11.0
12.180046,-0.4818596,-8.477676,-12.720482,0.29443684,11.257846,-10.376022,920.273,-2232.349,11.0
12.417254,-0.238594,-11.127968,-12.630306,0.1292186,13.555946,-8.457373,917.7045,-2233.8872,11.0
12.499662,-0.31457487,-10.410981,-14.452294,0.13504322,12.999381,-9.227207,918.374,-2233.2131,11.0
12.744377,-0.46720204,-8.821611,-10.272924,0.11649122,11.748167,-10.709794,919.8405,-2231.943,11.0
12.850835,-0.40922105,-9.438144,-11.353014,0.13740459,12.385591,-10.315521,919.14954,-2232.2334,11.0
13.4340105,-0.2996096,-10.564334,-9.317376,0.12670876,13.818595,-9.716598,917.64087,-2232.6023,11.0
13.543001,-0.4149758,-9.29814,-10.858301,0.21554531,12.786329,-10.884966,918.8422,-2231.6086,11.0
13.571909,-0.19173117,-11.5096445,-9.09497,0.15402514,14.843108,-8.672956,916.46655,-2233.474,11.0
13.637039,-0.38598529,-9.684619,-12.573819,0.13746859,13.141809,-10.690838,918.4609,-2231.745,11.0
13.728578,-0.269931,-10.780089,-7.842559,0.19143543,14.3059025,-9.608253,917.14264,-2232.6335,11.0
13.817682,-0.2434707,-11.150833,-16.341831,0.06261755,14.607238,-9.384769,916.81024,-2232.8076,11.0
14.419315,-0.300477,-10.33178,-16.50911,0.3509218,14.5406,-10.387179,917.03186,-2231.8276,11.0
14.637511,-0.1925075,-12.042879,-14.482669,-0.38573706,15.698771,-9.308149,915.72003,-2232.7136,11.0
14.707007,-0.35076892,-9.853911,-11.175896,0.33168155,14.243226,-11.115598,917.4389,-2231.1543,11.0
15.120068,-0.29975843,-10.328715,-17.13092,0.36089692,15.066954,-10.849908,916.58386,-2231.2888,11.0
15.120052,-0.17514631,-12.028387,-19.683268,-0.22695321,16.241573,-9.378285,915.19476,-2232.5598,11.0
15.27121,-0.28987026,-10.471998,-18.755615,0.31213763,15.279792,-10.838944,916.3719,-2231.2666,11.0
15.5400715,-0.344047,-9.796892,-20.890797,0.45666277,14.905104,-11.631582,916.8653,-2230.5417,11.0
15.731925,-0.2708928,-10.950419,-18.123363,0.012165777,15.8204,-10.919701,915.85046,-2231.1028,11.0
16.19987,-0.46588403,-9.042123,-21.273203,-0.08918776,13.903714,-13.410607,918.13104,-2228.94,11.0
16.260956,-0.27460608,-10.672176,-22.51575,0.25580078,16.183294,-11.3092,915.5525,-2230.6616,11.0
16.264023,-0.34685722,-9.888915,-19.69096,0.33628336,15.387455,-12.173282,916.473,-2229.9316,11.0
16.380066,-0.23771605,-11.09287,-20.852043,0.17216185,16.659266,-10.921808,915.0221,-2230.9702,11.0
16.68887,-0.42737883,-9.278268,-20.258509,0.101015255,14.703293,-13.386268,917.3374,-2228.8398,11.0
3.2466683,-0.14105108,-11.810326,-27.20197,0.26408765,6.580623,-2.471741,923.66455,-2240.8843,11.0
3.763997,-0.043287218,-12.574853,-28.63914,0.20345043,7.199562,-2.4363754,923.0476,-2240.823,11.0
3.9460397,-0.019425575,-12.674599,-28.04653,0.25721097,7.403513,-2.436302,922.8461,-2240.7915,11.0
9.821621,0.09461044,-13.358975,-26.2442,0.2033793,13.114208,-3.9899654,917.4464,-2238.369,11.0
9.829894,0.09180576,-13.366007,-24.39923,0.18292406,13.112732,-4.0187006,917.45233,-2238.3408,11.0
11.955058,-0.18757682,-11.558053,-14.433486,0.14042796,13.56376,-7.6828685,917.5764,-2234.651,11.0
12.136628,-0.15692247,-11.842569,-16.103222,0.10649865,13.923782,-7.4836593,917.1898,-2234.7917,11.0
12.600043,-0.17838022,-11.599304,-17.468515,0.17552035,14.154535,-7.965234,917.03674,-2234.2803,11.0
13.044008,-0.15183401,-11.791277,-16.660133,0.19830687,14.713147,-7.935699,916.48035,-2234.2227,11.0
13.359092,-0.095870085,-12.278075,-10.081987,0.13640179,15.372411,-7.477147,915.7578,-2234.573,11.0
14.320759,-0.1650742,-11.720238,-9.303136,0.16327947,15.669235,-8.800993,915.6704,-2233.2192,11.0
14.376782,-0.13811947,-11.975766,-11.999459,0.12146781,15.930315,-8.510209,915.36725,-2233.4658,11.0
14.429384,-0.08798743,-12.324811,-7.6598573,0.14641927,16.352068,-7.921868,914.8592,-2233.9814,11.0
15.120045,-0.14257695,-11.7531805,-18.440964,0.3093138,16.517597,-8.97049,914.8587,-2232.92,11.0
15.52173,-0.016203217,-12.727235,-19.230917,0.22474244,17.82033,-7.4847865,913.3408,-2234.1848,11.0
16.01924,0.030931076,-12.622943,-24.375713,0.6085549,18.581715,-7.0156293,912.51575,-2234.53,11.0
