range,azimuth,vr,rcs,vr_comp,x_cc,y_cc,x_seq,y_seq,label_id
17.15046,-0.87565035,8.282211,-3.7844505,0.06750372,-8.5082855,-12.955966,446.09583,-2109.3335,11.0
6.8652945,-1.0420582,0.13947554,-15.402632,-9.313468,-1.943008,-4.8359466,437.04114,-2114.5344,11.0
9.780791,-0.97132266,-11.418939,-15.0316105,-20.375624,-3.904716,-7.0692534,439.677,-2113.1604,11.0
16.807905,-0.7755068,7.2958746,-1.0004978,-0.061819196,-7.0215387,-13.847834,445.03152,-2107.9648,11.0
16.859192,-0.8123799,7.6845856,-1.7431479,0.0022891872,-7.5266294,-13.483493,445.37094,-2108.487,11.0
17.640078,-0.80514544,7.5639806,-5.296281,-0.0554392,-7.949151,-14.151941,446.00635,-2108.0164,11.0
17.740252,-0.72114927,6.8313885,-6.3736258,-0.029672472,-6.853526,-15.16003,445.34872,-2106.6807,11.0
20.048513,-0.60279214,5.6677265,-7.4508677,-0.043941036,-6.232197,-18.309399,445.9067,-2103.5193,11.0
20.547604,-0.61170286,5.8998246,-6.7512493,0.09863336,-6.6373625,-18.652386,446.40842,-2103.346,11.0
16.981524,-0.47611654,4.3941927,-9.310055,0.0008008618,-2.7854147,-16.582554,442.0689,-2103.885,11.0
17.4186,-0.40474367,3.7482505,-13.958612,0.13002919,-1.7854276,-17.417553,441.438,-2102.745,11.0
17.459204,-0.32148612,2.687349,-15.708295,-0.0036252616,-0.4001362,-17.852833,440.30338,-2101.8389,11.0
17.707613,-0.43598577,3.9473894,-10.688048,-0.012650238,-2.3985033,-17.51084,442.04337,-2102.8796,11.0
18.304981,-0.38021997,3.2018785,-15.064946,-0.14553922,-1.634623,-18.39463,441.6502,-2101.7795,11.0
18.479996,-0.4339369,3.934728,-14.585589,-0.0030099163,-2.6273093,-18.249485,442.5235,-2102.2734,11.0
18.535173,-0.4916275,4.593949,-12.620318,0.034919582,-3.6404905,-17.9086,443.34518,-2102.957,11.0
18.613111,-0.34627333,2.9786088,-12.560362,0.009334765,-1.1159987,-18.862139,441.33542,-2101.1562,11.0
18.900457,-0.50711,4.8321114,-12.284807,0.10884289,-4.0524726,-18.12695,443.8082,-2102.9023,11.0
19.171759,-0.42656347,3.8946757,-15.828966,0.037333038,-2.7296786,-18.947567,442.87106,-2101.6594,11.0
19.33232,-0.33771423,2.9890316,-13.847563,0.11565794,-1.1405578,-19.599035,441.62445,-2100.478,11.0
19.45217,-0.2819502,2.2708251,-10.861958,0.027093487,-0.11265608,-19.955225,440.79456,-2099.7747,11.0
19.74153,-0.46185207,4.305508,-10.812265,0.06537664,-3.5722117,-19.240898,443.76266,-2101.6902,11.0
20.287941,-0.5076345,4.815683,-12.764746,0.086869724,-4.628579,-19.389215,444.8013,-2101.9333,11.0
13.239021,-0.11755982,0.39199454,-16.7832,0.037524477,3.2533307,-14.105681,435.5432,-2104.0137,11.0
14.002053,-0.14813887,0.6955356,-18.438799,-0.012625028,2.8020244,-14.848557,436.23236,-2103.484,11.0
14.279907,-0.1306998,0.5102998,-18.62179,0.003787192,3.0336173,-15.13903,436.12128,-2103.1294,11.0
15.154955,-0.1488957,0.7694176,-13.565446,0.052510235,2.7196856,-15.998569,436.72446,-2102.4414,11.0
15.541038,-0.16988488,0.9561098,-17.470762,-0.003191121,2.3703299,-16.360184,437.18082,-2102.2302,11.0
15.775047,-0.11991109,0.37420171,-23.7123,-0.007480063,3.1377835,-16.639301,436.56598,-2101.6929,11.0
15.959903,-0.15343757,0.7728447,-22.05756,0.003455004,2.597245,-16.79728,437.12708,-2101.7407,11.0
18.961237,-0.22363105,1.7202766,-14.984705,0.14246722,1.0730486,-19.65652,439.58102,-2099.625,11.0
5.416997,-0.18529353,0.15160616,-25.248798,-0.9853787,3.1293032,-6.2636423,432.82675,-2111.3713,11.0
9.415289,0.13024528,-2.4725475,-23.585096,0.022559404,5.6887975,-10.067771,431.81384,-2106.8997,11.0
11.909445,-0.07638538,-0.14905323,-24.141031,-0.026818523,3.784777,-12.781822,434.56952,-2105.0564,11.0
12.252725,0.10988036,-2.3322704,-13.019861,-0.06793239,6.05509,-12.889954,432.4915,-2104.1355,11.0
12.401174,-0.03798864,-0.48702368,-9.122581,0.079586074,4.265734,-13.259518,434.29355,-2104.4373,11.0
12.453693,0.10168587,-2.2096624,-12.228399,-0.03845226,5.9941564,-13.106568,432.62656,-2103.9556,11.0
12.467734,-0.00082765357,-0.916997,-8.528616,0.07889746,4.73121,-13.2948885,433.87225,-2104.236,11.0
12.494002,-0.06852058,-0.24111272,-16.572477,-0.027820652,3.8890069,-13.364958,434.68292,-2104.4749,11.0
12.662752,0.20390369,-3.3373163,-12.599813,-0.016867682,7.2901845,-13.00514,431.38135,-2103.582,11.0
