range,azimuth,vr,rcs,vr_comp,x_cc,y_cc,x_seq,y_seq,label_id
19.687466,-0.82245296,12.133433,-11.191355,-0.08117479,-9.551456,-15.466644,906.58813,-2224.851,11.0
20.310394,-0.90124995,13.12686,-8.341269,-0.120597914,-11.112366,-14.80859,908.00397,-2225.7812,11.0
11.987439,-0.672192,10.008503,-7.410039,-0.032186333,-2.9622636,-10.863224,899.27386,-2228.1843,11.0
10.425861,-0.47120818,6.6691675,-13.32515,-0.119411476,-0.24863668,-10.537248,896.5461,-2228.0132,11.0
10.427653,-0.49500963,7.215703,-10.271529,0.025057517,-0.47824165,-10.443061,896.7548,-2228.1475,11.0
10.483453,-0.4780272,6.957745,-13.240311,0.053572495,-0.33641693,-10.563585,896.6372,-2228.0032,11.0
11.137891,-0.662399,-3.0893886,-7.685708,-12.979981,-2.401538,-10.215055,898.605,-2228.7202,11.0
12.193914,-0.49278477,7.158546,-10.989978,0.0053146263,-1.1547852,-12.074808,897.7159,-2226.6653,11.0
12.485505,-0.5143601,7.5585504,-14.173172,0.044018123,-1.5162864,-12.2335825,898.10016,-2226.5747,11.0
13.051876,-0.39965326,5.665679,-20.537004,0.10807391,-0.35638592,-13.290568,897.151,-2225.325,11.0
13.221093,-0.47319838,6.8052897,-14.477142,-0.017059494,-1.3217492,-13.11839,898.06915,-2225.6692,11.0
13.65081,-0.45442277,6.5818424,-16.807598,0.079137005,-1.2454848,-13.610794,898.0834,-2225.1711,11.0
14.028497,-0.3540586,4.712398,-9.897403,-0.045592654,-0.044322453,-14.402762,897.04565,-2224.1746,11.0
14.097159,-0.6138719,8.976373,-9.884489,-0.15673722,-3.4302435,-13.055602,900.13135,-2226.113,11.0
14.272001,-0.37577432,5.076774,-15.695894,-0.0633912,-0.40666935,-14.552466,897.42914,-2224.093,11.0
14.589089,-0.5225696,7.59123,-21.49905,-0.059869688,-2.4976768,-14.097507,899.4031,-2224.9194,11.0
14.69167,-0.4436877,6.1887565,-18.457668,-0.13015355,-1.4722829,-14.637958,898.49255,-2224.2021,11.0
15.418157,-0.4541104,6.533059,-18.2402,0.035691444,-1.8764834,-15.261665,899.0031,-2223.6619,11.0
15.8480215,-0.41284612,5.7517266,-24.297441,-0.035165545,-1.4159608,-15.885126,898.6632,-2222.9653,11.0
15.971498,-0.32257378,4.3310895,-23.01064,0.13113621,-0.070806704,-16.401922,897.43396,-2222.2134,11.0
16.832108,-0.5437656,7.9833717,-17.72979,-0.017921276,-3.7666397,-15.976652,900.9915,-2223.3013,11.0
8.629482,-0.33776233,4.3893485,-14.057005,-0.08036102,1.5184051,-9.231749,894.5717,-2228.9768,11.0
8.819973,-0.26972342,3.2697537,-20.48967,0.015596405,2.0569623,-9.545518,894.09894,-2228.5708,11.0
8.856562,-0.21884942,2.3931425,-13.370775,0.058027614,2.495231,-9.652237,893.68726,-2228.3862,11.0
9.437854,-0.26432198,3.2054489,-14.114726,0.048510388,1.9946018,-10.162216,894.27203,-2227.9756,11.0
9.631051,-0.43857396,6.1788545,-14.988692,-0.052245293,0.3427792,-9.913646,895.85144,-2228.5193,11.0
9.762805,-0.24731964,2.8269615,-16.27744,-0.023367219,2.1007762,-10.510002,894.23065,-2227.6143,11.0
10.44605,-0.17783268,1.5366647,-17.942345,-0.052967288,2.711413,-11.275617,893.76886,-2226.7507,11.0
11.151662,-0.29512304,3.691314,-13.995362,-0.018686045,1.3545548,-11.783116,895.1952,-2226.4973,11.0
11.160866,-0.28077772,3.4345257,-18.130077,-0.018296909,1.5095199,-11.82414,895.05023,-2226.429,11.0
11.199987,-0.3691715,5.032165,-16.77298,0.007954732,0.5402675,-11.628848,895.9681,-2226.7966,11.0
11.324312,-0.22768122,2.5047333,-17.570383,0.009570974,2.070768,-12.084817,894.54553,-2226.071,11.0
11.332704,-0.19770214,2.0404856,-15.35833,0.08931284,2.406623,-12.135845,894.2245,-2225.96,11.0
11.59781,-0.23931293,2.7566419,-19.437115,0.050991703,1.8988645,-12.335854,894.7601,-2225.8552,11.0
12.69278,-0.12215117,0.6460735,-19.019146,0.07249633,3.211989,-13.557764,893.6901,-2224.4155,11.0
13.012201,-0.09950838,0.19431598,-11.855993,0.034602758,3.4951787,-13.884119,893.47076,-2224.0432,11.0
13.068096,-0.29285294,3.7897592,-12.457124,0.120407335,0.9868744,-13.664149,895.89764,-2224.714,11.0
13.226246,-0.3146764,4.083544,-14.364644,0.024238063,0.6726299,-13.75676,896.2235,-2224.68,11.0
