x,y,vx,vy,vx_comp,vy_comp,x_rms,y_rms,vx_rms,vy_rms,rcs,pdh0,dyn_prop,ambig_state,valid_state
6.400000095367432,5.300000190734863,-4.75,0.5,0.05002278834581375,0.04142512008547783,0.616,0.616,0.371,0.011,-1.0,1.0,1.0,3.0,0.0
5.400000095367432,6.5,-4.75,0.5,0.07784784585237503,0.09370573610067368,0.616,0.616,0.478,0.011,-3.5,3.0,1.0,3.0,10.0
9.800000190734863,3.0999999046325684,-4.75,0.75,0.016850173473358154,0.005330157000571489,0.616,0.616,0.288,0.011,9.5,1.0,1.0,3.0,0.0
9.600000381469727,4.699999809265137,-5.0,0.75,-0.1122102439403534,-0.05493625998497009,0.616,0.616,0.288,0.011,9.5,1.0,1.0,3.0,0.0
8.199999809265137,7.099999904632568,-5.0,0.5,-0.0885823667049408,-0.07669936865568161,0.794,0.794,0.371,0.011,1.5,1.0,1.0,3.0,0.0
9.800000190734863,6.5,-5.0,0.75,-0.03230876103043556,-0.021429281681776047,0.616,0.616,0.371,0.011,4.5,1.0,1.0,3.0,0.0
11.399999618530273,3.0999999046325684,-4.75,0.75,-0.004776691552251577,-0.001298924908041954,0.616,0.616,0.288,0.011,9.0,3.0,1.0,3.0,11.0
11.199999809265137,4.300000190734863,-4.75,0.75,0.047561753541231155,0.01826031692326069,0.616,0.616,0.288,0.011,0.0,1.0,1.0,3.0,0.0
9.800000190734863,7.699999809265137,-5.0,0.75,0.011593804694712162,0.009109417907893658,0.616,0.616,0.371,0.011,-1.5,1.0,1.0,3.0,0.0
13.800000190734863,1.7000000476837158,-5.25,1.0,-0.5453471541404724,-0.06718043982982635,0.794,0.616,0.288,0.011,-4.5,1.0,1.0,3.0,0.0
9.600000381469727,-10.100000381469727,-4.75,0.75,-0.337427020072937,0.3550013303756714,0.616,0.616,0.371,0.011,-2.0,1.0,1.0,3.0,16.0
7.599999904632568,13.300000190734863,-5.5,0.5,-0.09962324053049088,-0.17434066534042358,0.616,0.616,0.616,0.011,6.0,1.0,3.0,3.0,0.0
6.800000190734863,-13.899999618530273,0.0,0.0,0.9739174246788025,-1.9908015727996826,0.005,0.005,0.005,0.005,6.0,6.0,4.0,0.0,7.0
16.399999618530273,2.700000047683716,-4.75,1.0,-0.020609315484762192,-0.0033929969649761915,0.616,0.616,0.288,0.011,4.0,1.0,1.0,3.0,0.0
17.0,3.700000047683716,-4.75,1.0,0.01942466013133526,0.004227719735354185,0.616,0.616,0.288,0.011,-3.5,3.0,1.0,3.0,9.0
17.600000381469727,2.0999999046325684,-4.75,1.0,-0.05585746094584465,-0.006664810236543417,0.616,0.616,0.288,0.011,-3.0,3.0,3.0,3.0,11.0
19.200000762939453,-6.5,-4.25,1.25,0.00015822597197256982,-5.356608744477853e-05,0.616,0.616,0.288,0.011,13.0,1.0,1.0,3.0,0.0
20.399999618530273,4.099999904632568,-5.0,1.25,-0.18498875200748444,-0.03717911243438721,0.616,0.616,0.288,0.011,7.0,1.0,1.0,3.0,0.0
19.200000762939453,-9.100000381469727,-4.25,1.25,-0.11408910900354385,0.05407348647713661,0.616,0.616,0.288,0.011,6.5,1.0,1.0,3.0,0.0
22.0,-1.5,-4.5,1.25,0.029340257868170738,-0.0020004722755402327,0.616,0.616,0.288,0.011,17.5,1.0,1.0,3.0,0.0
19.600000381469727,-11.100000381469727,-4.0,1.25,0.011251372285187244,-0.006371950730681419,0.794,0.616,0.288,0.011,2.0,1.0,1.0,3.0,0.0
21.200000762939453,-9.5,-4.25,1.25,-0.09411843121051788,0.042175713926553726,0.616,0.616,0.288,0.011,-2.5,1.0,1.0,3.0,0.0
18.600000381469727,-14.300000190734863,-4.0,1.25,-0.12213499844074249,0.09389948844909668,0.616,0.616,0.371,0.011,2.5,1.0,1.0,3.0,0.0
20.799999237060547,-11.100000381469727,-4.0,1.25,0.03783717006444931,-0.020191950723528862,0.794,0.794,0.288,0.011,0.5,3.0,1.0,3.0,11.0
23.200000762939453,6.699999809265137,-5.0,1.5,-0.027271421626210213,-0.007875798270106316,0.794,0.616,0.288,0.011,-4.5,3.0,1.0,3.0,11.0
