range,azimuth,vr,rcs,vr_comp,x_cc,y_cc,x_seq,y_seq,label_id
6.8330727,0.24297497,-13.85407,-13.59656,-0.054002568,9.177612,4.99114,2161.1038,144.37912,11.0
6.9132295,0.2756789,-13.562899,-15.026241,-0.13179618,9.095157,5.215072,2161.329,144.45757,11.0
6.918901,0.21969897,-14.153994,-11.794983,-0.10029507,9.344073,4.9185467,2161.0283,144.21397,11.0
7.4902816,0.18729986,-14.5385065,-18.701982,-0.14446855,9.941785,5.07221,2161.1711,143.61362,11.0
7.560029,0.21694061,-14.114538,-16.928917,-0.031284597,9.864937,5.292905,2161.3933,143.68652,11.0
7.911572,0.23271841,-13.752724,-20.97771,0.16003558,10.0675535,5.605024,2161.7017,143.47838,11.0
8.130693,0.14883102,-14.892888,-10.066811,-0.11439734,10.639416,5.188618,2161.2751,142.91403,11.0
8.327222,0.08554639,-15.468238,-13.342593,-0.10511752,11.080116,4.848801,2160.9275,142.47946,11.0
8.421543,0.10575088,-15.1734495,-17.242912,0.009596698,11.075639,5.0424585,2161.1213,142.48048,11.0
8.794711,0.18992229,-14.434771,-12.918699,-0.06772286,10.987438,5.8523374,2161.9326,142.55423,11.0
8.820025,0.13202219,-15.001225,-10.230539,-0.061581854,11.294987,5.4448724,2161.5198,142.254,11.0
8.901312,0.05839485,-15.675415,-20.10588,-0.08019378,11.695434,4.923664,2160.9915,141.8629,11.0
8.9864435,0.16398294,-14.788827,-15.619078,-0.15918319,11.276918,5.774001,2161.849,142.26619,11.0
9.660035,0.19479132,-14.339917,-19.437204,-0.023243753,11.661068,6.3973336,2162.4653,141.87099,11.0
9.660031,0.16449785,-14.615591,-23.520605,0.008935267,11.830051,6.1584325,2162.2236,141.7063,11.0
9.88386,0.04144616,-15.815065,-8.81107,-0.080778174,12.638561,5.2417564,2161.2927,140.91425,11.0
10.176839,0.100005895,-15.246794,-23.547873,-0.01191101,12.6095915,5.8973737,2161.9487,140.93153,11.0
10.6683,-0.013329996,-16.22084,-12.480872,-0.06821093,13.589457,5.0761037,2161.11,139.96646,11.0
11.217379,-0.009036783,-16.166435,-12.363074,-0.044859722,14.070367,5.3452125,2161.3706,139.48083,11.0
11.605684,0.040855702,-15.874105,-10.623456,-0.13505472,14.170983,6.026869,2162.0503,139.36807,11.0
11.912612,-0.048540294,-16.453926,-11.273628,-0.057894807,14.889552,5.201033,2161.2117,138.66435,11.0
12.384928,-0.0037127647,-16.301788,-16.189941,-0.21913558,15.105637,5.8886495,2161.8955,138.43604,11.0
12.8087,-0.06682101,-16.588081,-10.988035,-0.073676705,15.805699,5.322017,2161.3164,137.74619,11.0
12.859811,0.062884934,-16.180656,-20.91092,-0.6230291,15.152413,6.8527336,2162.8586,138.37209,11.0
13.44867,-0.0489716,-16.429794,-6.7360687,-0.030906908,16.313936,5.776043,2161.7612,137.22993,11.0
13.535941,-0.07638491,-16.609945,-9.60853,-0.03580781,16.530079,5.4634867,2161.4448,137.0194,11.0
14.2800045,-0.050920576,-16.495247,-9.760323,-0.083491415,17.094261,6.0640373,2162.0354,136.4446,11.0
14.7305355,-0.12409602,-16.932451,-14.875024,-0.083075814,17.879803,5.2203784,2161.1777,135.67422,11.0
14.73792,-0.07473378,-16.651436,-9.160913,-0.087502636,17.646587,5.9092503,2161.8706,135.89513,11.0
15.814185,-0.10141763,-16.75685,-6.0416427,-0.033556543,18.79725,5.8929787,2161.834,134.74493,11.0
5.1166744,0.6610654,-8.203868,-11.147791,-0.08230175,6.1942754,5.253187,2161.419,147.35732,11.0
