range,azimuth,vr,rcs,vr_comp,x_cc,y_cc,x_seq,y_seq,label_id
13.023487,0.1786004,-14.933016,-19.344152,-0.09570795,14.50024,8.209761,2168.376,-1.8376192,11.0
13.61244,0.1525361,-15.149827,-10.497056,-0.047115363,15.182205,8.256865,2168.4473,-2.517467,11.0
14.361441,0.17077231,-14.965566,6.5923133,-0.0474798,15.65782,8.889165,2169.0962,-2.9702003,11.0
15.930034,0.08962655,-15.737737,-1.5049813,-0.037039213,17.639635,8.692975,2168.971,-4.9577565,11.0
9.161415,0.57614917,-9.688177,-18.095488,-0.025610631,8.715912,8.468632,2168.428,3.9522643,11.0
9.210646,0.55753106,-9.931061,-19.645847,0.014900071,8.886566,8.418137,2168.3835,3.7799156,11.0
9.436163,0.55451953,-10.143763,-16.580692,-0.15228294,9.033428,8.591566,2168.5623,3.6393406,11.0
9.767333,0.46826702,-11.2938175,-14.854293,-0.038705345,9.898769,8.376852,2168.3784,2.7668839,11.0
9.829499,0.48745787,-11.016839,-11.835222,-0.035964075,9.787831,8.54091,2168.5386,2.8836093,11.0
10.124211,0.447936,-11.609555,-14.554725,-0.0684369,10.27989,8.528453,2168.5437,2.3914194,11.0
10.138184,0.5299323,-10.392103,-2.5596318,-0.032420788,9.62508,9.039461,2169.031,3.0640588,11.0
10.2748375,0.4066687,-12.1767,-9.282509,-0.06984468,10.69763,8.369362,2168.3997,1.9682658,11.0
10.727776,0.50405055,-10.861742,-11.582352,-0.12124001,10.186676,9.363622,2169.375,2.5143964,11.0
10.89755,0.37213385,-12.594718,-8.168553,-0.030227976,11.388559,8.578919,2168.6338,1.2852592,11.0
10.920046,0.45144442,-11.577545,-18.158798,-0.08544396,10.754871,9.168066,2169.1997,1.9395802,11.0
10.920048,0.4119856,-12.1284,-14.215366,-0.09329802,11.083559,8.889483,2168.933,1.6011546,11.0
11.206662,0.31727442,-13.306153,-9.529072,-0.045718003,12.034733,8.365704,2168.4436,0.6318844,11.0
11.251718,0.35428214,-12.810943,-11.005955,-0.015732976,11.777213,8.694928,2168.7634,0.9009958,11.0
11.383999,0.45918193,-11.414722,-16.970144,-0.031223996,10.97929,9.583195,2169.6228,1.7301284,11.0
11.760052,0.38145366,-12.4788065,-16.684269,-0.036363114,11.904825,9.277856,2169.3506,0.79428005,11.0
11.915003,0.28624088,-13.761055,-12.525658,-0.12446855,12.800139,8.576624,2168.682,-0.12550259,11.0
11.970051,0.44114667,-11.718686,-25.5856,-0.083115645,11.513024,9.903984,2169.9624,1.2081887,11.0
12.2754545,0.22922067,-14.340153,-18.158382,-0.04692153,13.518089,8.276813,2168.4077,-0.85370016,11.0
12.792929,0.26898855,-13.912951,4.5205536,-0.0729098,13.603337,8.990139,2169.1238,-0.9134225,11.0
13.266729,0.2419821,-14.225241,-18.35452,-0.07500797,14.192659,9.0211935,2169.1758,-1.5012599,11.0
13.813643,0.46294928,-11.415374,-7.302672,-0.085000135,12.458063,11.51157,2171.6025,0.3211558,11.0
14.293473,0.50565135,-10.965959,-15.145168,-0.24880403,12.271047,12.256715,2172.3406,0.53466046,11.0
15.019315,0.35740224,-12.800179,-10.339314,-0.045001738,14.394915,11.404923,2171.5652,-1.6182686,11.0
8.306605,0.80149114,-6.124842,-10.77694,-0.1279408,6.5776563,8.54946,2168.4324,6.0920424,11.0
8.530128,0.9386221,-3.630511,1.3459339,-0.025339654,5.5226784,9.066515,2168.9114,7.16481,11.0
8.761157,0.6544242,-8.545941,-14.190736,-0.11030727,7.908612,8.469596,2168.4001,4.7590837,11.0
9.037366,0.6220852,-9.041935,-13.806393,-0.092700325,8.293203,8.575321,2168.5195,4.378513,11.0
9.103251,0.72600466,-7.4331584,-3.1019974,-0.16493629,7.47855,9.05316,2168.968,5.209709,11.0
9.52834,0.6844678,-8.018835,-14.42208,-0.06826348,8.0073185,9.278404,2169.212,4.6893215,11.0
11.782853,0.7463475,-7.087315,-11.029979,-0.15792349,8.322795,11.605003,2171.5483,4.4571238,11.0
