x,y,vx,vy,vx_comp,vy_comp,x_rms,y_rms,vx_rms,vy_rms,rcs,pdh0,dyn_prop,ambig_state,valid_state
8.0,-2.9000000953674316,2.25,0.25,-0.2174025923013687,0.07880844175815582,0.616,0.616,0.288,0.011,-5.0,1.0,6.0,3.0,0.0
10.399999618530273,-3.700000047683716,2.0,0.25,-0.397779643535614,0.141517773270607,0.616,0.616,0.288,0.011,-5.0,1.0,6.0,3.0,0.0
11.399999618530273,4.099999904632568,-3.0,0.25,-0.32127606868743896,-0.11554665118455887,0.616,0.616,0.288,0.011,2.0,1.0,6.0,3.0,0.0
12.399999618530273,1.100000023841858,-0.75,0.25,-0.0384061336517334,-0.003406996140256524,0.616,0.616,0.288,0.011,-0.5,1.0,5.0,3.0,0.0
12.600000381469727,0.699999988079071,-0.5,0.25,-0.024297628551721573,-0.0013498681364580989,0.616,0.616,0.288,0.011,-1.5,1.0,7.0,3.0,0.0
12.800000190734863,1.7000000476837158,-1.25,0.25,-0.22131554782390594,-0.029393469914793968,0.616,0.616,0.288,0.011,-4.5,1.0,6.0,3.0,0.0
13.0,-3.9000000953674316,2.0,0.25,-0.04744216799736023,0.014232651330530643,0.616,0.616,0.288,0.011,-1.0,1.0,0.0,3.0,0.0
12.0,8.100000381469727,-5.25,0.25,-0.2550610899925232,-0.17216625809669495,0.616,0.616,0.371,0.011,-4.0,1.0,6.0,3.0,0.0
16.799999237060547,-3.700000047683716,1.5,0.0,0.06705417484045029,-0.014767884276807308,0.794,0.616,0.288,0.011,-2.0,1.0,0.0,1.0,0.0
17.200000762939453,-2.9000000953674316,1.0,0.0,-0.07349462807178497,0.012391535565257072,0.616,0.616,0.288,0.011,1.5,1.0,6.0,3.0,0.0
20.399999618530273,-4.699999809265137,1.5,0.0,0.0006349256727844477,-0.0001462819054722786,0.616,0.616,0.288,0.011,1.5,1.0,0.0,2.0,0.0
13.600000381469727,-18.5,-7.75,0.0,-5.963499069213867,8.112112045288086,0.794,0.794,0.478,0.011,-5.0,3.0,2.0,1.0,4.0
12.600000381469727,20.899999618530273,-11.5,0.0,-0.011586337350308895,-0.019218606874346733,0.794,0.794,0.794,0.011,1.0,1.0,2.0,1.0,16.0
22.799999237060547,-10.100000381469727,3.0,0.0,0.035690274089574814,-0.0158101674169302,0.616,0.794,0.288,0.011,0.0,1.0,0.0,3.0,0.0
30.0,0.10000000149011612,0.0,0.5,0.10525660216808319,0.0003508553490974009,0.616,0.616,0.288,0.011,-4.0,3.0,1.0,3.0,4.0
36.400001525878906,-10.699999809265137,2.0,0.0,0.05958951637148857,-0.017516696825623512,0.616,0.616,0.288,0.011,-4.5,3.0,0.0,1.0,4.0
38.599998474121094,-10.100000381469727,1.75,0.0,0.0339202918112278,-0.00887551810592413,0.616,0.616,0.288,0.011,-4.5,3.0,0.0,1.0,4.0
43.79999923706055,-5.099999904632568,1.0,0.75,0.19224469363689423,-0.022384656593203545,0.616,0.616,0.288,0.011,7.0,1.0,3.0,3.0,0.0
44.0,-3.0999999046325684,0.5,1.0,0.026955056935548782,-0.0018991061951965094,0.794,0.794,0.288,0.011,1.0,1.0,1.0,3.0,0.0
45.400001525878906,-10.899999618530273,1.5,0.0,-0.062239717692136765,0.01494301576167345,0.616,0.794,0.288,0.011,0.5,1.0,6.0,3.0,0.0
55.79999923706055,-11.300000190734863,1.25,0.0,-0.05581556260585785,0.011303151957690716,0.616,0.794,0.288,0.011,4.5,1.0,6.0,3.0,0.0
73.0,-8.300000190734863,1.0,1.5,0.12875688076019287,-0.014639481902122498,0.616,1.023,0.288,0.011,2.5,1.0,1.0,3.0,0.0
77.80000305175781,-14.5,1.25,0.0,0.05077842250466347,-0.009463844820857048,0.794,1.317,0.288,0.011,-3.0,3.0,0.0,1.0,4.0
79.19999694824219,-11.100000381469727,1.0,0.0,0.1172485500574112,-0.016432562842965126,0.794,1.023,0.288,0.011,-3.0,3.0,1.0,1.0,4.0
98.0,-13.699999809265137,0.75,0.0,-0.1255558282136917,0.017552193254232407,0.794,1.023,0.288,0.011,0.0,3.0,1.0,2.0,4.0
10.600000381469727,-1.100000023841858,0.5,0.25,-0.15523497760295868,0.016109289601445198,0.794,0.616,0.288,0.011,-4.0,1.0,5.0,3.0,0.0
12.600000381469727,0.8999999761581421,-0.5,0.25,0.08800593763589859,0.006286137737333775,1.023,0.616,0.288,0.011,1.5,1.0,5.0,3.0,0.0
16.799999237060547,3.700000047683716,0.0,0.0,1.51754629611969,0.3342215120792389,0.005,0.005,0.005,0.005,-2.0,6.0,4.0,0.0,7.0
29.600000381469727,-0.8999999761581421,0.25,0.5,0.10690455138683319,-0.003250475972890854,1.023,0.616,0.288,0.011,6.0,1.0,1.0,3.0,0.0
44.0,-3.299999952316284,0.5,1.0,-0.008581629954278469,0.0006436221883632243,1.023,0.616,0.288,0.011,6.5,1.0,1.0,3.0,0.0
43.400001525878906,9.699999809265137,0.0,0.0,1.5367740392684937,0.34347251057624817,0.005,0.005,0.005,0.005,1.5,6.0,4.0,0.0,7.0
45.0,8.699999809265137,0.0,0.0,1.3559553623199463,0.2621513605117798,0.005,0.005,0.005,0.005,-3.0,6.0,4.0,0.0,7.0
55.79999923706055,-11.699999809265137,0.0,0.0,-1.3001079559326172,0.272603303194046,0.005,0.005,0.005,0.005,17.5,6.0,4.0,0.0,7.0
60.79999923706055,0.10000000149011612,0.0,1.25,0.09406613558530807,0.00015471404185518622,1.023,0.794,0.288,0.011,5.0,1.0,1.0,3.0,0.0
73.0,-9.100000381469727,1.0,1.5,0.038231171667575836,-0.004765803460031748,0.794,0.616,0.288,0.011,10.5,1.0,1.0,3.0,0.0
77.80000305175781,-14.899999618530273,0.0,0.0,-1.1891032457351685,0.22773312032222748,0.005,0.005,0.005,0.005,0.5,6.0,4.0,0.0,7.0
78.5999984741211,-13.100000381469727,0.0,0.0,-1.033582329750061,0.1722637116909027,0.005,0.005,0.005,0.005,1.0,6.0,4.0,0.0,7.0
89.80000305175781,-9.899999618530273,0.75,1.75,-0.11685345321893692,0.012882506474852562,1.023,1.697,0.288,0.011,-4.5,3.0,3.0,3.0,4.0
97.80000305175781,-11.300000190734863,1.0,1.75,0.08499477058649063,-0.009820458479225636,1.023,1.697,0.288,0.011,-1.5,3.0,1.0,3.0,4.0
99.5999984741211,-14.100000381469727,1.0,0.0,0.10769084095954895,-0.015245391987264156,1.317,2.187,0.288,0.011,-1.0,3.0,1.0,1.0,4.0
133.8000030517578,-0.5,0.0,2.5,0.04575936123728752,-0.0001709991047391668,1.023,1.317,0.288,0.011,5.0,1.0,3.0,3.0,0.0
