x,y,vx,vy,vx_comp,vy_comp,x_rms,y_rms,vx_rms,vy_rms,rcs,pdh0,dyn_prop,ambig_state,valid_state
4.199999809265137,8.100000381469727,-14.75,0.0,-0.07907004654407501,-0.15249225497245789,0.616,0.616,0.794,0.011,-4.5,1.0,1.0,3.0,0.0
4.800000190734863,8.5,0.0,0.0,3.478727340698242,6.160246849060059,0.005,0.005,0.005,0.005,-4.0,6.0,4.0,0.0,7.0
6.400000095367432,9.699999809265137,-14.75,0.0,-0.10471457988023758,-0.15870803594589233,0.616,0.616,0.478,0.011,4.0,1.0,1.0,3.0,0.0
7.400000095367432,-9.699999809265137,-14.5,0.0,0.03522516041994095,-0.046173520386219025,0.794,0.794,0.616,0.011,-1.0,3.0,1.0,3.0,10.0
7.400000095367432,10.899999618530273,-14.75,0.0,-0.10801616311073303,-0.15910488367080688,0.794,0.794,0.616,0.011,1.5,1.0,1.0,3.0,0.0
8.800000190734863,10.300000190734863,-14.75,0.0,-0.13583774864673615,-0.15899190306663513,0.616,0.616,0.478,0.011,6.5,1.0,1.0,3.0,0.0
8.600000381469727,11.699999809265137,-14.75,0.0,-0.11742767691612244,-0.15975625813007355,0.794,0.794,0.616,0.011,2.0,1.0,1.0,3.0,0.0
6.0,13.699999809265137,0.0,0.0,2.3099076747894287,5.274288177490234,0.005,0.005,0.005,0.005,8.5,6.0,4.0,0.0,7.0
10.199999809265137,11.5,-14.5,0.0,-0.03039131499826908,-0.03426471725106239,0.616,0.616,0.478,0.011,-2.5,1.0,1.0,3.0,0.0
9.0,13.300000190734863,-14.0,0.0,0.12792837619781494,0.18904972076416016,0.794,0.794,0.616,0.011,-2.5,1.0,1.0,3.0,16.0
15.199999809265137,-9.699999809265137,-14.5,0.0,0.035739097744226456,-0.02280718833208084,0.616,0.616,0.371,0.011,0.5,1.0,1.0,3.0,0.0
18.799999237060547,-0.30000001192092896,0.0,0.0,14.504552841186523,-0.23145565390586853,0.616,0.616,0.288,0.011,15.5,1.0,0.0,3.0,0.0
19.799999237060547,0.699999988079071,0.0,0.0,14.486671447753906,0.5121550559997559,0.616,0.616,0.288,0.011,-2.0,1.0,0.0,3.0,0.0
16.399999618530273,10.699999809265137,-14.75,-0.25,-0.3156624138355255,-0.20595045387744904,0.794,0.616,0.371,0.011,-3.0,1.0,1.0,3.0,0.0
18.200000762939453,8.699999809265137,-14.75,-0.25,-0.32123738527297974,-0.15355852246284485,0.616,0.616,0.288,0.011,6.0,1.0,1.0,3.0,0.0
