x,y,vx,vy,vx_comp,vy_comp,x_rms,y_rms,vx_rms,vy_rms,rcs,pdh0,dyn_prop,ambig_state,valid_state
3.0,5.300000190734863,-8.25,0.0,0.059775929898023605,0.1056041494011879,0.616,0.794,0.616,0.011,-2.0,1.0,2.0,1.0,0.0
8.0,-15.5,0.0,0.0,-1.9158034324645996,3.71186900138855,0.005,0.005,0.005,0.005,-2.0,6.0,4.0,0.0,7.0
8.399999618530273,-17.5,0.0,0.0,-1.8352257013320923,3.8233869075775146,0.005,0.005,0.005,0.005,-2.0,6.0,4.0,0.0,7.0
22.200000762939453,-2.5,0.75,3.5,-0.07800538092851639,0.00878438912332058,0.616,0.616,0.288,0.011,2.5,1.0,1.0,3.0,0.0
23.399999618530273,-1.5,0.25,3.75,-0.19389654695987701,0.01242926623672247,0.616,0.616,0.288,0.011,14.0,1.0,1.0,3.0,0.0
30.200000762939453,-1.2999999523162842,0.25,4.5,-0.04785986617207527,0.002060192869976163,0.616,0.616,0.288,0.011,-4.5,3.0,3.0,3.0,4.0
39.599998474121094,-5.699999809265137,1.25,5.75,-0.15810546278953552,0.022757602855563164,0.616,0.616,0.288,0.011,-5.0,3.0,1.0,3.0,9.0
39.20000076293945,-9.899999618530273,1.0,0.0,-0.09391186386346817,0.02371753565967083,0.616,0.616,0.288,0.011,-3.5,3.0,1.0,1.0,9.0
42.20000076293945,-7.5,1.75,6.25,-0.1018596664071083,0.018103022128343582,0.616,0.616,0.288,0.011,5.0,1.0,1.0,3.0,0.0
43.0,-5.5,1.25,6.25,-0.05603820085525513,0.00716767692938447,0.616,0.616,0.288,0.011,10.5,3.0,3.0,3.0,11.0
39.20000076293945,18.899999618530273,-1.75,5.75,2.7700822353363037,1.3355752229690552,0.794,0.794,0.288,0.011,0.0,1.0,3.0,3.0,0.0
43.599998474121094,-1.2999999523162842,0.0,6.5,-0.23496414721012115,0.007005812134593725,0.794,0.794,0.288,0.011,4.0,1.0,1.0,3.0,0.0
43.400001525878906,-5.5,1.25,6.25,-0.04328932613134384,0.0054859742522239685,0.616,0.616,0.288,0.011,13.0,1.0,1.0,3.0,0.0
42.599998474121094,-9.699999809265137,2.25,6.25,-0.14728212356567383,0.033536072820425034,0.616,0.616,0.288,0.011,6.5,1.0,1.0,3.0,0.0
44.0,-3.9000000953674316,0.75,6.5,-0.14589466154575348,0.012931572273373604,0.794,0.794,0.288,0.011,0.0,1.0,3.0,3.0,0.0
45.79999923706055,-4.699999809265137,1.0,6.75,-0.07921291887760162,0.008128835819661617,0.616,0.616,0.288,0.011,2.0,1.0,3.0,3.0,0.0
44.20000076293945,-13.100000381469727,1.25,0.0,-0.05349832400679588,0.015855839475989342,0.616,0.794,0.288,0.011,-4.5,3.0,1.0,1.0,4.0
44.400001525878906,-12.699999809265137,1.0,0.0,-0.23944710195064545,0.06849049776792526,0.794,0.794,0.288,0.011,-4.5,3.0,1.0,1.0,4.0
36.599998474121094,-28.5,7.75,5.5,-0.08288005739450455,0.06453775614500046,0.794,0.794,0.371,0.011,10.0,1.0,6.0,3.0,0.0
40.0,-26.899999618530273,3.0,0.0,-0.065891332924366,0.044311925768852234,0.616,0.616,0.371,0.011,8.5,1.0,1.0,3.0,0.0
35.20000076293945,-33.099998474121094,4.25,0.0,-0.06293933093547821,0.05918441712856293,1.023,1.023,0.371,0.011,0.5,1.0,1.0,1.0,0.0
38.0,-31.5,8.25,5.5,-0.08796542137861252,0.07291871309280396,0.616,0.794,0.371,0.011,8.0,1.0,6.0,3.0,0.0
41.400001525878906,-27.899999618530273,3.0,0.0,-0.07042316347360611,0.047459088265895844,0.794,1.023,0.371,0.011,2.5,3.0,2.0,1.0,9.0
39.79999923706055,-30.700000762939453,3.25,0.0,-0.19780945777893066,0.15258169174194336,0.616,0.616,0.371,0.011,8.5,1.0,1.0,2.0,0.0
50.0,12.699999809265137,1.0,0.0,2.167614459991455,0.5505740642547607,0.616,0.794,0.288,0.011,-1.5,3.0,0.0,1.0,4.0
47.20000076293945,21.100000381469727,-2.25,0.0,-0.02096507139503956,-0.009372098371386528,0.794,0.794,0.288,0.011,-1.5,3.0,1.0,1.0,4.0
42.20000076293945,-30.100000381469727,3.0,0.0,-0.19184669852256775,0.13683852553367615,0.794,0.794,0.371,0.011,-2.0,3.0,2.0,2.0,9.0
