timestamp_sec,FL_wheel_speed,FR_wheel_speed,RR_wheel_speed,RL_wheel_speed,steering_angle,odom_speed,odom,ax,ay
0.039222,239.2746,239.0244,242.0685,238.0653,-0.2958761069358742,27.0,92.0,-0.1999999999999993,-0.5159999999999911
0.048824,238.5657,238.5657,242.0685,238.0653,-0.2958761069358742,27.0,92.0,-0.1999999999999993,-0.5200000000000102
0.058630999999999996,238.5657,238.5657,242.3187,238.31550000000001,-0.2958761069358742,27.0,92.0,-0.1999999999999993,-0.5200000000000102
0.068538,239.7333,239.7333,242.3187,238.31550000000001,-0.2958761069358742,27.0,48.0,-0.14999999999999858,-0.5120000000000005
0.08097499999999999,239.7333,239.7333,242.5272,237.60660000000001,-0.2958761069358742,27.0,48.0,-0.14999999999999858,-0.5120000000000005
0.088763,240.9009,240.6507,242.5272,237.60660000000001,-0.19587610693596513,27.0,48.0,-0.14999999999999858,-0.5120000000000005
0.099162,240.9009,240.6507,242.5272,239.0244,-0.2958761069358742,27.0,48.0,-0.14999999999999858,-0.5120000000000005
0.10855999999999999,239.9418,239.7333,242.5272,239.0244,-0.2958761069358742,27.0,48.0,0.05000000000000071,-0.5120000000000005
0.119335,239.9418,239.7333,243.2361,238.0653,-0.2958761069358742,27.0,48.0,0.05000000000000071,-0.5120000000000005
0.12992399999999998,239.9418,240.4422,243.2361,238.0653,-0.2958761069358742,27.0,48.0,0.15000000000000036,-0.5240000000000009
0.138592,239.9418,240.4422,243.4863,239.4831,-0.19587610693596513,27.0,48.0,0.15000000000000036,-0.5240000000000009
0.150814,239.9418,240.192,243.4863,239.4831,-0.2958761069358742,27.0,48.0,0.20000000000000107,-0.5159999999999911
0.15945299999999998,239.9418,240.192,243.69480000000001,239.0244,-0.2958761069358742,27.0,48.0,0.20000000000000107,-0.5159999999999911
0.168782,239.4831,240.192,243.69480000000001,239.0244,-0.2958761069358742,27.0,4.0,0.3000000000000007,-0.5120000000000005
0.179385,239.4831,240.192,244.40370000000001,238.5657,-0.2958761069358742,27.0,4.0,0.3000000000000007,-0.5120000000000005
0.188876,240.9009,241.1511,244.40370000000001,238.5657,-0.2958761069358742,27.0,4.0,0.20000000000000107,-0.5120000000000005
0.199826,240.9009,241.1511,244.1952,239.4831,-0.2958761069358742,27.0,4.0,0.20000000000000107,-0.5120000000000005
0.20851999999999998,240.6507,240.6507,244.1952,239.4831,-0.2958761069358742,27.0,4.0,0.15000000000000036,-0.5120000000000005
0.22106599999999998,240.6507,240.6507,244.40370000000001,239.2746,-0.19587610693596513,27.0,4.0,0.15000000000000036,-0.5120000000000005
0.22880899999999998,241.6098,242.0685,244.40370000000001,239.2746,-0.2958761069358742,27.0,4.0,0.20000000000000107,-0.5200000000000102
0.23923,241.6098,242.0685,244.6122,239.9418,-0.19587610693596513,27.0,4.0,0.20000000000000107,-0.5200000000000102
0.24862499999999998,242.5272,242.3187,244.6122,239.9418,-0.2958761069358742,27.0,4.0,0.20000000000000107,-0.5279999999999916
0.259224,242.5272,242.3187,245.0709,240.192,-0.2958761069358742,27.0,4.0,0.20000000000000107,-0.5279999999999916
0.268819,242.3187,241.8183,245.0709,240.192,-0.2958761069358742,27.0,80.0,0.45000000000000107,-0.5200000000000102
0.280325,242.3187,241.8183,245.3211,240.9009,-0.2958761069358742,27.0,80.0,0.45000000000000107,-0.5200000000000102
0.289413,242.5272,242.5272,245.3211,240.9009,-0.2958761069358742,27.0,80.0,0.5500000000000007,-0.5120000000000005
0.298975,242.5272,242.5272,245.3211,240.9009,-0.19587610693596513,27.0,80.0,0.5500000000000007,-0.5120000000000005
0.308357,243.0276,242.5272,245.3211,240.9009,-0.2958761069358742,27.0,80.0,0.45000000000000107,-0.5120000000000005
0.31969,243.0276,242.5272,245.7798,241.1511,-0.2958761069358742,27.0,80.0,0.45000000000000107,-0.5120000000000005
0.328186,243.0276,243.0276,245.7798,241.1511,-0.19587610693596513,27.0,80.0,0.5500000000000007,-0.5159999999999911
0.339598,243.0276,243.0276,245.7798,241.8183,-0.2958761069358742,27.0,80.0,0.5500000000000007,-0.5159999999999911
0.348951,243.0276,243.2361,245.7798,241.8183,-0.2958761069358742,27.0,80.0,0.6000000000000014,-0.5120000000000005
0.363832,243.0276,243.2361,246.4887,242.0685,-0.2958761069358742,27.0,80.0,0.6000000000000014,-0.5120000000000005
0.36860899999999996,244.40370000000001,243.69480000000001,246.4887,242.0685,-0.19587610693596513,27.0,36.0,0.5500000000000007,-0.5159999999999911
0.37992699999999996,244.40370000000001,243.69480000000001,246.4887,242.5272,-0.2958761069358742,27.0,36.0,0.5500000000000007,-0.5159999999999911
0.38829199999999997,243.945,244.1952,246.4887,242.5272,-0.2958761069358742,27.0,36.0,0.5,-0.5120000000000005
0.39990699999999996,243.945,244.1952,247.1976,242.7774,-0.2958761069358742,27.0,36.0,0.5,-0.5120000000000005
0.40837199999999996,244.1952,244.6122,247.1976,242.7774,-0.2958761069358742,27.0,36.0,0.5,-0.5159999999999911
0.419058,244.1952,244.6122,247.65630000000002,242.3187,-0.2958761069358742,27.0,36.0,0.5,-0.5159999999999911
0.42841199999999996,244.8624,245.3211,247.65630000000002,242.3187,-0.2958761069358742,27.0,36.0,0.5500000000000007,-0.5240000000000009
0.43851599999999996,244.8624,245.3211,248.115,243.4863,-0.2958761069358742,27.0,36.0,0.5500000000000007,-0.5240000000000009
0.44800199999999996,245.3211,245.52960000000002,248.115,243.4863,-0.2958761069358742,27.0,36.0,0.6000000000000014,-0.5240000000000009
0.459346,245.3211,245.52960000000002,248.8239,243.69480000000001,-0.2958761069358742,27.0,36.0,0.6000000000000014,-0.5240000000000009
0.468566,246.03,246.03,248.8239,243.69480000000001,-0.19587610693596513,27.0,116.0,0.6000000000000014,-0.5240000000000009
0.480228,246.03,246.03,249.2826,244.1952,-0.2958761069358742,27.0,116.0,0.6000000000000014,-0.5240000000000009
0.48860899999999996,246.23850000000002,246.23850000000002,249.2826,244.1952,-0.19587610693596513,27.0,116.0,0.5500000000000007,-0.5320000000000107
0.499494,246.23850000000002,246.23850000000002,249.78300000000002,245.0709,-0.2958761069358742,27.0,116.0,0.5500000000000007,-0.5320000000000107
0.508411,246.7389,246.7389,249.78300000000002,245.0709,-0.2958761069358742,27.0,116.0,0.7000000000000011,-0.5240000000000009
0.519026,246.7389,246.7389,249.78300000000002,245.3211,-0.2958761069358742,27.0,116.0,0.7000000000000011,-0.5240000000000009
0.528392,246.94740000000002,247.1976,249.78300000000002,245.3211,-0.2958761069358742,27.0,116.0,0.7000000000000011,-0.5240000000000009
0.538845,246.94740000000002,247.1976,249.78300000000002,245.52960000000002,-0.2958761069358742,27.0,116.0,0.7000000000000011,-0.5240000000000009
0.548311,248.115,247.4061,249.78300000000002,245.52960000000002,-0.2958761069358742,27.0,116.0,0.7000000000000011,-0.5320000000000107
0.563815,248.115,247.4061,250.49190000000002,246.4887,-0.2958761069358742,27.0,116.0,0.7000000000000011,-0.5320000000000107
0.5716519999999999,248.36520000000002,247.9065,250.49190000000002,246.4887,-0.2958761069358742,28.0,72.0,0.7000000000000011,-0.5279999999999916
0.57975,248.36520000000002,247.9065,250.9506,247.1976,-0.2958761069358742,28.0,72.0,0.7000000000000011,-0.5279999999999916
0.5884079999999999,248.115,248.6154,250.9506,247.1976,-0.2958761069358742,28.0,72.0,0.8000000000000007,-0.5320000000000107
0.600104,248.115,248.6154,251.6595,247.65630000000002,-0.19587610693596513,28.0,72.0,0.8000000000000007,-0.5320000000000107
0.609143,249.78300000000002,249.2826,251.6595,247.65630000000002,-0.2958761069358742,28.0,72.0,0.8000000000000007,-0.5240000000000009
0.624024,249.78300000000002,249.2826,252.3684,248.8239,-0.2958761069358742,28.0,72.0,0.8000000000000007,-0.5240000000000009
0.628652,249.5328,249.2826,252.3684,248.8239,-0.2958761069358742,28.0,72.0,0.75,-0.5200000000000102
0.6393289999999999,249.5328,249.2826,252.8271,248.8239,-0.2958761069358742,28.0,72.0,0.75,-0.5200000000000102
0.648397,250.2417,250.7004,252.8271,248.8239,-0.2958761069358742,28.0,72.0,0.8500000000000014,-0.5240000000000009
0.659395,250.2417,250.7004,253.74450000000002,248.6154,-0.19587610693596513,28.0,72.0,0.8500000000000014,-0.5240000000000009
0.668735,251.6595,250.9506,253.74450000000002,248.6154,-0.19587610693596513,28.0,32.0,0.8500000000000014,-0.5120000000000005
0.680272,251.6595,250.9506,254.45340000000002,248.36520000000002,-0.19587610693596513,28.0,32.0,0.8500000000000014,-0.5120000000000005
0.68872,254.45340000000002,250.9506,254.45340000000002,248.36520000000002,-0.39587610693578323,28.0,32.0,0.9000000000000004,-0.5
0.6992539999999999,254.45340000000002,250.9506,255.16230000000002,248.6154,-0.39587610693578323,28.0,32.0,0.9000000000000004,-0.5
0.7089019999999999,248.8239,252.1182,255.16230000000002,248.6154,-0.39587610693578323,28.0,32.0,1.0,-0.47999999999998977
0.7196819999999999,248.8239,252.1182,255.3708,249.07410000000002,-0.39587610693578323,28.0,32.0,1.0,-0.47999999999998977
0.728429,256.5384,252.3684,255.3708,249.07410000000002,-0.39587610693578323,28.0,32.0,0.75,-0.4919999999999902
