timestamp_rad,timestamp_odom,x_loc,y_loc,yaw_loc,vx_ego,yaw_rate_ego
0.041367999999999995,0.039997,994.510009765625,-2254.14990234375,2.9977774620056152,11.630000114440918,0.003490658476948738
0.11575999999999999,0.12049499999999999,993.5900268554688,-2254.02001953125,2.99812650680542,11.619999885559082,0.00017453292093705386
0.19222699999999998,0.190003,992.780029296875,-2253.909912109375,2.99812650680542,11.609999656677246,-0.004014257341623306
0.268216,0.270496,991.8599853515625,-2253.780029296875,2.9977774620056152,11.600000381469727,-0.00331612559966743
0.343068,0.33999799999999997,991.0599975585938,-2253.659912109375,2.997602939605713,11.59000015258789,-0.0027925267349928617
0.419077,0.420492,990.1400146484375,-2253.530029296875,2.9974284172058105,11.574999809265137,-0.00017453292093705386
0.49573,0.499996,989.22998046875,-2253.39990234375,2.9974284172058105,11.555000305175781,0.00017453292093705386
0.570484,0.570491,988.4299926757812,-2253.2900390625,2.9974284172058105,11.539999961853027,0.0005235987482592463
0.645606,0.649999,987.510009765625,-2253.159912109375,2.997253894805908,11.505000114440918,0.0003490658418741077
0.7196589999999999,0.720492,986.719970703125,-2253.0400390625,2.997079372406006,11.489999771118164,-0.0008726646192371845
0.795642,0.7999959999999999,985.8099975585938,-2252.909912109375,2.9969048500061035,11.475000381469727,0.0008726646192371845
0.8726849999999999,0.87049,985.010009765625,-2252.800048828125,2.996730327606201,11.46500015258789,-0.003490658476948738
0.9473659999999999,0.950013,984.0999755859375,-2252.669921875,2.9963812828063965,11.454999923706055,-0.005235987715423107
1.0237969999999998,1.020491,983.3099975585938,-2252.56005859375,2.996206760406494,11.444999694824219,0.0020943949930369854
1.099901,1.099996,982.4099731445312,-2252.419921875,2.996555805206299,11.425000190734863,0.0006981316837482154
1.172895,1.170491,981.6199951171875,-2252.31005859375,2.9969048500061035,11.399999618530273,0.008028514683246613
1.2498129999999998,1.249995,980.719970703125,-2252.179931640625,2.9974284172058105,11.380000114440918,0.00663225119933486
1.3264289999999999,1.329995,979.8200073242188,-2252.050048828125,2.99812650680542,11.364999771118164,0.008726646192371845
1.4030209999999999,1.399996,979.030029296875,-2251.93994140625,2.998650074005127,11.350000381469727,0.009948376566171646
1.479248,1.479997,978.1300048828125,-2251.81005859375,2.9995229244232178,11.335000038146973,0.01151917316019535
1.555535,1.559996,977.239990234375,-2251.68994140625,3.0003955364227295,11.329999923706055,0.01151917316019535
1.6329829999999999,1.6299949999999999,976.4500122070312,-2251.570068359375,3.0009191036224365,11.319999694824219,0.0055850534699857235
1.710707,1.709992,975.5599975585938,-2251.449951171875,3.001093626022339,11.3149995803833,0.0005235987482592463
1.7875109999999999,1.789995,974.6599731445312,-2251.320068359375,3.0009191036224365,11.3100004196167,-0.001919862232170999
1.864329,1.860002,973.8800048828125,-2251.2099609375,3.000744581222534,11.324999809265137,-0.0024434609804302454
1.9395209999999998,1.9399959999999998,972.97998046875,-2251.080078125,3.000744581222534,11.350000381469727,0.0003490658418741077
2.0162139999999997,2.020489,972.0800170898438,-2250.949951171875,3.000570058822632,11.395000457763672,-0.00663225119933486
2.090394,2.089994,971.2899780273438,-2250.840087890625,2.99969744682312,11.4399995803833,-0.016057029366493225
2.166219,2.169998,970.3800048828125,-2250.7099609375,2.9979519844055176,11.489999771118164,-0.024260075762867928
2.243159,2.240007,969.5800170898438,-2250.60009765625,2.996032238006592,11.550000190734863,-0.028623400256037712
2.317018,2.320001,968.6699829101562,-2250.4599609375,2.9939377307891846,11.614999771118164,-0.027227137237787247
2.390252,2.3899939999999997,967.8599853515625,-2250.340087890625,2.992192506790161,11.680000305175781,-0.024958208203315735
2.466144,2.469994,966.9299926757812,-2250.199951171875,2.9907960891723633,11.755000114440918,-0.016406094655394554
2.541088,2.5400009999999997,966.1199951171875,-2250.080078125,2.989748954772949,11.824999809265137,-0.016929693520069122
2.614817,2.61,965.2999877929688,-2249.9599609375,2.9888763427734375,11.890000343322754,-0.015533430501818657
2.691499,2.69,964.3499755859375,-2249.81005859375,2.9874801635742188,11.970000267028809,-0.016231562942266464
2.7670999999999997,2.769994,963.4000244140625,-2249.659912109375,2.9862582683563232,12.0649995803833,-0.01780235767364502
2.8414219999999997,2.840013,962.5700073242188,-2249.530029296875,2.9853856563568115,12.145000457763672,-0.010995574295520782
2.918196,2.919996,961.6099853515625,-2249.3798828125,2.9848620891571045,12.229999542236328,-0.005410520825535059
2.9935199999999997,2.990002,960.760009765625,-2249.239990234375,2.984687566757202,12.300000190734863,-0.004014257341623306
3.067564,3.07049,959.780029296875,-2249.090087890625,2.9843385219573975,12.375,-0.003839724464341998
3.142143,3.1399939999999997,958.9299926757812,-2248.949951171875,2.984163999557495,12.444999694824219,-0.004363323096185923
3.217307,3.2199969999999998,957.9500122070312,-2248.7900390625,2.9838149547576904,12.524999618530273,-0.003839724464341998
3.2930729999999997,3.289992,957.0800170898438,-2248.659912109375,2.9834659099578857,12.595000267028809,-0.0027925267349928617
3.36822,3.369993,956.0800170898438,-2248.5,2.9832913875579834,12.670000076293945,-0.0027925267349928617
3.4411929999999997,3.4399949999999997,955.2000122070312,-2248.360107421875,2.983116865158081,12.734999656677246,-0.0020943949930369854
3.5168999999999997,3.5199939999999996,954.1900024414062,-2248.199951171875,2.9829423427581787,12.819999694824219,-0.0008726646192371845
3.5933949999999997,3.589994,953.3099975585938,-2248.06005859375,2.982593059539795,12.885000228881836,-0.0013962633674964309
3.6708619999999996,3.6699949999999997,952.2899780273438,-2247.89990234375,2.9822440147399902,12.9399995803833,-0.0031415927223861217
3.7469059999999996,3.749993,951.27001953125,-2247.739990234375,2.9818949699401855,12.984999656677246,-0.004188789986073971
3.8228649999999997,3.819998,950.3800048828125,-2247.590087890625,2.981720447540283,13.010000228881836,-0.0024434609804302454
3.9003769999999998,3.899994,949.3499755859375,-2247.429931640625,2.981545925140381,13.045000076293945,-0.0013962633674964309
3.976202,3.980002,948.3200073242188,-2247.260009765625,2.981545925140381,13.069999694824219,0.0003490658418741077
4.053129,4.049992,947.4199829101562,-2247.1201171875,2.981720447540283,13.095000267028809,0.004886921960860491
4.129900999999999,4.129992,946.3800048828125,-2246.9599609375,2.9822440147399902,13.125,0.008028514683246613
4.204531,4.199993,945.47998046875,-2246.81005859375,2.9829423427581787,13.149999618530273,0.010821041651070118
4.280879,4.280006,944.4400024414062,-2246.64990234375,2.984163999557495,13.175000190734863,0.01745329238474369
4.355347,4.359997,943.4000244140625,-2246.47998046875,2.9853856563568115,13.199999809265137,0.013788101263344288
4.431179,4.4299919999999995,942.47998046875,-2246.330078125,2.9864327907562256,13.244999885559082,0.012740903533995152
4.507224,4.509992,941.4299926757812,-2246.169921875,2.9874801635742188,13.289999961853027,0.0027925267349928617
4.581396,4.579993,940.510009765625,-2246.02001953125,2.987654685974121,13.350000381469727,0.004712388850748539
4.654897,4.649992,939.5800170898438,-2245.8798828125,2.9878292083740234,13.414999961853027,0.005061454605311155
4.731095,4.729997,938.510009765625,-2245.7099609375,2.988527297973633,13.505000114440918,0.010995574295520782
4.80661,4.81001,937.4400024414062,-2245.5400390625,2.989574432373047,13.604999542236328,0.016580628231167793
4.8800229999999996,4.879994,936.489990234375,-2245.389892578125,2.9902725219726562,13.6899995803833,0.004188789986073971
4.955468,4.959998,935.4099731445312,-2245.219970703125,2.990097999572754,13.789999961853027,-0.004363323096185923
5.03201,5.029992,934.4500122070312,-2245.080078125,2.989574432373047,13.885000228881836,-0.007504915818572044
5.105811999999999,5.109992,933.3499755859375,-2244.909912109375,2.988701820373535,13.994999885559082,-0.011693705804646015
5.183237999999999,5.179993,932.3800048828125,-2244.75,2.9878292083740234,14.104999542236328,-0.013962633907794952
5.258935999999999,5.260005,931.260009765625,-2244.580078125,2.9867818355560303,14.225000381469727,-0.011170106939971447
5.331694,5.329992,930.27001953125,-2244.419921875,2.9859092235565186,14.335000038146973,-0.013089969754219055
5.4105799999999995,5.409991,929.1400146484375,-2244.239990234375,2.984687566757202,14.46500015258789,-0.015184364281594753
5.486286,5.489991,927.989990234375,-2244.06005859375,2.9834659099578857,14.59000015258789,-0.01762782596051693
5.559855,5.5599929999999995,926.97998046875,-2243.89990234375,2.982069492340088,14.704999923706055,-0.018849555402994156
5.638075,5.639990999999999,925.8099975585938,-2243.7099609375,2.980673313140869,14.845000267028809,-0.01797689124941826
5.712685,5.709991,924.780029296875,-2243.5400390625,2.9794516563415527,14.970000267028809,-0.015882495790719986
5.787205,5.789991,923.5999755859375,-2243.340087890625,2.9784042835235596,15.100000381469727,-0.012217304669320583
5.861966,5.859992999999999,922.5499877929688,-2243.169921875,2.97770619392395,15.220000267028809,-0.0062831854447722435
5.9389259999999995,5.940003,921.3400268554688,-2242.9599609375,2.9773571491241455,15.359999656677246,-0.0006981316837482154
6.014584,6.010002,920.280029296875,-2242.7900390625,2.977531671524048,15.494999885559082,0.0022689281031489372
6.089035,6.0900039999999995,919.0499877929688,-2242.580078125,2.977531671524048,15.645000457763672,0.0010471974965184927
6.164549999999999,6.160005,917.969970703125,-2242.39990234375,2.977531671524048,15.760000228881836,-0.0008726646192371845
6.24079,6.239993,916.72998046875,-2242.18994140625,2.9773571491241455,15.895000457763672,-0.004886921960860491
6.316984,6.319992999999999,915.469970703125,-2241.989990234375,2.9768335819244385,16.049999237060547,-0.01151917316019535
6.392417999999999,6.389990999999999,914.3599853515625,-2241.800048828125,2.9757864475250244,16.174999237060547,-0.01727875880897045
6.467270999999999,6.469990999999999,913.0800170898438,-2241.590087890625,2.974215507507324,16.30500030517578,-0.021991148591041565
6.542806,6.539991,911.9500122070312,-2241.409912109375,2.972644805908203,16.43000030517578,-0.021118484437465668
6.618551,6.619992,910.6599731445312,-2241.18994140625,2.971074104309082,16.584999084472656,-0.02024581842124462
6.6938059999999995,6.689991,909.510009765625,-2240.989990234375,2.969677686691284,16.709999084472656,-0.016580628231167793
6.770643,6.769991,908.1900024414062,-2240.77001953125,2.9682815074920654,16.860000610351562,-0.019198622554540634
6.8440129999999995,6.8399909999999995,907.030029296875,-2240.570068359375,2.9668850898742676,16.985000610351562,-0.016929693520069122
6.918639,6.919993,905.6900024414062,-2240.330078125,2.9658379554748535,17.125,-0.016057029366493225
6.995213,6.999993,904.3300170898438,-2240.10009765625,2.9647908210754395,17.274999618530273,-0.009599311277270317
7.069426999999999,7.0704899999999995,903.1400146484375,-2239.889892578125,2.9642672538757324,17.40999984741211,-0.003490658476948738
7.145769,7.14999,901.77001953125,-2239.639892578125,2.96409273147583,17.549999237060547,-0.003839724464341998
7.220554,7.219993,900.5599975585938,-2239.429931640625,2.9637436866760254,17.674999237060547,-0.0045378562062978745
