range,azimuth,vr,rcs,vr_comp,x_cc,y_cc,x_seq,y_seq,label_id
8.348629,-0.14495622,-9.9169,-23.285225,0.14309146,11.857527,3.095658,308.0208,-2026.3013,11.0
8.594867,-0.17516975,-10.096648,-13.872446,0.052016035,12.164156,2.9164684,308.23465,-2026.0177,11.0
9.62377,-0.2245475,-10.016828,-19.569082,0.25678033,13.269421,2.7198393,308.5592,-2024.9431,11.0
9.66191,-0.18840536,-9.918129,-21.608261,0.2664668,13.227267,3.06787,308.20865,-2024.9442,11.0
11.52113,-0.22229855,-10.17741,-9.392996,0.091049366,15.119054,3.143385,308.35492,-2023.0566,11.0
12.179965,-0.24160586,-10.2024555,-13.8098135,0.10850956,15.810554,3.0528295,308.52573,-2022.3805,11.0
13.432787,-0.23977214,-10.174559,-10.367091,0.1325344,17.035,3.3190036,308.4046,-2021.1333,11.0
15.543746,-0.2866446,-10.27419,-7.4429007,0.120964065,19.230701,3.0129204,308.96542,-2018.9884,11.0
2.7165987,0.5895836,-5.3810225,-26.568401,0.015634373,5.2688284,3.022738,307.32257,-2032.8533,11.0
2.808711,0.52947944,-5.8885417,-25.746862,0.04101693,5.4582205,3.0096643,307.35773,-2032.6667,11.0
3.1373591,0.39204833,-7.015139,-28.778881,0.049497597,5.981842,3.011019,307.41763,-2032.1466,11.0
3.2554877,0.32880312,-7.526222,-26.857395,0.017216507,6.208895,2.9540832,307.50073,-2031.9277,11.0
3.277709,0.3469591,-7.317063,-26.049824,0.09192942,6.1833363,3.0120304,307.4402,-2031.9463,11.0
3.8272688,0.20464776,-8.365118,-24.89456,0.028844338,6.928355,2.9876156,307.55157,-2031.2094,11.0
3.9118304,-0.03534829,-9.572459,-28.212837,0.08944577,7.462041,2.2256863,308.3707,-2030.7684,11.0
3.9296591,0.22985521,-8.026624,-23.47511,0.20471333,6.95024,3.1274757,307.41522,-2031.1711,11.0
4.3713574,0.1107616,-8.802897,-26.656418,0.149058,7.594069,2.9727721,307.6442,-2030.5499,11.0
4.8233166,0.050936487,-9.203999,-23.334892,0.062666774,8.122705,2.9569294,307.72174,-2030.0267,11.0
5.6142673,-0.031455018,-9.584751,-25.13152,0.060848728,9.021092,2.9097784,307.87366,-2029.14,11.0
5.8771315,0.0318958,-9.17727,-21.98724,0.18265371,9.1054535,3.3506405,307.44568,-2029.0046,11.0
6.1854825,-0.012369071,-9.41633,-19.937664,0.1472265,9.498701,3.2426856,307.5989,-2028.6267,11.0
7.2539196,-0.11909657,-9.901411,-26.017567,0.075388685,10.75271,2.9605076,308.02582,-2027.4143,11.0
7.685719,-0.1137271,-9.691972,-23.51466,0.26671585,11.150043,3.1342459,307.89975,-2026.9994,11.0
2.298625,0.92700756,-1.9300505,-21.22416,0.17155828,4.334199,2.9491804,307.28632,-2033.7902,11.0
2.406638,0.8956519,-2.4231756,-18.831099,0.000657749,4.430064,3.0381474,307.20917,-2033.6846,11.0
2.4341805,0.7931749,-3.4107704,-24.385887,0.04788712,4.6754875,2.9935157,307.2822,-2033.446,11.0
2.4490244,0.7676331,-3.6781082,-22.04691,0.033239618,4.7391243,2.9857955,307.2973,-2033.3837,11.0
