range,azimuth,vr,rcs,vr_comp,x_cc,y_cc,x_seq,y_seq,label_id
15.594521,-0.16465616,-11.211069,-17.722713,-0.032312598,18.883942,4.879742,972.4972,-2255.8984,11.0
8.126473,0.10448807,-10.015108,-15.743399,-0.07060176,10.828107,4.8815136,980.46954,-2257.0552,11.0
8.327888,0.14267209,-9.769612,-15.818261,-0.06094737,10.832021,5.254627,980.4122,-2257.4238,11.0
8.516745,0.18404332,-9.484242,-18.039373,-0.047068287,10.791381,5.6488285,980.3959,-2257.8198,11.0
8.633699,0.05102802,-10.302976,-22.31762,-0.05270704,11.489839,4.7405844,979.83484,-2256.8208,11.0
8.820022,0.10964946,-9.985433,-24.709213,-0.07196531,11.39927,5.277356,979.84753,-2257.365,11.0
9.019843,0.005377279,-10.539569,-21.955706,-0.051354647,12.015419,4.553143,979.34155,-2256.56,11.0
9.648985,0.22449422,-9.209783,-15.26321,-0.053678412,11.479698,6.6197214,979.5755,-2258.682,11.0
9.964652,0.121087834,-9.904509,-18.12047,-0.060768124,12.317981,5.968477,978.83923,-2257.9172,11.0
10.080012,0.024732972,-10.423492,-24.520863,-0.03352511,12.888938,5.1816216,978.38696,-2257.0566,11.0
10.25773,-0.052687056,-10.783497,-21.280228,-0.024268897,13.373333,4.5363398,978.00006,-2256.3486,11.0
10.331745,0.09145087,-10.0542,-15.512065,-0.032473642,12.787588,5.900301,978.3843,-2257.7825,11.0
10.527608,-0.01586134,-10.618339,-24.555492,-0.0268424,13.472047,4.994075,977.8368,-2256.7876,11.0
10.810706,0.03249241,-10.389412,-19.290394,-0.039925575,13.505853,5.581484,977.7191,-2257.364,11.0
11.783879,-0.05640034,-10.791764,-15.151801,-0.01642933,14.805021,5.0665007,976.5072,-2256.6682,11.0
12.200291,-0.083218835,-10.895111,-16.97135,-0.007871549,15.308941,4.9153104,976.03015,-2256.4463,11.0
12.206103,0.039620094,-10.361478,-21.849987,-0.049725756,14.711335,6.28905,976.4246,-2257.8914,11.0
12.600003,-0.05489157,-10.78024,-22.693031,-0.011431749,15.55599,5.386566,975.7181,-2256.8772,11.0
13.003686,0.15914382,-9.641357,-1.7007987,-0.03881964,14.627934,7.990228,976.2633,-2259.587,11.0
13.747299,0.11881366,-9.899226,-10.404848,-0.04151982,15.545185,7.9418697,975.3625,-2259.4077,11.0
14.090589,0.020912902,-10.424313,-19.65424,-0.014645618,16.50516,6.916483,974.5594,-2258.2551,11.0
14.470072,0.089615524,-10.058007,-11.34434,-0.025546305,16.376833,7.960294,974.53674,-2259.3066,11.0
15.16199,-0.11364295,-11.067932,-13.975628,-0.06322688,18.241016,5.503365,973.04407,-2256.608,11.0
15.95999,-0.11846316,-11.0672245,-19.79021,-0.044840734,19.022108,5.6831474,972.24524,-2256.6738,11.0
3.8755195,0.9592799,-2.0614657,-11.182535,-0.051731613,4.5367303,4.515978,986.74835,-2257.5952,11.0
3.9248013,0.9258011,-2.3943086,-11.124611,-0.0030124406,4.6743064,4.5393972,986.6088,-2257.5986,11.0
4.0087543,0.8284353,-3.4952192,-13.336534,-0.010996677,5.069005,4.522096,986.2207,-2257.5251,11.0
4.07939,0.78523034,-3.9531171,-15.21547,0.0061115115,5.2571507,4.5326743,986.03296,-2257.5085,11.0
4.2779922,0.6763636,-5.1509767,-20.05422,-0.029564807,5.7531962,4.5362773,985.5415,-2257.441,11.0
4.3477526,0.6409702,-5.5003633,-15.741627,-0.013530097,5.920828,4.528308,985.3768,-2257.4092,11.0
4.4848714,0.5820083,-6.1236124,-15.27577,-0.043506876,6.214836,4.5169125,985.0874,-2257.3557,11.0
4.7563996,0.50539225,-6.894141,-18.507404,-0.07499555,6.6599174,4.544971,984.64294,-2257.3196,11.0
7.0919743,0.4217107,-7.63296,-0.5525894,-0.052479617,8.499362,6.063993,982.60474,-2258.5593,11.0
8.516703,0.26324666,-8.920105,-1.389061,-0.04732506,10.378065,6.1817017,980.7285,-2258.4065,11.0
9.235258,0.30684456,-8.611081,-15.227575,-0.07295544,10.662207,6.946597,980.3377,-2259.1226,11.0
12.267087,0.2186449,-9.257028,-1.3829689,-0.059342388,13.591041,8.169154,977.26385,-2259.9128,11.0
12.860259,0.29352134,-8.694001,-17.140995,-0.051855862,13.44724,9.271528,977.2481,-2261.0244,11.0
13.966118,0.45049942,-8.848273,2.9872546,-1.5239884,12.688379,11.521837,977.6766,-2263.36,0.0
14.455788,0.3974538,-9.45727,-8.984436,-1.6657916,13.578959,11.4010105,976.8125,-2263.113,0.0
14.618311,0.36342713,-9.704906,-13.274725,-1.6252016,14.050681,11.180698,976.3772,-2262.8274,0.0
14.700062,0.44022715,-8.979973,-6.508993,-1.5635657,13.268841,11.994492,977.0343,-2263.7446,0.0
15.291304,0.47353113,-7.7461367,-14.947914,-0.6311956,13.250632,12.76814,976.9414,-2264.513,0.0
15.33006,0.47489434,-39.396355,-19.178268,-32.293922,13.257931,12.811549,976.928,-2264.555,0.0
15.407718,0.32268295,-10.138987,-15.248825,-1.7264876,15.042039,11.299989,975.379,-2262.8032,0.0
15.737637,0.30023408,-10.331925,-12.226338,-1.7419986,15.52163,11.267857,974.909,-2262.7026,0.0
16.380074,0.31530932,-10.240166,-10.996082,-1.7689164,15.830488,11.880976,974.5154,-2263.2651,0.0
3.839085,1.1657574,0.44845337,-10.864113,0.07160096,3.7411566,4.5372453,987.53265,-2257.7305,11.0
5.3702407,1.1142901,-0.2273853,-13.501045,-0.0068752035,3.9701154,6.069112,987.0864,-2259.2136,11.0
5.474654,1.1384213,0.10610016,-1.4820633,0.046505176,3.8401546,6.1746182,987.19995,-2259.3367,11.0
6.179233,0.8389435,-3.4040215,-12.752377,-0.03634636,5.661591,6.6107693,985.3348,-2259.507,11.0
20.889112,-0.4364593,0.5055404,11.231244,12.113723,24.749111,0.69040525,967.29315,-2250.9116,2.0
22.25985,-0.41012833,0.58578706,-0.50859666,12.189626,26.112402,1.2758349,965.86005,-2251.2957,2.0
23.249508,-0.44712484,0.28636828,-4.8313346,11.894021,27.10807,0.44135788,964.99426,-2250.327,2.0
23.322857,-0.4220106,0.5590351,-4.7359524,12.165831,27.180576,1.0262622,964.8386,-2250.8955,2.0
32.767284,-0.41985163,0.5026431,-0.27448106,12.109023,36.623013,1.229115,955.46466,-2249.7427,2.0
57.17106,-0.39671838,3.4681444,9.951391,15.066678,60.986958,2.9451928,931.1064,-2247.9482,0.0
57.959618,-0.39951992,3.4694777,4.4037876,15.069292,61.781055,2.8139012,930.3393,-2247.7043,0.0
58.799618,-0.3895283,3.4590328,-10.797083,15.053863,62.596138,3.4315345,929.4441,-2248.1987,0.0
79.62082,-0.4202815,5.055825,7.2139683,16.662292,83.470985,1.9514682,908.997,-2243.7415,11.0
92.7046,-0.3763293,-11.565021,-0.9164841,0.021451043,96.399605,6.2284656,895.5888,-2246.1208,11.0
24.15176,-0.3190789,3.6491442,-21.19843,15.176023,27.846865,3.517421,963.82214,-2253.2654,11.0
38.67649,-0.30918393,-11.516547,-9.8768215,-0.0038046904,42.225906,5.591665,949.29425,-2253.2568,11.0
40.187077,-0.31648555,-11.5287285,-10.45858,-0.005446105,43.76041,5.49151,947.7899,-2252.9377,11.0
42.43584,-0.3170899,-11.20519,-8.241882,0.3189375,45.99618,5.7341666,945.5425,-2252.8574,11.0
43.813026,-0.32042184,-11.533483,-13.218083,-0.004773005,47.38072,5.7525616,944.1696,-2252.677,11.0
47.937874,-0.32594484,-11.534153,-14.428906,0.0018702239,51.507854,5.9651666,940.0546,-2252.296,11.0
67.37836,-0.34700528,-11.578162,6.25002,-0.017481308,70.97171,6.688404,920.6881,-2250.2214,11.0
68.06903,-0.3345109,-11.436429,0.2365098,0.11024136,71.57877,7.5964103,919.95715,-2251.033,11.0
76.03123,-0.35544533,-11.542538,3.7779694,0.026586203,79.64468,6.8180475,912.0862,-2249.1064,11.0
76.85958,-0.3453824,-11.547087,4.273526,0.011876271,80.40423,7.655303,911.2144,-2249.8262,11.0
91.9507,-0.3636893,-11.573554,-0.9028015,0.0030210996,95.570404,7.3432255,896.24963,-2247.343,11.0
23.127306,-0.23158261,-11.3586035,-15.746106,0.0043279086,26.505783,5.394767,964.88025,-2255.3157,11.0
24.359934,-0.23427422,-11.382901,-15.208592,-0.013622239,27.725971,5.580766,963.646,-2255.3247,11.0
24.58531,-0.23702309,-11.398521,-14.864838,-0.022844918,27.960226,5.559693,963.4172,-2255.2703,11.0
26.710072,-0.2412706,-11.433205,-16.700958,-0.047811724,30.065254,5.868427,961.2896,-2255.2742,11.0
28.217886,-0.2491582,-11.411942,-14.61772,-0.009050324,31.586777,5.941658,959.7733,-2255.1284,11.0
29.999428,-0.25812683,-11.429055,-14.689197,-0.0071295253,33.386105,6.008,957.98303,-2254.936,11.0
31.455696,-0.27802747,-11.489082,-13.560992,-0.028203769,34.92402,5.648494,956.5126,-2254.3599,11.0
33.846867,-0.2917522,-11.509521,-17.48936,-0.024421263,37.355343,5.5654216,954.1183,-2253.9292,11.0
41.579834,-0.2859827,-11.483979,-8.625155,-0.008798363,44.97283,6.914324,946.3861,-2254.172,11.0
57.501087,-0.26327732,3.563897,-2.798137,14.996339,60.5055,10.582432,930.488,-2255.5757,11.0
16.98828,-0.15275797,-11.164474,-10.668503,-0.023727026,20.171373,5.447714,971.1416,-2256.2761,11.0
17.639977,-0.16032797,-11.2291765,-13.249798,-0.06406401,20.833937,5.5014896,970.4782,-2256.2344,11.0
19.538713,-0.19485481,-11.277198,-19.96751,-0.009086034,22.833364,5.3661346,968.5188,-2255.8137,11.0
22.029741,-0.21767887,-11.3117895,-10.370816,0.017043114,25.36681,5.4714413,965.99646,-2255.5547,11.0
41.536434,-0.17755307,-11.328451,-18.556036,-0.11028169,44.01693,11.315855,946.7011,-2258.6653,11.0
16.71077,-0.089087084,-10.919406,-21.618723,-0.008721597,19.575256,6.381599,971.5977,-2257.2856,11.0
18.736746,-0.1342738,-11.150964,-18.788822,-0.072393015,21.750313,6.267977,969.46136,-2256.8616,11.0
31.940027,-0.09053637,-10.946517,-2.377768,-0.030100264,33.912964,11.515945,956.67206,-2260.3118,0.0
33.01542,-0.11623754,-11.050067,-11.423042,-0.03581401,35.201874,11.078102,955.4592,-2259.6936,0.0
33.576263,-0.072591454,-10.856395,-16.46406,-0.012567473,35.24342,12.635093,955.1949,-2261.2285,0.0
37.55808,-0.11709422,-5.8732095,-16.717937,5.14418,39.524364,12.475497,950.981,-2260.4568,11.0
82.73994,-0.13527076,-11.105622,12.914863,-0.023601262,82.88663,25.208958,906.2412,-2266.8425,11.0
83.09014,-0.13704911,-11.104487,15.631438,-0.016339222,83.26476,25.171524,905.8724,-2266.7512,11.0
85.6922,-0.13685651,-11.080171,-4.0374956,0.0073156594,85.746544,25.953648,903.3041,-2267.1694,11.0
25.752623,-0.015913023,-11.1384115,-5.459548,-0.54666984,27.373522,11.202946,963.1888,-2260.9395,0.0
26.460018,-0.022736987,-11.174728,-14.337336,-0.55081785,28.09249,11.326337,962.4596,-2260.9585,0.0
