x,y,vx,vy,vx_comp,vy_comp,x_rms,y_rms,vx_rms,vy_rms,rcs,pdh0,dyn_prop,ambig_state,valid_state
5.0,-13.300000190734863,0.0,0.0,-3.225141763687134,8.578876495361328,0.005,0.005,0.005,0.005,1.0,6.0,4.0,0.0,7.0
7.199999809265137,13.699999809265137,0.0,0.0,3.9711954593658447,7.556302547454834,0.005,0.005,0.005,0.005,-3.5,6.0,4.0,0.0,7.0
16.600000381469727,3.299999952316284,-2.0,0.0,-0.22120800614356995,-0.04397508502006531,0.616,0.616,0.288,0.011,7.0,1.0,2.0,3.0,0.0
18.200000762939453,5.900000095367432,-3.25,0.0,-0.23531444370746613,-0.07628324627876282,0.616,0.616,0.288,0.011,14.5,1.0,2.0,1.0,0.0
19.399999618530273,-2.5,1.25,0.0,-0.16522632539272308,0.021292053163051605,0.616,0.616,0.288,0.011,-3.5,1.0,6.0,3.0,0.0
19.200000762939453,-3.9000000953674316,2.0,0.0,-0.13491585850715637,0.02740478329360485,0.616,0.616,0.288,0.011,0.5,1.0,6.0,3.0,0.0
15.0,-13.300000190734863,8.75,0.0,-0.0230027474462986,0.02039577066898346,0.794,0.794,0.371,0.011,-0.5,1.0,0.0,1.0,0.0
19.600000381469727,3.9000000953674316,-2.0,0.0,-0.21946650743484497,-0.043669357895851135,0.616,0.616,0.288,0.011,-0.5,3.0,2.0,3.0,9.0
19.0,7.099999904632568,-3.75,0.0,-0.2442397028207779,-0.09126852452754974,0.794,0.616,0.288,0.011,0.5,1.0,2.0,1.0,0.0
20.399999618530273,-5.300000190734863,2.5,0.0,-0.17981034517288208,0.04671543464064598,0.616,0.616,0.288,0.011,5.0,1.0,6.0,3.0,0.0
20.600000381469727,-6.699999809265137,3.0,0.0,-0.2972027063369751,0.09666300565004349,0.616,0.616,0.288,0.011,14.0,1.0,6.0,3.0,0.0
20.799999237060547,-7.900000095367432,3.75,0.0,-0.09572930634021759,0.036358729004859924,0.616,0.616,0.288,0.011,14.0,1.0,6.0,3.0,0.0
21.399999618530273,6.5,-3.25,0.0,-0.4201321601867676,-0.1276102513074875,0.616,0.616,0.288,0.011,9.5,3.0,6.0,3.0,9.0
21.0,-9.300000190734863,4.25,0.0,-0.18642430007457733,0.08255933225154877,0.616,0.616,0.288,0.011,16.0,1.0,0.0,1.0,0.0
20.600000381469727,-10.699999809265137,5.0,0.0,-0.17159445583820343,0.08912916481494904,0.794,0.794,0.288,0.011,21.0,1.0,0.0,3.0,0.0
22.200000762939453,-6.300000190734863,2.75,0.0,-0.16219988465309143,0.046029698103666306,0.616,0.616,0.288,0.011,14.0,1.0,0.0,1.0,0.0
22.399999618530273,-7.699999809265137,3.5,0.0,-0.007790421601384878,0.0026779575273394585,0.616,0.616,0.288,0.011,14.0,1.0,0.0,3.0,0.0
20.600000381469727,-12.100000381469727,5.75,0.0,-0.09600368142127991,0.056390512734651566,0.794,1.023,0.371,0.011,17.5,1.0,0.0,3.0,0.0
22.600000381469727,-9.100000381469727,4.0,0.0,-0.0704166442155838,0.028353607282042503,0.616,0.616,0.288,0.011,4.0,1.0,0.0,3.0,0.0
24.0,-6.300000190734863,2.5,0.0,-0.20411436259746552,0.05358002707362175,0.616,0.616,0.288,0.011,1.0,3.0,0.0,3.0,9.0
22.600000381469727,-10.699999809265137,4.5,0.0,-0.2210959643125534,0.10467817634344101,0.616,0.616,0.288,0.011,3.0,1.0,0.0,2.0,0.0
21.200000762939453,-13.300000190734863,6.25,0.0,-0.012998951599001884,0.008155002258718014,0.616,0.616,0.371,0.011,10.5,1.0,0.0,2.0,0.0
22.399999618530273,-11.699999809265137,5.25,0.0,0.003029671497642994,-0.0015824622241780162,0.794,1.023,0.288,0.011,0.5,1.0,0.0,3.0,0.0
22.200000762939453,12.899999618530273,-5.75,0.0,-0.19470800459384918,-0.11314113438129425,0.794,0.794,0.371,0.011,0.0,1.0,6.0,3.0,0.0
22.600000381469727,-13.100000381469727,5.75,0.0,-0.04033806547522545,0.023381803184747696,0.616,0.794,0.371,0.011,13.5,1.0,0.0,3.0,0.0
24.200000762939453,-10.5,4.25,0.0,-0.1141870841383934,0.04954398423433304,0.616,0.616,0.288,0.011,-2.0,3.0,0.0,1.0,9.0
22.600000381469727,-14.699999809265137,6.5,0.0,0.005120555404573679,-0.0033306267578154802,0.616,0.794,0.371,0.011,12.5,1.0,0.0,3.0,16.0
23.399999618530273,13.100000381469727,-5.5,0.25,-0.05883059278130531,-0.03293507173657417,0.794,0.616,0.371,0.011,-0.5,1.0,6.0,3.0,0.0
24.600000381469727,-13.5,5.5,0.0,-0.0027521317824721336,0.0015103162731975317,0.616,0.794,0.288,0.011,4.0,1.0,0.0,3.0,0.0
22.600000381469727,-17.100000381469727,7.5,0.0,-0.016501309350132942,0.01248550321906805,0.616,0.616,0.371,0.011,2.0,3.0,0.0,2.0,9.0
25.200000762939453,13.300000190734863,-5.25,0.25,-0.1150745153427124,-0.06073377653956413,0.616,0.616,0.288,0.011,-4.0,3.0,6.0,3.0,4.0
23.600000381469727,-17.299999237060547,7.25,0.0,-0.030221370980143547,0.02215380035340786,0.616,0.616,0.371,0.011,2.0,3.0,0.0,2.0,9.0
26.200000762939453,13.699999809265137,-5.25,0.25,-0.15375755727291107,-0.08039994537830353,0.794,0.616,0.288,0.011,-2.5,3.0,6.0,3.0,11.0
29.799999237060547,8.699999809265137,-3.0,0.0,-0.29820722341537476,-0.08706049621105194,0.616,0.616,0.288,0.011,-2.5,3.0,2.0,1.0,4.0
27.399999618530273,-16.899999618530273,6.0,0.0,-0.11972488462924957,0.07384490966796875,0.616,0.616,0.371,0.011,5.5,3.0,6.0,3.0,11.0
26.600000381469727,17.899999618530273,-6.75,0.25,-0.1366569548845291,-0.09196088463068008,0.794,0.794,0.371,0.011,-4.0,3.0,6.0,3.0,4.0
29.399999618530273,-13.699999809265137,4.5,0.0,-0.16269667446613312,0.07581444084644318,0.616,0.794,0.288,0.011,9.5,1.0,0.0,3.0,0.0
27.399999618530273,-17.299999237060547,6.0,0.0,-0.21971862018108368,0.13872744143009186,0.616,0.616,0.371,0.011,7.5,1.0,6.0,3.0,0.0
30.399999618530273,-11.5,3.75,0.0,-0.08290338516235352,0.03136147931218147,0.794,0.616,0.288,0.011,-3.0,3.0,0.0,2.0,4.0
26.399999618530273,-19.700000762939453,7.25,0.0,-0.11209752410650253,0.08364854007959366,0.794,0.794,0.371,0.011,7.5,1.0,6.0,3.0,0.0
30.200000762939453,-13.899999618530273,4.5,0.0,-0.11747097223997116,0.054067760705947876,0.794,0.616,0.288,0.011,2.0,3.0,0.0,1.0,11.0
30.200000762939453,-16.299999237060547,5.25,0.0,-0.12821970880031586,0.0692046731710434,0.794,0.794,0.288,0.011,-4.5,3.0,0.0,3.0,4.0
29.0,17.700000762939453,-6.25,0.25,-0.2354356050491333,-0.14369690418243408,0.616,0.616,0.371,0.011,1.5,1.0,6.0,3.0,0.0
35.0,-3.5,1.0,0.25,-0.16050985455513,0.01605098508298397,0.794,0.616,0.288,0.011,-2.5,3.0,5.0,3.0,11.0
34.79999923706055,-5.900000095367432,1.75,0.25,-0.10313595086336136,0.017485694959759712,0.616,0.794,0.288,0.011,0.0,1.0,0.0,3.0,0.0
28.200000762939453,-22.299999237060547,7.75,0.0,-0.06653779000043869,0.05261676385998726,0.616,0.616,0.371,0.011,-0.5,1.0,0.0,2.0,0.0
35.599998474121094,-3.700000047683716,1.0,0.25,-0.19920878112316132,0.02070428431034088,0.616,0.616,0.288,0.011,3.5,1.0,5.0,3.0,0.0
35.599998474121094,-5.300000190734863,1.5,0.25,-0.14663326740264893,0.021830234676599503,0.794,0.794,0.288,0.011,-1.0,1.0,6.0,3.0,0.0
36.400001525878906,-2.299999952316284,0.5,0.25,-0.29356107115745544,0.01854918710887432,0.616,0.616,0.288,0.011,5.5,1.0,5.0,3.0,0.0
28.0,23.5,-8.5,0.25,-0.16920684278011322,-0.14201287925243378,0.794,0.794,0.371,0.011,10.5,1.0,6.0,3.0,0.0
37.599998474121094,-0.5,0.25,0.25,-0.0468519926071167,0.0006230318103916943,0.616,0.616,0.288,0.011,2.0,1.0,5.0,3.0,0.0
37.79999923706055,0.699999988079071,-0.25,0.25,-0.2292660027742386,-0.004245666787028313,0.616,0.616,0.288,0.011,4.0,1.0,3.0,3.0,0.0
29.0,24.100000381469727,-8.25,0.25,-0.07141789048910141,-0.05935073271393776,0.794,0.794,0.371,0.011,13.5,3.0,6.0,3.0,11.0
40.20000076293945,1.5,-0.25,0.0,-0.05103577673435211,-0.0019043199717998505,0.616,0.616,0.288,0.011,1.5,3.0,1.0,3.0,9.0
33.400001525878906,-22.899999618530273,3.5,0.0,-2.268616199493408,1.555428385734558,0.794,0.794,0.371,0.011,-2.5,3.0,0.0,2.0,4.0
41.599998474121094,-0.699999988079071,0.25,0.25,-0.08205566555261612,0.0013807445066049695,0.794,0.794,0.288,0.011,3.5,1.0,3.0,3.0,0.0
42.0,3.299999952316284,-0.75,0.0,-0.14876365661621094,-0.01168857328593731,0.616,0.794,0.288,0.011,10.0,1.0,2.0,3.0,0.0
41.599998474121094,6.5,-1.5,0.0,-0.14046932756900787,-0.021948331966996193,0.794,0.794,0.288,0.011,6.5,1.0,6.0,3.0,0.0
39.599998474121094,15.300000190734863,-2.5,0.0,0.9527909159660339,0.36812376976013184,0.794,0.794,0.288,0.011,0.0,1.0,6.0,3.0,16.0
42.0,7.699999809265137,-1.75,0.0,-0.12614814937114716,-0.023127157241106033,0.616,0.794,0.288,0.011,3.0,1.0,6.0,3.0,0.0
43.20000076293945,1.7000000476837158,-0.5,0.0,-0.28083884716033936,-0.01105152815580368,0.616,0.616,0.288,0.011,11.5,1.0,1.0,3.0,0.0
39.599998474121094,19.299999237060547,-3.75,0.0,0.6689202189445496,0.3260141611099243,0.794,0.794,0.288,0.011,4.5,1.0,2.0,1.0,16.0
44.79999923706055,2.5,-0.5,0.25,-0.10692084580659866,-0.005966565106064081,0.616,0.794,0.288,0.011,-5.0,3.0,3.0,3.0,9.0
40.20000076293945,21.5,-5.25,0.0,-0.16367913782596588,-0.08753983676433563,0.616,0.616,0.288,0.011,4.5,1.0,2.0,1.0,0.0
39.79999923706055,24.5,-6.0,0.0,-0.12677232921123505,-0.07803823798894882,1.023,1.023,0.371,0.011,-4.0,3.0,6.0,3.0,4.0
49.20000076293945,1.5,-0.25,0.0,-0.11740849167108536,-0.0035795269068330526,0.616,0.794,0.288,0.011,12.5,1.0,5.0,3.0,0.0
51.400001525878906,1.100000023841858,-0.25,0.0,-0.2058366984128952,-0.004405065439641476,0.794,0.794,0.288,0.011,-4.5,3.0,5.0,3.0,12.0
51.599998474121094,9.100000381469727,-1.75,0.0,-0.19228844344615936,-0.033911336213350296,0.794,0.794,0.288,0.011,-4.5,6.0,2.0,0.0,6.0
51.79999923706055,7.900000095367432,-1.5,0.0,-0.17619261145591736,-0.026871075853705406,0.794,1.023,0.288,0.011,-4.0,3.0,2.0,1.0,4.0
54.0,1.100000023841858,-0.25,0.25,-0.21077638864517212,-0.0042935935780406,0.616,0.616,0.288,0.011,31.5,1.0,3.0,3.0,0.0
54.400001525878906,9.699999809265137,-1.75,0.0,-0.1737503856420517,-0.03098122589290142,0.794,0.794,0.288,0.011,-4.5,6.0,2.0,0.0,6.0
53.79999923706055,13.100000381469727,-2.5,0.0,-0.27852916717529297,-0.06782029569149017,0.794,0.794,0.288,0.011,0.0,1.0,2.0,1.0,0.0
50.400001525878906,23.5,-4.5,0.0,-0.10474885255098343,-0.04884122684597969,0.616,0.616,0.288,0.011,6.5,1.0,2.0,2.0,0.0
56.400001525878906,1.100000023841858,0.0,0.0,0.02559995837509632,0.0004992900067009032,0.005,0.005,0.005,0.005,-4.5,6.0,4.0,0.0,12.0
54.0,23.899999618530273,-4.25,0.0,-0.0902196541428566,-0.0399305522441864,0.794,1.023,0.288,0.011,-3.0,3.0,2.0,1.0,9.0
57.20000076293945,23.899999618530273,-4.25,0.0,-0.2969585955142975,-0.12407884746789932,0.794,0.794,0.288,0.011,-3.0,3.0,2.0,2.0,4.0
65.19999694824219,1.5,-0.25,0.25,-0.18446224927902222,-0.004243763629347086,0.794,1.023,0.288,0.011,-1.5,3.0,3.0,3.0,4.0
64.4000015258789,28.700000762939453,-4.5,0.0,-0.27375492453575134,-0.12199948728084564,0.794,1.023,0.288,0.011,-2.0,3.0,2.0,1.0,4.0
56.599998474121094,52.29999923706055,-9.0,0.0,-0.09370048344135284,-0.08658189326524734,0.794,0.794,0.371,0.011,21.0,1.0,2.0,1.0,0.0
59.400001525878906,48.70000076293945,-8.5,0.25,-0.28836938738822937,-0.2364240437746048,1.023,1.023,0.371,0.011,13.0,1.0,6.0,3.0,0.0
58.20000076293945,52.900001525878906,-9.25,0.25,-0.1880040317773819,-0.1708834022283554,0.794,0.794,0.371,0.011,14.5,1.0,2.0,3.0,0.0
73.5999984741211,32.900001525878906,-4.5,0.0,-0.2624594569206238,-0.11732224375009537,1.023,1.317,0.288,0.011,1.0,1.0,2.0,1.0,0.0
59.599998474121094,54.70000076293945,-9.0,0.0,-0.12725500762462616,-0.11679276823997498,0.794,0.794,0.371,0.011,17.5,1.0,2.0,1.0,0.0
74.4000015258789,33.900001525878906,-4.5,0.0,-0.1912006437778473,-0.08711964637041092,1.023,1.317,0.288,0.011,-2.5,3.0,2.0,1.0,11.0
92.4000015258789,26.100000381469727,-2.75,0.0,-0.1535944789648056,-0.04338545352220535,0.794,1.317,0.288,0.011,2.5,1.0,2.0,3.0,0.0
91.0,39.5,-4.25,0.0,-0.1605955809354782,-0.06970907002687454,0.794,1.023,0.288,0.011,6.0,1.0,2.0,2.0,0.0
102.5999984741211,1.5,0.0,0.5,-0.014593461528420448,-0.00021335470955818892,0.794,1.697,0.288,0.011,0.0,3.0,3.0,3.0,4.0
108.0,-0.10000000149011612,-0.25,0.5,-0.4236240088939667,0.0003922444593627006,0.616,1.317,0.288,0.011,5.0,1.0,3.0,3.0,15.0
113.5999984741211,1.2999999523162842,0.0,0.5,-0.04708196967840195,-0.0005387901328504086,0.616,1.023,0.288,0.011,8.0,1.0,3.0,3.0,15.0
86.4000015258789,77.69999694824219,-9.0,0.0,-0.22902418673038483,-0.20596271753311157,1.317,1.317,0.371,0.011,16.5,1.0,2.0,1.0,0.0
118.4000015258789,34.29999923706055,-3.0,0.0,-0.3187674880027771,-0.09234565496444702,0.794,1.317,0.288,0.011,12.5,1.0,2.0,1.0,0.0
16.600000381469727,3.299999952316284,0.0,0.0,1.702757716178894,0.3385000228881836,0.005,0.005,0.005,0.005,2.0,6.0,4.0,0.0,7.0
21.0,-0.5,0.25,0.0,-0.14572760462760925,0.003469704883173108,0.794,0.616,0.288,0.011,-4.0,1.0,1.0,3.0,0.0
22.0,-3.0999999046325684,1.5,0.0,-0.03446073830127716,0.004855831153690815,0.794,0.616,0.288,0.011,-2.5,6.0,0.0,0.0,3.0
23.0,3.700000047683716,2.75,0.0,4.046333312988281,0.6509318947792053,1.023,0.616,0.288,0.011,-0.5,6.0,0.0,0.0,3.0
36.0,-2.9000000953674316,0.75,0.25,-0.21666084229946136,0.017453236505389214,1.023,0.616,0.288,0.011,3.0,1.0,5.0,3.0,0.0
36.0,-4.5,1.25,0.25,-0.1591193526983261,0.019889919087290764,1.317,1.023,0.288,0.011,-1.0,1.0,6.0,3.0,0.0
36.599998474121094,-1.899999976158142,0.5,0.25,-0.1817307025194168,0.009434107691049576,1.023,0.794,0.288,0.011,0.5,1.0,5.0,3.0,0.0
37.79999923706055,0.10000000149011612,0.0,0.25,-0.13775041699409485,-0.0003644190728664398,1.023,0.616,0.288,0.011,2.0,1.0,5.0,3.0,0.0
41.400001525878906,-1.100000023841858,0.25,0.25,-0.17918509244918823,0.004760956857353449,1.023,0.616,0.288,0.011,1.0,1.0,3.0,3.0,0.0
42.0,3.299999952316284,-0.75,0.0,-0.14876365661621094,-0.01168857328593731,1.023,0.616,0.288,0.011,8.0,1.0,2.0,3.0,0.0
42.0,4.099999904632568,-1.0,0.0,-0.21233242750167847,-0.02072768844664097,1.317,1.317,0.288,0.011,3.5,1.0,6.0,3.0,0.0
42.20000076293945,2.700000047683716,-0.75,0.0,-0.2904519736766815,-0.018583420664072037,1.023,0.794,0.288,0.011,6.0,1.0,1.0,3.0,0.0
42.0,6.099999904632568,-1.5,0.0,-0.245854452252388,-0.03570742905139923,1.023,0.794,0.288,0.011,10.5,1.0,6.0,3.0,0.0
42.400001525878906,1.2999999523162842,-0.25,0.0,-0.11572976410388947,-0.0035483180545270443,1.023,0.794,0.288,0.011,5.0,1.0,1.0,3.0,0.0
42.0,8.5,0.0,0.0,1.7339202165603638,0.3509124219417572,0.005,0.005,0.005,0.005,3.5,6.0,4.0,0.0,7.0
54.0,0.5,0.0,0.25,-0.07174241542816162,-0.0006642816588282585,0.794,0.616,0.288,0.011,31.5,1.0,3.0,3.0,0.0
56.79999923706055,8.5,0.25,0.25,1.5446847677230835,0.2311588078737259,1.317,2.187,0.288,0.011,-4.5,3.0,3.0,3.0,4.0
65.0,1.2999999523162842,0.0,0.0,0.03042782098054886,0.0006085564382374287,0.005,0.005,0.005,0.005,-4.0,6.0,4.0,0.0,12.0
65.19999694824219,14.699999809265137,0.0,0.0,1.93131685256958,0.4354349374771118,0.005,0.005,0.005,0.005,-4.0,6.0,4.0,0.0,7.0
104.4000015258789,-0.699999988079071,0.0,0.5,-0.23273147642612457,0.0015604599611833692,1.023,2.187,0.288,0.011,-1.5,3.0,3.0,3.0,11.0
108.0,-0.699999988079071,-0.25,0.5,-0.48043543100357056,0.0031139333732426167,1.023,0.794,0.288,0.011,10.5,1.0,3.0,3.0,0.0
113.5999984741211,-0.8999999761581421,0.0,0.5,-0.24518167972564697,0.0019424603087827563,1.023,1.023,0.288,0.011,11.0,1.0,3.0,3.0,0.0
133.8000030517578,-25.100000381469727,0.0,0.0,-1.9217374324798584,0.36050528287887573,0.005,0.005,0.005,0.005,6.0,6.0,4.0,0.0,7.0
