utime,value
1542800987951694.0,-5.0928707573194485
1542800987961656.0,-5.0928707573194485
1542800987971633.0,-5.094616086571442
1542800987981647.0,-5.094616086571442
1542800987991148.0,-5.0928707573194485
1542800988000657.0,-5.0928707573194485
1542800988011335.0,-5.0928707573194485
1542800988021632.0,-5.0928707573194485
1542800988031668.0,-5.0928707573194485
1542800988042325.0,-5.0928707573194485
1542800988051617.0,-5.094616086571442
1542800988060874.0,-5.0928707573194485
1542800988071523.0,-5.0928707573194485
1542800988081632.0,-5.0928707573194485
1542800988090864.0,-5.0928707573194485
1542800988101638.0,-5.0928707573194485
1542800988111617.0,-5.0928707573194485
1542800988121620.0,-5.0928707573194485
1542800988131231.0,-5.0928707573194485
1542800988141674.0,-5.0928707573194485
1542800988151274.0,-5.094616086571442
1542800988161607.0,-5.0928707573194485
1542800988171607.0,-5.0928707573194485
1542800988181591.0,-5.0928707573194485
1542800988190901.0,-5.0928707573194485
1542800988201220.0,-5.0928707573194485
1542800988210669.0,-5.0928707573194485
1542800988221631.0,-5.0928707573194485
1542800988231578.0,-5.0928707573194485
1542800988240804.0,-5.0928707573194485
1542800988251589.0,-5.0928707573194485
1542800988261561.0,-5.0928707573194485
1542800988271572.0,-5.0928707573194485
1542800988280934.0,-5.0928707573194485
1542800988291564.0,-5.0928707573194485
1542800988301309.0,-5.0928707573194485
1542800988311575.0,-5.0928707573194485
1542800988331545.0,-5.094616086571442
1542800988340737.0,-5.0928707573194485
1542800988351084.0,-5.0928707573194485
1542800988361873.0,-5.0928707573194485
1542800988371076.0,-5.0928707573194485
1542800988381537.0,-5.094616086571442
1542800988391057.0,-5.0928707573194485
1542800988401538.0,-5.0928707573194485
1542800988411537.0,-5.0928707573194485
1542800988421284.0,-5.0928707573194485
1542800988430880.0,-5.0928707573194485
1542800988441443.0,-5.0928707573194485
1542800988451519.0,-5.0928707573194485
1542800988461545.0,-5.0928707573194485
1542800988471556.0,-5.0928707573194485
1542800988481548.0,-5.0928707573194485
1542800988491095.0,-5.0928707573194485
1542800988501501.0,-5.0928707573194485
1542800988511064.0,-5.0928707573194485
1542800988521510.0,-5.0928707573194485
1542800988531490.0,-5.0928707573194485
1542800988540839.0,-5.0928707573194485
1542800988551479.0,-5.0928707573194485
1542800988561513.0,-5.0928707573194485
1542800988571329.0,-5.094616086571442
1542800988580720.0,-5.0928707573194485
1542800988591463.0,-5.0928707573194485
1542800988601477.0,-5.0928707573194485
1542800988611477.0,-5.0928707573194485
1542800988621473.0,-5.0928707573194485
1542800988631480.0,-5.0928707573194485
1542800988642107.0,-5.0928707573194485
1542800988650529.0,-5.0928707573194485
1542800988661123.0,-5.0928707573194485
1542800988670522.0,-5.0928707573194485
1542800988681486.0,-5.0928707573194485
1542800988690668.0,-5.094616086571442
1542800988701456.0,-5.0928707573194485
1542800988711371.0,-5.0928707573194485
1542800988720792.0,-5.094616086571442
1542800988730632.0,-5.0928707573194485
1542800988741284.0,-5.094616086571442
1542800988751437.0,-5.0928707573194485
1542800988761442.0,-5.0928707573194485
1542800988771426.0,-5.0928707573194485
1542800988781393.0,-5.0928707573194485
1542800988790831.0,-5.0928707573194485
1542800988800534.0,-5.094616086571442
1542800988811412.0,-5.0928707573194485
1542800988821418.0,-5.0928707573194485
1542800988831405.0,-5.0928707573194485
1542800988841102.0,-5.0928707573194485
1542800988851517.0,-5.0928707573194485
1542800988861113.0,-5.0928707573194485
1542800988870779.0,-5.0928707573194485
1542800988881416.0,-5.0928707573194485
1542800988891546.0,-5.0928707573194485
1542800988901390.0,-5.0928707573194485
1542800988911392.0,-5.0928707573194485
1542800988921390.0,-5.094616086571442
1542800988930875.0,-5.0928707573194485
1542800988941370.0,-5.094616086571442
1542800988950935.0,-5.0928707573194485
1542800988961388.0,-5.0928707573194485
1542800988971411.0,-5.0928707573194485
1542800988981374.0,-5.0928707573194485
1542800988991004.0,-5.0928707573194485
1542800989001384.0,-5.0928707573194485
1542800989011086.0,-5.0928707573194485
1542800989020664.0,-5.0928707573194485
1542800989031349.0,-5.0928707573194485
1542800989041306.0,-5.0928707573194485
1542800989051350.0,-5.0928707573194485
1542800989061350.0,-5.0928707573194485
1542800989071282.0,-5.0928707573194485
1542800989080621.0,-5.0928707573194485
1542800989091188.0,-5.0928707573194485
1542800989101343.0,-5.0928707573194485
1542800989111358.0,-5.094616086571442
1542800989121338.0,-5.0928707573194485
1542800989131323.0,-5.094616086571442
1542800989141212.0,-5.0928707573194485
1542800989150973.0,-5.094616086571442
1542800989160442.0,-5.0928707573194485
1542800989171223.0,-5.0928707573194485
1542800989181340.0,-5.0928707573194485
1542800989191357.0,-5.0928707573194485
1542800989201350.0,-5.0928707573194485
1542800989211344.0,-5.0928707573194485
1542800989220739.0,-5.0928707573194485
1542800989231215.0,-5.0928707573194485
1542800989243163.0,-5.0928707573194485
1542800989251308.0,-5.0928707573194485
1542800989261339.0,-5.0928707573194485
1542800989271329.0,-5.0928707573194485
1542800989281303.0,-5.0928707573194485
1542800989291321.0,-5.0928707573194485
1542800989300747.0,-5.0928707573194485
1542800989310402.0,-5.0928707573194485
1542800989321317.0,-5.0928707573194485
1542800989331308.0,-5.0928707573194485
1542800989341272.0,-5.0928707573194485
1542800989351274.0,-5.0928707573194485
1542800989361260.0,-5.094616086571442
1542800989371217.0,-5.0928707573194485
1542800989380700.0,-5.0928707573194485
1542800989391284.0,-5.0928707573194485
1542800989401262.0,-5.0928707573194485
1542800989411252.0,-5.0928707573194485
1542800989421245.0,-5.094616086571442
1542800989431256.0,-5.094616086571442
1542800989441021.0,-5.094616086571442
1542800989450265.0,-5.0928707573194485
1542800989460915.0,-5.0928707573194485
1542800989471358.0,-5.0928707573194485
1542800989481233.0,-5.0928707573194485
1542800989491237.0,-5.0928707573194485
1542800989501248.0,-5.0928707573194485
1542800989510831.0,-5.0928707573194485
1542800989520274.0,-5.0928707573194485
1542800989531303.0,-5.0928707573194485
1542800989541230.0,-5.0928707573194485
1542800989551220.0,-5.0928707573194485
1542800989561245.0,-5.0928707573194485
1542800989571262.0,-5.0928707573194485
1542800989581225.0,-5.0928707573194485
1542800989591258.0,-5.0928707573194485
1542800989600344.0,-5.094616086571442
1542800989611195.0,-5.0928707573194485
1542800989621222.0,-5.0928707573194485
1542800989631199.0,-5.0928707573194485
1542800989641380.0,-5.0928707573194485
1542800989651190.0,-5.0928707573194485
1542800989660809.0,-5.0928707573194485
1542800989670522.0,-5.0928707573194485
1542800989681184.0,-5.0928707573194485
1542800989691181.0,-5.0928707573194485
1542800989701175.0,-5.0928707573194485
1542800989711172.0,-5.0928707573194485
