utime,brake_sensor,steering_sensor,throttle_sensor
1542800987948910.0,0.31684234738349915,0.18785300850868225,0.12122797966003418
1542800987949858.0,0.316842645406723,0.18782544136047363,0.12121053785085678
1542800987951158.0,0.3168489933013916,0.18779392540454865,0.12119309604167938
1542800987951891.0,0.3168489933013916,0.18778999149799347,0.12119309604167938
1542800987952795.0,0.3168489933013916,0.18777422606945038,0.12128030508756638
1542800987953880.0,0.3168446719646454,0.18784907460212708,0.12143729627132416
1542800987955182.0,0.31685101985931396,0.1879081428050995,0.12124542146921158
1542800987956176.0,0.3168533444404602,0.1880578249692917,0.12128030508756638
1542800987957157.0,0.3168533444404602,0.1879672259092331,0.12114076316356659
1542800987958661.0,0.3168489933013916,0.18804600834846497,0.12119309604167938
1542800987959119.0,0.3168533444404602,0.1881444752216339,0.12136752158403397
1542800987960095.0,0.31685736775398254,0.1881444752216339,0.12159428000450134
1542800987961082.0,0.3168550431728363,0.18810902535915375,0.12155939638614655
1542800987962069.0,0.3168463706970215,0.18812084197998047,0.12154194712638855
1542800987963053.0,0.3168420195579529,0.18825869262218475,0.12166404724121094
1542800987964034.0,0.3168420195579529,0.18829414248466492,0.12183848023414612
1542800987965264.0,0.31683534383773804,0.18832170963287354,0.12176870554685593
1542800987966018.0,0.31683969497680664,0.18827839195728302,0.12154194712638855
1542800987968190.0,0.31685441732406616,0.18824294209480286,0.12147217988967896
1542800987968195.0,0.31686511635780334,0.18825475871562958,0.12131519615650177
1542800987969171.0,0.31686946749687195,0.18832170963287354,0.12145473808050156
1542800987969932.0,0.3168778419494629,0.18836897611618042,0.12152450531721115
1542800987970884.0,0.3168885409832001,0.18838472664356232,0.12136752158403397
1542800987972184.0,0.3169015645980835,0.1884162425994873,0.12147217988967896
1542800987973092.0,0.3169165849685669,0.18843987584114075,0.12161172181367874
1542800987976312.0,0.316923588514328,0.18839260935783386,0.12168149650096893
1542800987976322.0,0.3169262111186981,0.18838079273700714,0.12157683819532394
1542800987976324.0,0.3169305622577667,0.1884004920721054,0.12155939638614655
1542800987988442.0,0.31695055961608887,0.18853440880775452,0.12145473808050156
1542800987988451.0,0.31695321202278137,0.18850289285182953,0.12147217988967896
1542800987988453.0,0.31695088744163513,0.18849895894527435,0.12126286327838898
1542800987988455.0,0.316951185464859,0.18845169246196747,0.12117564678192139
1542800987988457.0,0.31694450974464417,0.1884910762310028,0.12141984701156616
1542800987988459.0,0.31694450974464417,0.18850289285182953,0.12145473808050156
1542800987988461.0,0.31694653630256653,0.1884910762310028,0.12141984701156616
1542800987988463.0,0.3169528841972351,0.18849895894527435,0.12128030508756638
1542800987988464.0,0.3169635832309723,0.1884477585554123,0.12119309604167938
1542800987988466.0,0.31697458028793335,0.18838472664356232,0.12117564678192139
1542800987988467.0,0.31697025895118713,0.18838079273700714,0.1210884377360344
1542800987989201.0,0.3169725835323334,0.18840442597866058,0.121053546667099
1542800987989812.0,0.31697458028793335,0.18839654326438904,0.1210012212395668
1542800987991003.0,0.31697458028793335,0.18838079273700714,0.1210361048579216
1542800987991998.0,0.3169752061367035,0.18838079273700714,0.12110587954521179
1542800987992956.0,0.31697753071784973,0.1884635090827942,0.12138496339321136
1542800987993829.0,0.31699055433273315,0.1884635090827942,0.12155939638614655
1542800987995004.0,0.31699520349502563,0.18846744298934937,0.12164660543203354
1542800987995848.0,0.31699955463409424,0.1884319931268692,0.12166404724121094
1542800987996844.0,0.31701457500457764,0.188459575176239,0.12169893831014633
1542800987997822.0,0.31701287627220154,0.1884792596101761,0.12157683819532394
1542800987999038.0,0.3170025050640106,0.18847139179706573,0.12148962169885635
1542800987999870.0,0.3169984817504883,0.18850289285182953,0.12148962169885635
1542800988000972.0,0.31699877977371216,0.1884792596101761,0.12129774689674377
1542800988001815.0,0.3169904053211212,0.18842805922031403,0.12121053785085678
1542800988002961.0,0.3169756829738617,0.1884162425994873,0.12119309604167938
1542800988003787.0,0.3169609606266022,0.18827050924301147,0.120966337621212
1542800988004897.0,0.31694796681404114,0.18821537494659424,0.12086167931556702
1542800988005949.0,0.3169563114643097,0.18815234303474426,0.12065236270427704
1542800988006923.0,0.3169543147087097,0.18820355832576752,0.12077446281909943
1542800988007954.0,0.3169589638710022,0.18817992508411407,0.12054770439863205
1542800988009114.0,0.31696128845214844,0.18810902535915375,0.12033839523792267
1542800988010085.0,0.31695693731307983,0.18808145821094513,0.12037327885627747
1542800988010826.0,0.31695058941841125,0.18808932602405548,0.12044304609298706
1542800988012076.0,0.3169526159763336,0.18810509145259857,0.12080934643745422
1542800988013027.0,0.31695663928985596,0.18812084197998047,0.12093144655227661
1542800988014010.0,0.3169653117656708,0.1880420595407486,0.12110587954521179
1542800988014978.0,0.31696128845214844,0.18807357549667358,0.12114076316356659
1542800988015959.0,0.3169592618942261,0.18808932602405548,0.12122797966003418
1542800988016954.0,0.3169526159763336,0.18809327483177185,0.12141984701156616
1542800988018598.0,0.31695228815078735,0.18806569278240204,0.12122797966003418
1542800988019175.0,0.3169476389884949,0.18809720873832703,0.12119309604167938
1542800988020177.0,0.3169603645801544,0.1881444752216339,0.12126286327838898
1542800988021140.0,0.31696438789367676,0.18803419172763824,0.1210884377360344
1542800988022348.0,0.3169730603694916,0.18792784214019775,0.12089656293392181
1542800988022877.0,0.31698405742645264,0.18793965876102448,0.12079190462827682
1542800988023860.0,0.3169817328453064,0.18794359266757965,0.12082679569721222
1542800988024856.0,0.31698206067085266,0.18788057565689087,0.12082679569721222
1542800988025810.0,0.3169756829738617,0.1879042088985443,0.12115820497274399
1542800988026859.0,0.3169693350791931,0.18788057565689087,0.12114076316356659
1542800988027895.0,0.3169609606266022,0.18792784214019775,0.12117564678192139
1542800988028826.0,0.316948264837265,0.18784119188785553,0.12128030508756638
1542800988029790.0,0.31693756580352783,0.1878608912229538,0.12148962169885635
1542800988030809.0,0.31693756580352783,0.1878608912229538,0.12143729627132416
1542800988031809.0,0.31693726778030396,0.18785694241523743,0.12145473808050156
1542800988033436.0,0.31694796681404114,0.18787270784378052,0.12157683819532394
1542800988033896.0,0.3169543147087097,0.18788450956344604,0.12150706350803375
1542800988034803.0,0.3169606626033783,0.18794754147529602,0.12152450531721115
1542800988035812.0,0.316968709230423,0.1881484091281891,0.12150706350803375
1542800988036815.0,0.3169770836830139,0.18821142613887787,0.12171638011932373
1542800988037809.0,0.3169727325439453,0.18827444314956665,0.12164660543203354
1542800988038771.0,0.3169684112071991,0.18816415965557098,0.12155939638614655
1542800988042110.0,0.3169597387313843,0.18818385899066925,0.12140240520238876
1542800988042119.0,0.31694871187210083,0.1881917417049408,0.12126286327838898
1542800988042120.0,0.3169550597667694,0.18821142613887787,0.12131519615650177
1542800988042774.0,0.3169637620449066,0.1882074922323227,0.12138496339321136
1542800988043796.0,0.3169640600681305,0.18813659250736237,0.12115820497274399
1542800988044797.0,0.3169597387313843,0.18808145821094513,0.12087912112474442
1542800988045796.0,0.31695741415023804,0.18797904253005981,0.12060003727674484
1542800988046789.0,0.31696808338165283,0.18794754147529602,0.12077446281909943
1542800988047797.0,0.31696808338165283,0.18793965876102448,0.12084423750638962
1542800988049023.0,0.3169704079627991,0.18796329200267792,0.12091400474309921
1542800988050011.0,0.31697073578834534,0.18797904253005981,0.12072213739156723
1542800988050795.0,0.316968709230423,0.18797510862350464,0.12063492089509964
1542800988051790.0,0.31696268916130066,0.1879948079586029,0.12084423750638962
1542800988052813.0,0.3169670104980469,0.18811295926570892,0.121070995926857
1542800988053803.0,0.3169670104980469,0.18816810846328735,0.12119309604167938
1542800988054887.0,0.3169606626033783,0.18815234303474426,0.12117564678192139
1542800988056055.0,0.3169563114643097,0.1881444752216339,0.12131519615650177
1542800988057084.0,0.31695398688316345,0.18813659250736237,0.12115820497274399
1542800988058015.0,0.3169456422328949,0.1880696415901184,0.12119309604167938
1542800988059040.0,0.31694361567497253,0.1881444752216339,0.12143729627132416
1542800988060246.0,0.3169412910938263,0.18811295926570892,0.12131519615650177
1542800988061192.0,0.3169516623020172,0.1882508099079132,0.12138496339321136
1542800988062193.0,0.31696438789367676,0.18830595910549164,0.12161172181367874
1542800988063161.0,0.3169730603694916,0.18833352625370026,0.12175126373767853
1542800988064165.0,0.316966712474823,0.18831384181976318,0.12169893831014633
1542800988065127.0,0.3169563114643097,0.18824687600135803,0.12162916362285614
1542800988066115.0,0.3169502913951874,0.18824294209480286,0.12166404724121094
1542800988068071.0,0.3169502913951874,0.1882350593805313,0.12152450531721115
1542800988068076.0,0.31694623827934265,0.1882232427597046,0.12180359661579132
1542800988069067.0,0.3169422149658203,0.18819960951805115,0.12169893831014633
1542800988069781.0,0.31693586707115173,0.18821537494659424,0.12166404724121094
1542800988071017.0,0.316938191652298,0.18824687600135803,0.12150706350803375
1542800988072026.0,0.316938191652298,0.1881917417049408,0.12135007977485657
1542800988072994.0,0.31694284081459045,0.18827050924301147,0.12164660543203354
1542800988073947.0,0.31693416833877563,0.18823900818824768,0.12159428000450134
1542800988074936.0,0.31694021821022034,0.18815629184246063,0.12133263796567917
1542800988075916.0,0.3169485926628113,0.18823112547397614,0.12115820497274399
1542800988076859.0,0.3169492185115814,0.18828625977039337,0.12110587954521179
1542800988077791.0,0.3169388175010681,0.18852652609348297,0.12121053785085678
1542800988078839.0,0.31693851947784424,0.18856985867023468,0.12140240520238876
1542800988079807.0,0.3169492185115814,0.18859349191188812,0.12150706350803375
1542800988080864.0,0.3169602155685425,0.18854622542858124,0.12129774689674377
1542800988081805.0,0.3169581890106201,0.18864862620830536,0.12161172181367874
1542800988082829.0,0.31696486473083496,0.18861711025238037,0.12171638011932373
1542800988083774.0,0.31696051359176636,0.18853046000003815,0.12154194712638855
1542800988084810.0,0.3169628381729126,0.1884162425994873,0.12135007977485657
1542800988085878.0,0.31696516275405884,0.1884477585554123,0.121070995926857
1542800988087017.0,0.3169732391834259,0.18843594193458557,0.12086167931556702
1542800988088065.0,0.31698423624038696,0.18839654326438904,0.12082679569721222
