x,y,vx,vy,vx_comp,vy_comp,x_rms,y_rms,vx_rms,vy_rms,rcs,pdh0,dyn_prop,ambig_state,valid_state
6.400000095367432,-9.300000190734863,13.0,0.0,0.0809047743678093,-0.11756475269794464,0.616,0.616,0.616,0.011,4.5,1.0,0.0,1.0,0.0
3.4000000953674316,11.5,0.0,0.0,-0.7182332277297974,-2.4293179512023926,0.005,0.005,0.005,0.005,8.0,6.0,4.0,0.0,7.0
15.199999809265137,-4.099999904632568,12.0,0.0,0.17240644991397858,-0.046504370868206024,0.616,0.616,0.288,0.011,-4.0,1.0,5.0,3.0,0.0
17.799999237060547,-4.099999904632568,12.0,0.0,0.20513781905174255,-0.04725084453821182,0.616,0.616,0.288,0.011,-5.0,3.0,5.0,3.0,4.0
16.0,-10.300000190734863,12.25,0.0,0.09898616373538971,-0.06372234970331192,0.616,0.616,0.371,0.011,-2.5,1.0,1.0,1.0,0.0
20.200000762939453,-4.5,11.75,0.25,-0.07974939048290253,0.0177659522742033,0.616,0.616,0.288,0.011,-1.5,1.0,5.0,3.0,0.0
20.799999237060547,9.100000381469727,-16.0,0.0,-22.87828254699707,-10.009249687194824,0.616,0.616,0.288,0.011,9.5,1.0,2.0,1.0,0.0
26.600000381469727,-4.699999809265137,11.75,0.25,-0.03476150706410408,0.006142070516943932,0.616,0.616,0.288,0.011,-4.0,3.0,1.0,3.0,11.0
27.200000762939453,-5.099999904632568,12.0,0.25,0.19603599607944489,-0.03675674647092819,0.616,0.616,0.288,0.011,-3.5,3.0,1.0,3.0,4.0
25.0,12.899999618530273,-7.75,0.0,-14.961764335632324,-7.720269680023193,0.616,0.616,0.288,0.011,-1.5,1.0,2.0,1.0,0.0
26.399999618530273,13.300000190734863,29.25,0.0,14.392179489135742,7.250605583190918,0.616,0.616,0.371,0.011,-4.0,3.0,0.0,2.0,4.0
26.200000762939453,13.5,-7.75,0.0,-14.971156120300293,-7.714145183563232,0.616,0.616,0.288,0.011,-1.0,1.0,2.0,1.0,0.0
31.200000762939453,-16.700000762939453,12.0,0.25,-0.12300703674554825,0.06584031134843826,0.616,0.616,0.371,0.011,0.0,1.0,3.0,3.0,0.0
24.399999618530273,26.5,10.5,0.25,0.01176483929157257,0.012777389027178288,0.616,0.616,0.478,0.011,11.0,1.0,3.0,3.0,0.0
22.200000762939453,-29.5,14.25,0.0,0.5784102082252502,-0.7686082124710083,0.794,0.794,0.616,0.011,6.5,1.0,0.0,1.0,16.0
30.600000381469727,22.299999237060547,10.75,0.25,-0.06234406307339668,-0.04543374851346016,0.794,0.794,0.371,0.011,-0.5,1.0,3.0,3.0,0.0
28.0,25.899999618530273,10.75,0.25,0.05839574337005615,0.05401606112718582,1.023,1.023,0.478,0.011,2.0,1.0,1.0,3.0,0.0
29.799999237060547,24.100000381469727,10.75,0.25,-0.007498064078390598,-0.006063871085643768,0.794,0.794,0.371,0.011,-1.0,3.0,1.0,3.0,4.0
30.200000762939453,26.299999237060547,11.0,0.25,0.17182223498821259,0.1496332585811615,0.794,0.794,0.371,0.011,5.0,3.0,3.0,3.0,9.0
39.0,-13.100000381469727,12.0,0.25,0.04385482892394066,-0.01473072450608015,0.616,0.616,0.288,0.011,0.0,3.0,3.0,3.0,4.0
