x,y,vx,vy,vx_comp,vy_comp,x_rms,y_rms,vx_rms,vy_rms,rcs,pdh0,dyn_prop,ambig_state,valid_state
2.0,-6.5,0.0,0.0,-1.2944707870483398,4.207029819488525,0.005,0.005,0.005,0.005,-2.5,6.0,4.0,0.0,7.0
7.400000095367432,-4.099999904632568,13.0,0.0,0.21407091617584229,-0.11860685795545578,0.794,0.616,0.371,0.011,-4.5,1.0,1.0,3.0,0.0
7.199999809265137,-4.5,13.0,0.0,0.15867002308368683,-0.09916875511407852,0.616,0.616,0.371,0.011,-0.5,1.0,1.0,3.0,0.0
12.199999809265137,-4.099999904632568,12.75,0.0,0.19002003967761993,-0.06385919451713562,0.616,0.616,0.288,0.011,-4.5,1.0,1.0,3.0,0.0
14.600000381469727,-5.099999904632568,12.75,0.0,0.178639754652977,-0.062401555478572845,0.616,0.616,0.288,0.011,0.0,1.0,1.0,3.0,0.0
18.200000762939453,-5.099999904632568,12.5,0.0,0.007444435730576515,-0.002086078282445669,0.616,0.616,0.288,0.011,1.0,1.0,1.0,3.0,0.0
7.400000095367432,-18.100000381469727,0.0,0.0,-2.0475213527679443,5.008126735687256,0.005,0.005,0.005,0.005,24.0,6.0,4.0,0.0,7.0
19.200000762939453,-5.300000190734863,12.75,-0.25,0.3071190118789673,-0.08477764576673508,0.616,0.616,0.288,0.011,1.5,3.0,1.0,3.0,11.0
18.0,9.300000190734863,-17.25,0.0,-22.951091766357422,-11.858063697814941,0.794,0.616,0.371,0.011,-1.0,1.0,2.0,1.0,0.0
20.0,-5.300000190734863,12.75,-0.25,0.3148544132709503,-0.08343642950057983,0.616,0.616,0.288,0.011,2.0,1.0,1.0,3.0,0.0
18.399999618530273,9.100000381469727,-16.75,0.0,-22.976295471191406,-11.363277435302734,0.794,0.616,0.371,0.011,-4.5,3.0,2.0,1.0,4.0
18.200000762939453,10.300000190734863,-18.0,0.0,-22.560867309570312,-12.767962455749512,0.794,0.616,0.371,0.011,-1.0,1.0,2.0,1.0,0.0
19.399999618530273,22.899999618530273,11.0,0.0,-0.11469889432191849,-0.13539201021194458,1.023,1.023,0.478,0.011,1.0,3.0,2.0,1.0,10.0
20.200000762939453,22.700000762939453,11.25,0.0,-0.0317019522190094,-0.035625457763671875,1.023,1.023,0.478,0.011,0.0,1.0,2.0,1.0,0.0
21.600000381469727,-22.5,11.75,-0.25,-0.5353443026542664,0.5576503276824951,1.023,1.023,0.478,0.011,-2.0,1.0,3.0,3.0,0.0
