x,y,vx,vy,vx_comp,vy_comp,x_rms,y_rms,vx_rms,vy_rms,rcs,pdh0,dyn_prop,ambig_state,valid_state
2.0,-6.300000190734863,0.0,0.0,-1.413131833076477,4.451365947723389,0.005,0.005,0.005,0.005,5.5,6.0,4.0,0.0,7.0
7.400000095367432,-4.900000095367432,13.75,0.0,0.3240635097026825,-0.21458260715007782,0.794,1.023,0.371,0.011,7.0,1.0,0.0,3.0,0.0
12.399999618530273,-5.5,13.25,0.0,0.12966513633728027,-0.057512763887643814,0.616,0.616,0.288,0.011,1.0,1.0,5.0,3.0,0.0
12.399999618530273,-8.899999618530273,13.5,0.0,0.11094299703836441,-0.07962844520807266,0.616,0.616,0.371,0.011,-0.5,1.0,3.0,3.0,0.0
12.600000381469727,-9.699999809265137,13.5,0.0,0.07726047933101654,-0.05947830528020859,0.616,0.616,0.371,0.011,-3.0,1.0,3.0,3.0,0.0
19.799999237060547,-4.900000095367432,13.25,0.0,0.305968701839447,-0.07571952790021896,0.616,0.616,0.288,0.011,3.0,1.0,1.0,3.0,0.0
20.0,-4.699999809265137,13.25,0.0,0.31793642044067383,-0.07471505552530289,0.616,0.616,0.288,0.011,4.5,1.0,1.0,3.0,0.0
21.399999618530273,-5.699999809265137,13.25,0.0,0.28795450925827026,-0.07669815421104431,0.616,0.616,0.288,0.011,9.0,1.0,1.0,3.0,0.0
23.799999237060547,-4.699999809265137,13.0,0.0,0.11351049691438675,-0.02241593785583973,0.616,0.616,0.288,0.011,4.5,1.0,1.0,3.0,0.0
22.0,-10.100000381469727,13.25,0.0,0.11706312745809555,-0.05374261364340782,0.616,0.616,0.288,0.011,3.5,1.0,1.0,3.0,0.0
25.200000762939453,-5.099999904632568,13.0,0.0,0.10922474414110184,-0.022105006501078606,0.616,0.616,0.288,0.011,-4.0,3.0,1.0,3.0,9.0
19.0,17.299999237060547,15.0,0.0,1.6817208528518677,1.531251072883606,0.794,0.794,0.478,0.011,-3.5,3.0,0.0,1.0,4.0
25.399999618530273,-8.699999809265137,13.25,0.0,0.21706289052963257,-0.07434830814599991,0.616,0.616,0.288,0.011,11.5,1.0,1.0,3.0,0.0
27.0,-5.099999904632568,13.0,0.0,0.12104594707489014,-0.022864235565066338,0.616,0.616,0.288,0.011,-4.0,3.0,1.0,3.0,11.0
27.600000381469727,9.100000381469727,20.75,0.0,7.507622241973877,2.47533917427063,0.616,1.023,0.288,0.011,4.5,1.0,0.0,3.0,0.0
30.600000381469727,-6.5,13.0,0.0,0.10048574209213257,-0.02134501002728939,0.616,0.616,0.288,0.011,-0.5,1.0,1.0,3.0,0.0
27.600000381469727,14.5,-9.5,0.0,-17.05091667175293,-8.957908630371094,0.794,0.616,0.288,0.011,3.5,1.0,2.0,1.0,0.0
30.600000381469727,-9.899999618530273,13.25,0.0,0.23441225290298462,-0.07583925127983093,0.616,0.616,0.288,0.011,2.0,1.0,1.0,3.0,0.0
27.799999237060547,15.899999618530273,-10.25,0.0,-16.929004669189453,-9.682415962219238,0.794,0.794,0.371,0.011,-1.5,1.0,2.0,1.0,0.0
32.400001525878906,-10.300000190734863,13.25,0.0,0.2396005094051361,-0.07616929709911346,0.616,0.616,0.288,0.011,0.5,1.0,1.0,3.0,0.0
16.799999237060547,30.100000381469727,0.0,0.0,-2.651301145553589,-4.750248432159424,0.005,0.005,0.005,0.005,11.0,6.0,4.0,0.0,7.0
35.400001525878906,-5.099999904632568,13.0,0.25,0.12549616396427155,-0.018079955130815506,0.616,0.616,0.288,0.011,-3.0,3.0,1.0,3.0,4.0
26.399999618530273,25.700000762939453,11.75,0.0,-0.06140571087598801,-0.059777531772851944,1.023,1.023,0.478,0.011,-1.0,1.0,3.0,3.0,0.0
29.200000762939453,22.899999618530273,12.0,0.0,-0.02056967094540596,-0.016131693497300148,0.794,0.794,0.371,0.011,-1.0,1.0,3.0,3.0,0.0
30.600000381469727,22.700000762939453,11.75,0.0,-0.20634321868419647,-0.15307161211967468,0.794,0.794,0.371,0.011,-1.5,3.0,3.0,3.0,4.0
35.79999923706055,-13.699999809265137,13.25,0.25,0.0978093072772026,-0.037429820746183395,0.616,0.616,0.288,0.011,-2.0,3.0,3.0,3.0,4.0
36.79999923706055,-12.300000190734863,13.25,0.25,0.14943404495716095,-0.04994671046733856,0.616,0.616,0.288,0.011,-0.5,3.0,3.0,3.0,4.0
30.200000762939453,24.700000762939453,11.75,0.0,-0.15227748453617096,-0.12454484403133392,0.794,0.794,0.371,0.011,-2.0,3.0,1.0,3.0,4.0
40.0,-5.900000095367432,13.0,0.25,0.12163057923316956,-0.01794051192700863,0.794,0.794,0.288,0.011,-1.5,3.0,1.0,3.0,9.0
40.0,7.900000095367432,20.5,0.0,7.660639762878418,1.5129764080047607,0.616,0.616,0.288,0.011,13.5,1.0,0.0,3.0,0.0
39.0,-13.5,13.25,0.25,0.13649341464042664,-0.04724771901965141,0.794,0.794,0.288,0.011,-2.5,3.0,1.0,3.0,4.0
41.0,8.899999618530273,20.5,0.0,7.61743688583374,1.653541088104248,0.616,0.616,0.288,0.011,-1.5,3.0,0.0,3.0,11.0
28.600000381469727,30.100000381469727,11.75,0.0,-0.02435075305402279,-0.025627892464399338,1.023,1.023,0.478,0.011,6.5,1.0,3.0,3.0,0.0
29.600000381469727,30.100000381469727,11.75,0.0,-0.04034627974033356,-0.04102780297398567,1.023,1.023,0.478,0.011,4.0,1.0,3.0,3.0,0.0
38.400001525878906,18.899999618530273,21.5,0.0,7.417397975921631,3.6507503986358643,0.616,0.616,0.371,0.011,6.5,1.0,0.0,2.0,16.0
23.0,-35.70000076293945,15.75,0.0,0.4976499080657959,-0.772439181804657,1.023,0.794,0.794,0.011,14.5,1.0,0.0,1.0,16.0
43.79999923706055,-6.699999809265137,13.0,0.25,0.11547830700874329,-0.017664488404989243,0.616,0.616,0.288,0.011,7.0,1.0,1.0,3.0,0.0
39.79999923706055,21.5,12.0,0.25,-0.08451949059963226,-0.04565751552581787,0.794,0.794,0.371,0.011,2.5,1.0,1.0,3.0,0.0
45.400001525878906,-6.699999809265137,13.0,0.25,0.12154344469308853,-0.017937026917934418,0.616,0.794,0.288,0.011,0.0,3.0,1.0,3.0,11.0
44.20000076293945,-14.5,13.25,0.25,0.15621134638786316,-0.0512458011507988,0.616,0.616,0.288,0.011,18.5,1.0,1.0,3.0,0.0
42.20000076293945,21.700000762939453,12.25,0.25,0.08846259117126465,0.04548906162381172,0.616,0.616,0.288,0.011,9.5,1.0,1.0,3.0,0.0
46.400001525878906,-13.100000381469727,13.25,0.25,0.20745480060577393,-0.05857021361589432,0.616,0.616,0.288,0.011,5.0,1.0,1.0,3.0,0.0
46.20000076293945,-13.899999618530273,13.25,0.25,0.1864510476589203,-0.056096743792295456,0.794,0.794,0.288,0.011,4.0,1.0,1.0,3.0,0.0
42.20000076293945,24.5,12.0,0.25,-0.04800628125667572,-0.027870945632457733,0.794,1.023,0.371,0.011,5.0,1.0,1.0,3.0,0.0
47.20000076293945,-14.100000381469727,13.25,0.25,0.18885588645935059,-0.056416697800159454,1.023,1.023,0.288,0.011,-2.5,3.0,1.0,3.0,11.0
44.0,21.899999618530273,12.25,0.25,0.07491473853588104,0.03728710860013962,0.794,1.023,0.371,0.011,-0.5,3.0,1.0,3.0,11.0
45.20000076293945,20.299999237060547,12.25,0.25,0.03269447013735771,0.014683577232062817,0.794,0.794,0.288,0.011,2.5,1.0,1.0,3.0,0.0
43.0,25.100000381469727,12.0,0.25,-0.04525449126958847,-0.0264159943908453,0.794,1.023,0.371,0.011,-3.0,3.0,1.0,3.0,11.0
45.400001525878906,21.100000381469727,12.25,0.25,0.046648748219013214,0.02168036624789238,0.794,0.794,0.288,0.011,3.0,1.0,1.0,3.0,0.0
41.0,28.700000762939453,12.0,0.25,0.04626535624265671,0.032385751605033875,0.794,0.794,0.371,0.011,5.0,1.0,1.0,3.0,0.0
45.599998474121094,21.299999237060547,12.25,0.25,0.0487125888466835,0.02275390736758709,0.794,0.794,0.288,0.011,0.0,3.0,1.0,3.0,11.0
47.400001525878906,19.100000381469727,12.25,0.25,-0.01046579610556364,-0.004217230249196291,0.794,0.794,0.288,0.011,-0.5,3.0,1.0,3.0,4.0
41.0,30.700000762939453,12.0,0.25,0.0790092945098877,0.05916061997413635,0.794,0.794,0.371,0.011,2.0,1.0,3.0,3.0,0.0
47.79999923706055,20.899999618530273,12.25,0.25,0.021868392825126648,0.00956170354038477,0.616,0.794,0.288,0.011,3.5,1.0,1.0,3.0,0.0
37.20000076293945,36.099998474121094,-21.75,0.0,-17.315570831298828,-16.803550720214844,1.023,1.023,0.478,0.011,9.5,1.0,2.0,1.0,16.0
47.599998474121094,22.899999618530273,12.25,0.25,0.060848064720630646,0.029273543506860733,1.023,1.023,0.371,0.011,-4.0,3.0,1.0,3.0,9.0
47.79999923706055,23.700000762939453,12.0,0.25,-0.12735046446323395,-0.06314238905906677,1.023,1.023,0.371,0.011,-4.0,3.0,3.0,3.0,9.0
48.400001525878906,22.5,12.25,0.25,0.04675256088376045,0.021734144538640976,0.794,1.023,0.288,0.011,-4.0,3.0,1.0,3.0,9.0
50.20000076293945,19.299999237060547,12.25,0.25,-0.02855568379163742,-0.010978578589856625,0.794,1.023,0.288,0.011,-3.0,3.0,3.0,3.0,9.0
56.20000076293945,-7.5,13.0,0.25,0.13748599588871002,-0.01834777370095253,0.616,0.616,0.288,0.011,6.0,1.0,1.0,3.0,0.0
53.599998474121094,21.299999237060547,12.25,0.25,-0.01586308889091015,-0.006303802132606506,0.794,1.023,0.288,0.011,3.0,1.0,1.0,3.0,0.0
58.599998474121094,-6.900000095367432,13.0,0.25,0.15528668463230133,-0.018284611403942108,0.616,0.794,0.288,0.011,-0.5,3.0,1.0,3.0,4.0
55.20000076293945,21.299999237060547,12.5,0.25,0.19043661653995514,0.07348369061946869,0.794,0.794,0.288,0.011,4.5,1.0,1.0,3.0,0.0
59.79999923706055,6.099999904632568,21.25,0.0,8.538043975830078,0.8709375858306885,0.616,0.616,0.288,0.011,17.0,1.0,0.0,3.0,0.0
55.599998474121094,23.299999237060547,12.25,0.25,0.0049273427575826645,0.002064875792711973,0.794,1.023,0.288,0.011,0.5,1.0,1.0,3.0,0.0
56.400001525878906,22.899999618530273,12.25,0.25,-0.007501846645027399,-0.003045962657779455,0.794,0.794,0.288,0.011,2.0,1.0,1.0,3.0,0.0
57.79999923706055,20.899999618530273,12.5,0.25,0.16956086456775665,0.06131180003285408,0.794,0.794,0.288,0.011,3.0,1.0,1.0,3.0,0.0
58.400001525878906,19.899999618530273,12.5,0.25,0.15097317099571228,0.05144462361931801,0.794,0.794,0.288,0.011,2.0,1.0,1.0,3.0,0.0
57.79999923706055,23.899999618530273,12.25,0.25,-0.00035511242458596826,-0.00014683714834973216,0.616,0.794,0.288,0.011,3.5,1.0,3.0,3.0,0.0
58.599998474121094,23.5,12.25,0.25,-0.012332750484347343,-0.004945727530866861,1.023,1.023,0.288,0.011,-2.5,3.0,3.0,3.0,9.0
72.5999984741211,-8.300000190734863,13.0,0.25,0.15917381644248962,-0.01819755882024765,0.616,0.794,0.288,0.011,6.5,1.0,1.0,3.0,0.0
