utime,ax,ay,az,q1,q2,q3,q4,rotation_rate_x,rotation_rate_y,rotation_rate_z
1535657108322268.0,0.02079068496823311,-0.4760923981666565,10.511629104614258,-0.79405677318573,0.005727859679609537,-0.004624574910849333,-0.6077991127967834,0.011314312927424908,0.0018211062997579575,-0.060698121786117554
1535657108326295.0,-0.21593999862670898,-0.35625186562538147,9.464548110961914,-0.7941476702690125,0.005727251060307026,-0.0046633160673081875,-0.6076800227165222,0.009616569615900517,0.00814435537904501,-0.060157693922519684
1535657108330272.0,-0.32304829359054565,-0.2610180974006653,9.40703010559082,-0.7943297028541565,0.005790073424577713,-0.004676422569900751,-0.6074413657188416,0.004888229072093964,0.00814821757376194,-0.05953670293092728
1535657108340267.0,-0.08930616080760956,-0.33784258365631104,9.829168319702148,-0.794515073299408,0.005819015204906464,-0.004700006917119026,-0.6071984171867371,-0.00018581771291792393,0.009302826598286629,-0.06158630922436714
1535657108350270.0,-0.004189950414001942,-0.3182535767555237,10.085274696350098,-0.7946965098381042,0.005884991027414799,-0.00472078425809741,-0.606960117816925,-0.009930712170898914,0.0041047148406505585,-0.059557873755693436
1535657108360264.0,-0.12221555411815643,-0.08720490336418152,9.354097366333008,-0.7950578331947327,0.006087668240070343,-0.004747282713651657,-0.6064844727516174,-0.015828145667910576,0.011277740821242332,-0.05968359112739563
1535657108370266.0,-0.22944645583629608,-0.03880634903907776,9.120373725891113,-0.7951480746269226,0.006128404289484024,-0.0047094859182834625,-0.6063661575317383,-0.021679509431123734,-0.002021106658503413,-0.05968286469578743
1535657108380296.0,-0.12848475575447083,-0.07391747087240219,9.115799903869629,-0.795423150062561,0.006295435596257448,-0.004664327949285507,-0.6060038208961487,-0.02116452530026436,0.012774760834872723,-0.06048429012298584
1535657108390266.0,-0.18176177144050598,-0.036382827907800674,9.067998886108398,-0.795609176158905,0.006371375173330307,-0.004608524031937122,-0.6057592630386353,-0.017444344237446785,-0.00044669100316241384,-0.06167452409863472
1535657108400213.0,-0.1519174426794052,-0.06048912927508354,9.17817497253418,-0.795794665813446,0.0064481100998818874,-0.004539854824542999,-0.6055153012275696,-0.019863944500684738,-0.007826071232557297,-0.06059794872999191
1535657108422220.0,-0.0538322739303112,-0.13752253353595734,9.471712112426758,-0.7958874702453613,0.006488353479653597,-0.004502898547798395,-0.60539311170578,-0.02110770344734192,0.00023374147713184357,-0.06134696677327156
1535657108426222.0,-0.18645402789115906,-0.12340636551380157,9.296504020690918,-0.7959808707237244,0.006520800292491913,-0.004462762735784054,-0.6052703261375427,-0.019444556906819344,-0.008650452829897404,-0.062239013612270355
1535657108430231.0,-0.2041264772415161,-0.13100551068782806,9.228510856628418,-0.7961628437042236,0.006565319839864969,-0.004406518768519163,-0.6050307750701904,-0.017161499708890915,-0.0016450826078653336,-0.060178302228450775
1535657108440224.0,-0.16026084125041962,-0.00021804198331665248,9.565722465515137,-0.7962567806243896,0.006587869953364134,-0.0043642777018249035,-0.604907214641571,-0.016940075904130936,-0.007835892029106617,-0.06224559620022774
1535657108450219.0,-0.17005519568920135,0.013184147886931896,9.706525802612305,-0.7965407371520996,0.006638287100940943,-0.0042342026717960835,-0.6045336723327637,-0.015524649992585182,-0.010770540684461594,-0.06364115327596664
1535657108460201.0,-0.16112905740737915,-0.24036581814289093,9.196110725402832,-0.7969294786453247,0.006645249202847481,-0.004023944027721882,-0.6040224432945251,-0.012349890545010567,-0.02116359770298004,-0.0631771832704544
1535657108470231.0,-0.07785212993621826,-0.1987258791923523,9.6703519821167,-0.797025203704834,0.006635422818362713,-0.003963915631175041,-0.6038966178894043,-0.010915483348071575,-0.02132868953049183,-0.06338853389024734
1535657108480182.0,-0.12880262732505798,-0.32272934913635254,9.850336074829102,-0.7973113059997559,0.006600784603506327,-0.0038012247532606125,-0.6035203337669373,-0.0079584252089262,-0.022448543459177017,-0.06290289014577866
1535657108490219.0,-0.17782774567604065,-0.35682743787765503,9.916966438293457,-0.7974969148635864,0.006570052355527878,-0.003722237888723612,-0.6032757759094238,-0.004808307159692049,-0.007340171840041876,-0.06138100102543831
1535657108500189.0,-0.1891172081232071,-0.3462786078453064,10.2520751953125,-0.7976787686347961,0.006532409228384495,-0.003650360507890582,-0.6030362248420715,-0.0029700449667871,-0.025099491700530052,-0.059794407337903976
