utime,brake_sensor,steering_sensor,throttle_sensor
1535657108302124.0,0.18446044623851776,0.18943242728710175,0.12476888298988342
1535657108303106.0,0.18447035551071167,0.18920399248600006,0.1240537241101265
1535657108304284.0,0.18447791039943695,0.18938910961151123,0.12447234988212585
1535657108305030.0,0.18447791039943695,0.18949151039123535,0.1240711659193039
1535657108306251.0,0.1844819188117981,0.18938122689723969,0.12365254014730453
1535657108307214.0,0.1844819188117981,0.18936941027641296,0.12386184930801392
1535657108308203.0,0.1844819188117981,0.18942061066627502,0.1239665076136589
1535657108309181.0,0.18447907269001007,0.18941667675971985,0.1239490658044815
1535657108310157.0,0.1844830960035324,0.18929851055145264,0.12360020726919174
1535657108311160.0,0.18447957932949066,0.18925124406814575,0.12372230738401413
1535657108313343.0,0.18447722494602203,0.1892748773097992,0.12384440749883652
1535657108314311.0,0.18447840213775635,0.18926306068897247,0.12360020726919174
1535657108315302.0,0.184483602643013,0.18929064273834229,0.12380952388048172
1535657108316298.0,0.18448711931705475,0.1892000436782837,0.12349554896354675
1535657108317261.0,0.18449987471103668,0.18942061066627502,0.1240711659193039
1535657108318718.0,0.18450340628623962,0.1893772929906845,0.12358276546001434
1535657108319214.0,0.18450860679149628,0.18947969377040863,0.1240537241101265
1535657108320053.0,0.18450625240802765,0.1894993931055069,0.1240537241101265
1535657108321286.0,0.1845114529132843,0.1894678771495819,0.12419326603412628
1535657108322525.0,0.18450742959976196,0.18958210945129395,0.12436769902706146
1535657108323242.0,0.1845114529132843,0.18962936103343964,0.12438514083623886
1535657108324254.0,0.1845022290945053,0.18968451023101807,0.12455956637859344
1535657108325333.0,0.1845114529132843,0.18950726091861725,0.1239839494228363
1535657108326041.0,0.18451263010501862,0.18961361050605774,0.12447234988212585
1535657108327075.0,0.18451665341854095,0.18958604335784912,0.12419326603412628
1535657108327978.0,0.1845114529132843,0.18948757648468018,0.12410604953765869
1535657108328992.0,0.18451547622680664,0.18957816064357758,0.12428048253059387
1535657108330006.0,0.18450507521629333,0.18947181105613708,0.12412349879741669
1535657108330993.0,0.18450909852981567,0.1894087940454483,0.12379208207130432
1535657108331993.0,0.18450792133808136,0.18946000933647156,0.12386184930801392
1535657108336082.0,0.18451429903507233,0.18925124406814575,0.12366998195648193
