timestamp_sec,px,py,pz,q1,q2,q3,q4,vx,vy,vz,ax,ay,az,rot_rate_x,rot_rate_y,rot_rate_z
0.036587999999999996,334.54426644739925,658.7012933804339,0.0,0.1305370455029991,0.0,0.0,0.9914434324515685,5.088848701843452,0.0,0.0,-0.15919121459902652,-0.424169620325133,9.862853174337376,0.015467698685824871,0.013044854626059532,-0.061730194836854935
0.055743999999999995,334.4490791656458,658.7283327179854,0.0,0.13126951663956424,0.0,0.0,0.9913467173502998,5.087457711819508,0.0,0.0,-0.15919121459902652,-0.424169620325133,9.862853174337376,0.015467698685824871,0.013044854626059532,-0.061730194836854935
0.07613299999999999,334.3479393417491,658.7568451043832,0.0,0.1319029499930174,0.0,0.0,0.9912626351190382,5.086067430064638,0.0,0.0,-0.1534895173529063,-0.41542172236317737,9.839165993900766,0.004888229072093964,0.00814821757376194,-0.05953670293092728
0.095941,334.2501054745652,658.7840960825355,0.0,0.13240263984931724,0.0,0.0,0.991196015408119,5.08374126007829,0.0,0.0,-0.13978991314943778,-0.3785665438453635,9.820712253979494,-0.015828145667910576,0.011277740821242332,-0.05968359112739563
0.116129,334.150531359861,658.8119779838182,0.0,0.13294089062026346,0.0,0.0,0.9911239678269773,5.080326500416828,0.0,0.0,-0.1432251248984499,-0.3484892482684576,9.765098898764887,-0.021679509431123734,-0.002021106658503413,-0.05968286469578743
0.136606,334.05038506362985,658.8399842084303,0.0,0.1334820198298881,0.0,0.0,0.9910512349934959,5.077594639083509,0.0,0.0,-0.14928999801351958,-0.2718067749651173,9.595383419310036,-0.019863944500684738,-0.007826071232557297,-0.06059794872999191
0.155823,333.95651696876763,658.8665243518406,0.0,0.13406418591421693,0.0,0.0,0.9909726505081552,5.076720015333441,0.0,0.0,-0.14928999801351958,-0.2718067749651173,9.595383419310036,-0.019863944500684738,-0.007826071232557297,-0.06059794872999191
0.176482,333.85558665493176,658.8948758198429,0.0,0.13456936249418747,0.0,0.0,0.9909041763348805,5.078012932947272,0.0,0.0,-0.1508432368555922,-0.21646322823462522,9.512214419909823,-0.016940075904130936,-0.007835892029106617,-0.06224559620022774
0.19664399999999999,333.7641440587412,658.9213487456078,0.0,0.13519648319071165,0.0,0.0,0.9908188083261559,5.078870022526627,0.0,0.0,-0.1534833588005447,-0.18743363004321192,9.517094794657163,-0.012349890545010567,-0.02116359770298004,-0.0631771832704544
0.216554,333.67353940847676,658.9475965315663,0.0,0.13577929712993356,0.0,0.0,0.9907391091861173,5.079438196816453,0.0,0.0,-0.14577164048734023,-0.1971885606421996,9.533048328042089,-0.0079584252089262,-0.022448543459177017,-0.06290289014577866
0.236597,333.5737811975968,658.9769183351628,0.0,0.1365262667266862,0.0,0.0,0.9906364512239966,5.082623919175167,0.0,0.0,-0.15001552146918878,-0.22419700166495563,9.615843395663742,-0.0029700449667871,-0.025099491700530052,-0.059794407337903976
0.256667,333.4739607628886,659.0063725052431,0.0,0.1372473285802767,0.0,0.0,0.9905368094107243,5.086608485739547,0.0,0.0,-0.15001552146918878,-0.22419700166495563,9.615843395663742,-0.0029700449667871,-0.025099491700530052,-0.059794407337903976
0.27631,333.3762986378052,659.0351389156223,0.0,0.137841185033686,0.0,0.0,0.9904543440807906,5.089249899580652,0.0,0.0,-0.12759097140813755,-0.2899190764728042,9.747194149519874,0.00024016857787501067,-0.01893378235399723,-0.05920104309916496
0.295999,333.2797232403125,659.0633032188941,0.0,0.13842683482662121,0.0,0.0,0.9903726628900271,5.091469101300725,0.0,0.0,-0.13185739709978053,-0.32954395407526244,9.716479770566822,-0.005474734585732222,-0.021419085562229156,-0.05793916434049606
0.315758,333.18281016950385,659.0915736678496,0.0,0.13895564834179894,0.0,0.0,0.9902986053680528,5.093408413872918,0.0,0.0,-0.13267131998922432,-0.3463589818354176,9.70798210025179,-0.011730611324310303,-0.008943917229771614,-0.05763301998376846
0.35647999999999996,332.97198630717423,659.1536465365243,0.0,0.14016406162679612,0.0,0.0,0.9901282926107504,5.097571497968285,0.0,0.0,-0.1286871432169477,-0.4051894305231094,9.916200508514832,-0.016602206975221634,0.0015695266192778945,-0.05527374893426895
0.376141,332.8705452207946,659.1835650234777,0.0,0.14064695024311574,0.0,0.0,0.9900598140452478,5.0983901187805305,0.0,0.0,-0.14346064702722902,-0.4077965075932784,9.922954009392258,-0.01939728856086731,-0.01909707859158516,-0.057819705456495285
0.39582799999999996,332.7742722344946,659.2118006369393,0.0,0.14120706470631184,0.0,0.0,0.9899800830708805,5.097528255066937,0.0,0.0,-0.15277075769400084,-0.4002792399101465,9.944243229229288,-0.014412191696465015,0.023405570536851883,-0.057434022426605225
0.41628899999999996,332.67426489955284,659.2411539732183,0.0,0.1417489949141746,0.0,0.0,0.9899026328083087,5.096020558199024,0.0,0.0,-0.1587941562678637,-0.39344057638543967,10.02640686335731,-0.004777235444635153,0.01644117943942547,-0.05827063322067261
0.436505,332.5756960028136,659.2704137655858,0.0,0.14214045749566423,0.0,0.0,0.9898464983738252,5.095489267920032,0.0,0.0,-0.1643305773657035,-0.38672365640008505,10.040219620093648,-0.004090956412255764,0.003685601521283388,-0.0573858842253685
0.456547,332.47803056714537,659.2994120959661,0.0,0.14249274054312325,0.0,0.0,0.9897958470778255,5.093732533012032,0.0,0.0,-0.16571561877422172,-0.38339744371294393,10.062778634202905,-0.0003262853133492172,0.013053867034614086,-0.05893576145172119
0.47636599999999996,332.3815165610459,659.3281308901109,0.0,0.1428448690258765,0.0,0.0,0.989745090108044,5.090695258247173,0.0,0.0,-0.1632652360478588,-0.3744092034029941,10.05197033803965,0.001005889498628676,0.01172721665352583,-0.056829750537872314
