timestamp_sec,FL_wheel_speed,FR_wheel_speed,RR_wheel_speed,RL_wheel_speed,steering_angle,odom_speed,odom,ax,ay
0.038856,162.1296,158.6685,161.4207,161.67090000000002,-27.795876106935875,18.0,36.0,-0.09999999999999964,-0.5440000000000111
0.048438999999999996,162.1296,158.6685,161.67090000000002,161.2122,-27.695876106935966,18.0,36.0,-0.09999999999999964,-0.5440000000000111
0.05928,162.1296,158.6685,161.67090000000002,161.2122,-27.795876106935875,18.0,36.0,-0.09999999999999964,-0.5320000000000107
0.067647,162.1296,158.6685,161.2122,161.4207,-27.795876106935875,18.0,36.0,-0.09999999999999964,-0.5320000000000107
0.078301,160.96200000000002,158.6685,161.2122,161.4207,-27.695876106935966,18.0,36.0,-0.09999999999999964,-0.5320000000000107
0.087708,160.96200000000002,158.6685,161.67090000000002,161.9211,-27.795876106935875,18.0,36.0,-0.09999999999999964,-0.5320000000000107
0.098049,161.2122,158.6685,161.67090000000002,161.9211,-27.695876106935966,18.0,36.0,-0.14999999999999858,-0.5240000000000009
0.107735,161.2122,158.6685,162.1296,161.9211,-27.695876106935966,18.0,36.0,-0.14999999999999858,-0.5240000000000009
0.11830299999999999,161.2122,158.9187,162.1296,161.9211,-27.795876106935875,18.0,88.0,-0.14999999999999858,-0.5120000000000005
0.127059,161.2122,158.9187,162.1296,162.1296,-27.695876106935966,18.0,88.0,-0.14999999999999858,-0.5120000000000005
0.139041,161.9211,158.9187,162.1296,162.1296,-27.695876106935966,18.0,88.0,-0.14999999999999858,-0.5039999999999907
0.148667,161.9211,158.9187,162.37980000000002,161.67090000000002,-27.695876106935966,18.0,88.0,-0.14999999999999858,-0.5039999999999907
0.15803899999999999,161.67090000000002,159.3774,162.37980000000002,161.67090000000002,-27.695876106935966,18.0,88.0,-0.25,-0.5159999999999911
0.16724899999999998,161.67090000000002,159.3774,161.9211,162.1296,-27.695876106935966,18.0,88.0,-0.25,-0.5159999999999911
0.17882499999999998,161.67090000000002,158.6685,161.9211,162.1296,-27.595876106936057,18.0,88.0,-0.29999999999999893,-0.5159999999999911
0.18724,161.67090000000002,158.6685,161.4207,162.1296,-27.595876106936057,18.0,88.0,-0.29999999999999893,-0.5159999999999911
0.198976,162.37980000000002,158.9187,161.4207,162.1296,-27.595876106936057,18.0,88.0,-0.25,-0.5080000000000098
