range,azimuth,vr,rcs,vr_comp,x_cc,y_cc,x_seq,y_seq,label_id
15.937358,0.87840503,-16.497314,-4.119959,-0.31337345,18.26425,6.1203346,2162.2874,157.86623,11.0
16.430273,0.80421716,-16.686188,-8.499428,0.014145696,19.19006,5.2112746,2161.3384,156.9814,11.0
11.540798,-0.5884792,-9.309043,-19.25455,-0.103582785,9.854121,-10.562076,2145.992,167.0038,11.0
2.1679864,-0.7490476,-6.9606643,-27.655025,-0.32164076,4.6753383,-2.7088275,2154.066,171.83124,11.0
2.2610395,-0.7694215,-6.0755477,-23.033682,0.22418945,4.667476,-2.811938,2153.9634,171.84364,11.0
2.4635758,-1.1636473,0.3223195,3.0815525,-0.2825621,3.7884762,-3.1625373,2153.6519,172.73724,11.0
3.264681,-0.5112118,-10.490885,-6.067223,-0.13097225,5.7659144,-3.350591,2153.3767,170.77003,11.0
9.59809,-0.34754193,-12.498534,-17.334236,0.09459232,10.658203,-7.4755273,2149.04,166.06439,11.0
9.757794,-0.31790856,-12.822678,-21.690022,0.14040488,10.972378,-7.3804665,2149.1213,165.74632,11.0
9.778196,-0.28585127,-13.194294,-25.220837,0.15617919,11.198155,-7.1625533,2149.3289,165.51115,11.0
10.141678,-0.25631666,-13.6737585,-24.703482,0.021487065,11.66555,-7.1751075,2149.296,165.04477,11.0
10.222903,-0.21877387,-14.101722,-19.807194,0.014499204,11.9675045,-6.927048,2149.5303,164.73218,11.0
10.476091,-0.23060182,-13.922908,-20.039555,0.062802814,12.092244,-7.1790934,2149.273,164.61867,11.0
10.500049,-0.3151356,-12.762858,-25.060055,0.23426579,11.533305,-7.8673844,2148.61,165.20741,11.0
10.920044,-0.2222359,-14.000856,-22.302387,0.07736799,12.497307,-7.3816376,2149.0527,164.22293,11.0
10.942234,-0.23788056,-13.77505,-22.49833,0.12937285,12.40906,-7.529793,2148.9087,164.31763,11.0
11.344011,-0.27989918,-13.133643,-22.644436,0.28725842,12.417713,-8.14662,2148.292,164.33618,11.0
11.569515,-0.26175866,-13.441266,-21.582195,0.19134143,12.724156,-8.13508,2148.29,164.02953,11.0
2.5179515,-0.46282455,-11.113023,-23.552776,-0.06121325,5.4271355,-2.670829,2154.0708,171.0785,11.0
2.6111755,-0.43858886,-11.432732,-24.536528,-0.04399708,5.5342073,-2.7038133,2154.0332,170.97299,11.0
3.096428,-0.3315997,-12.838439,-23.050957,-0.044887684,6.087727,-2.8506043,2153.862,170.42648,11.0
3.1002026,-0.3052762,-13.235826,-24.395988,-0.11847678,6.1463437,-2.7937737,2153.9163,170.36542,11.0
