range,azimuth,vr,rcs,vr_comp,x_cc,y_cc,x_seq,y_seq,label_id
10.578588,-0.8782232,-14.372024,3.1735935,0.015749002,12.359234,6.8964562,2121.3247,-483.11856,11.0
14.096417,-1.0424913,-15.827155,9.115791,-0.0020992092,16.407684,6.8964553,2120.4553,-487.07257,11.0
15.66621,-0.94804615,-15.003838,6.4491673,0.04468988,17.132524,8.873128,2122.2302,-488.20496,11.0
15.89441,-1.087561,-16.205309,7.6838207,-0.059027426,18.32467,7.0104027,2120.1548,-488.9693,11.0
16.202858,-0.9199648,-6.7470837,-6.3584995,8.044345,17.356113,9.535059,2122.8286,-488.5655,11.0
7.630478,-0.55988103,-10.566663,4.2661333,-0.023420293,8.260653,6.9628096,2122.2695,-479.12985,11.0
10.863596,-0.64712733,-11.733188,-1.8337479,-0.012270102,10.93931,8.939786,2123.6252,-482.17056,11.0
11.029689,-0.6375496,-11.50636,-9.396808,0.08947457,10.971777,9.133498,2123.8074,-482.24387,11.0
11.537923,-0.5937876,-11.063736,-8.555396,-0.05277812,10.923203,9.840336,2124.5083,-482.3482,11.0
12.351121,-0.7708982,-13.274211,4.4067526,-0.037572276,13.004602,8.952891,2123.1946,-484.1905,11.0
14.366681,-0.8237347,-13.879702,-4.142764,-0.05645345,15.010229,9.684464,2123.4783,-486.30643,11.0
6.566309,-0.30745372,-6.808696,-2.1533813,-0.09006465,6.1852236,6.9355736,2122.6887,-477.097,11.0
8.7564535,-0.27831492,-6.269557,-10.830876,-0.024767995,6.7895203,9.052263,2124.6262,-478.14172,11.0
9.686133,-0.48343876,-9.456454,-4.455912,-0.011289898,8.891866,9.026536,2124.1497,-480.1895,11.0
9.786589,-0.24293144,-5.8175077,-10.7419405,-0.15519828,6.8317556,10.13239,2125.672,-478.41492,11.0
5.666252,0.08873531,-0.036528166,13.235154,-0.07686562,3.6520133,6.5392413,2122.8455,-474.53778,11.0
6.1135554,0.3281145,4.2094827,1.0163229,0.019517114,2.2019656,6.8094077,2123.421,-473.17957,11.0
8.380665,-0.046579465,-2.3424866,4.354014,-0.02079268,4.777467,9.179233,2125.1824,-476.2039,11.0
8.395459,0.19068897,1.8206753,-2.2824554,-0.0012116589,2.792342,9.223191,2125.6516,-474.2745,11.0
8.398436,0.19613542,1.8541294,-2.291736,-0.06256058,2.7465515,9.221284,2125.6594,-474.22937,11.0
8.713918,0.03179523,-1.0463563,1.208451,-0.090346634,4.1420336,9.573741,2125.704,-475.668,11.0
9.048166,0.013445184,-1.3702011,-8.562288,-0.09360424,4.3260984,9.896835,2125.98,-475.91714,11.0
9.26407,0.17431672,1.4518483,-14.875119,-0.08474227,2.85324,10.101612,2126.4963,-474.5226,11.0
11.469545,0.08335261,-0.10468808,-17.695507,-0.050793283,3.7024982,12.342477,2128.5027,-475.83328,11.0
6.9411035,0.61590165,8.860173,7.886813,0.018040873,0.15940027,6.86497,2123.9138,-471.1966,11.0
8.929962,0.41721255,5.666018,-13.123182,-0.019788256,0.7657922,9.319918,2126.1812,-472.316,11.0
9.8002825,0.3780654,4.984934,2.4328058,-0.04850428,0.84867173,10.260497,2127.082,-472.59894,11.0
9.801485,0.37249053,4.9567027,2.7746065,0.016818162,0.90071064,10.277194,2127.0872,-472.65335,11.0
13.946324,0.2118639,2.1598382,5.998599,-0.030299375,1.923311,14.710393,2131.1973,-474.6041,11.0
17.14295,0.17473862,1.2543104,-21.711102,-0.2896376,2.1573527,17.949703,2134.3108,-475.5283,11.0
8.102825,0.82301587,11.819608,6.6180344,0.05939201,-1.777977,6.877294,2124.3418,-469.30704,11.0
9.796958,0.60055214,8.549352,-5.641593,-0.05982552,-1.151731,9.405218,2126.6763,-470.46155,11.0
10.631694,0.5525368,7.8259387,8.986135,-0.041681208,-1.1115289,10.372305,2127.612,-470.70847,11.0
