range,azimuth,vr,rcs,vr_comp,x_cc,y_cc,x_seq,y_seq,label_id
5.9899936,-0.6062233,-13.362482,-15.428674,-0.0788512,7.489786,5.481224,1584.2042,541.53973,11.0
7.4039297,-0.50322086,-11.727588,-19.884962,-0.15199435,7.782364,7.0251555,1584.7444,543.0154,11.0
7.4241495,-0.61342156,-13.462937,-20.295118,-0.06500331,8.447006,6.55026,1585.3228,542.4386,11.0
7.8681965,-0.605916,-13.252567,-19.524239,0.026169488,8.687841,6.927708,1585.6218,542.7717,11.0
7.941168,-0.55211383,-12.381622,-17.564394,0.02117922,8.398485,7.2477417,1585.3885,543.13464,11.0
7.9800353,-0.6415939,-13.864323,-19.644855,-0.025765827,8.975064,6.828077,1585.889,542.62665,11.0
8.217314,-0.47602835,-11.19102,-21.258623,-0.08759189,8.047572,7.8228035,1585.136,543.75916,11.0
8.31085,-0.7943817,-16.080687,-11.462039,-0.05233615,10.074729,6.1607184,1586.8654,541.7891,11.0
10.710049,-0.687028,0.26825273,-16.741718,14.7941265,11.147992,8.533289,1588.3107,543.9552,11.0
4.2994537,-0.031683583,-2.5718849,-16.801987,-0.07661309,4.171208,5.142312,1580.8748,541.74585,11.0
4.3833375,-0.045160975,-2.8675957,-21.178427,-0.095074505,4.2397366,5.21823,1580.9547,541.80963,11.0
4.39802,0.048214648,-0.9735401,-14.772646,-0.12949386,3.8326411,5.267747,1580.5612,541.9248,11.0
4.9364696,0.09691234,0.15451849,15.859281,-0.011167786,3.6130636,5.809217,1580.4327,542.4948,11.0
5.6894236,-0.3267221,-8.42988,-9.452646,-0.055661008,5.949202,6.082877,1582.7822,542.3843,11.0
6.2696958,0.014178978,-1.5658237,-23.55047,-0.017103333,4.117889,7.126172,1581.1453,543.7119,11.0
6.7347617,-0.17413104,-5.4402227,-18.922447,-0.047299664,5.4004116,7.379798,1582.452,543.7533,11.0
6.7642164,-0.20957388,-6.1672144,-20.176878,-0.06804482,5.6384935,7.3423157,1582.6808,543.6775,11.0
6.9453425,-0.13946141,-4.7140255,-25.278025,-0.018501218,5.2210646,7.6413245,1582.3176,544.0405,11.0
7.5035524,-0.3152604,-8.180055,-21.22777,-0.023851028,6.59923,7.778205,1583.6997,543.9511,11.0
8.128032,-0.37402955,-9.268419,-25.290985,-0.0063069244,7.277438,8.15316,1584.4299,544.2106,11.0
6.739297,0.24562751,3.2683494,-21.209715,0.031663097,2.5970848,7.527468,1579.7102,544.3556,11.0
9.743941,0.14687799,0.3229011,-6.467669,-0.8783785,3.0779202,10.5993595,1580.6849,547.3081,11.0
9.817386,0.15677519,0.12688337,-5.4819555,-1.2792528,2.9765515,10.666357,1580.5958,547.39075,11.0
9.831024,0.1483495,0.62137485,-7.521895,-0.6103705,3.0582516,10.685406,1580.6796,547.39624,11.0
13.735745,0.014304822,-1.3861959,-18.947996,0.15992177,4.6578536,14.57267,1582.891,550.971,11.0
13.745225,0.030954096,-1.1814481,-19.138302,0.020133832,4.430166,14.596799,1582.6702,551.0319,11.0
13.825124,-0.0012244555,-1.868655,-18.702873,-0.001562876,4.878328,14.644602,1583.1202,551.0061,11.0
13.94384,-0.042204916,-2.756078,-17.549955,-0.044325914,5.4567885,14.700979,1583.7001,550.96747,11.0
14.015953,-0.06435878,-3.1600356,-16.943642,0.0065301694,5.773525,14.72914,1584.0172,550.94366,11.0
7.3924565,0.49403524,-14.15598,-23.292017,-22.329878,0.7350288,7.6608863,1577.8947,544.7905,11.0
9.440093,0.43360168,4.48921,-25.189692,-2.5185525,0.45435908,9.751061,1577.9583,546.8985,11.0
10.334238,0.4365672,0.53046584,-15.404616,-6.535152,0.12163714,10.581513,1577.7653,547.77203,11.0
10.499949,0.20138586,0.28071147,-21.398727,-2.0467951,2.4624474,11.304089,1580.1925,548.1037,11.0
14.6808195,0.15521303,0.08943339,-24.082348,-1.2843769,2.6593707,15.519474,1581.0734,552.2307,11.0
8.483737,0.7606909,12.931977,-12.778974,0.024304004,-1.6311398,7.502169,1575.5343,545.0193,11.0
7.278504,0.9349585,15.626327,-3.327467,0.09951338,-1.7963595,5.6867313,1575.0756,543.255,11.0
15.950028,0.69450235,11.823756,-19.233414,0.018021261,-5.4442377,13.967336,1572.8252,552.0192,11.0
20.667067,-0.19926894,-5.725965,-22.42654,0.16861546,9.494825,20.70019,1588.6614,556.2289,11.0
24.937141,-0.2210758,-6.3806825,-20.920849,-0.053925518,11.21974,24.63761,1591.0046,559.83276,11.0
21.092587,-0.110889174,-4.087973,-17.605331,0.028525332,7.805594,21.554783,1587.1339,557.34717,11.0
22.259932,-0.09633026,-3.93307,-22.412441,-0.112934835,7.7166405,22.760727,1587.2426,558.5515,11.0
24.041447,-0.10764418,-3.9772882,-22.3888,0.07322793,8.308232,24.461409,1588.1033,560.1331,11.0
24.38568,-0.115133435,-4.2429237,-22.216187,-0.04019,8.553799,24.763195,1588.3947,560.39087,11.0
19.309729,-0.030704195,-2.3853328,-23.612228,0.089773275,5.926687,20.049583,1585.0349,556.16815,11.0
20.531693,-0.040111784,-2.6776493,-18.918146,-0.008940996,6.2616506,21.239576,1585.5592,557.28766,11.0
20.748661,-0.010218643,-2.0488348,-20.752613,0.003957074,5.6727753,21.524096,1585.0245,557.6643,11.0
20.90663,-0.048424147,-2.8563836,-17.760607,-0.016808107,6.4813976,21.588785,1585.8329,557.59644,11.0
21.7575,-0.07897465,-3.4345953,-15.331218,0.031193772,7.2532663,22.332235,1586.7156,558.2042,11.0
22.664005,-0.056678187,-2.8585582,-18.735252,0.15049148,6.9035635,23.304136,1586.5288,559.2201,11.0
22.665127,-0.072289184,-3.1933517,-18.157902,0.13565719,7.2535043,23.251925,1586.8656,559.1116,11.0
23.085123,-0.0674527,-3.3315163,-20.141018,-0.10155161,7.209755,23.684038,1586.8928,559.54504,11.0
32.106792,-0.07807608,-3.5162442,-17.958782,-0.0688303,8.932576,32.544403,1590.0359,568.0065,11.0
21.859213,0.032494176,-1.1389556,-22.069706,0.03073807,4.8494196,22.699993,1584.4037,558.9586,11.0
22.091064,0.030057823,-0.9883461,-20.84461,0.23179245,4.9157424,22.928516,1584.5063,559.1733,11.0
22.283869,0.034492593,-1.2713808,-19.34814,-0.14306965,4.827999,23.126394,1584.452,559.3828,11.0
22.492275,-0.0022765542,-1.8494561,-16.760464,0.039366417,5.6638045,23.276108,1585.3011,559.3944,11.0
23.824799,0.045510527,-1.1972457,-22.294182,-0.29716688,4.646347,24.677496,1584.5255,560.9428,11.0
18.988312,0.10643671,0.43254742,-21.671902,0.06934697,3.290087,19.857649,1582.4022,556.4082,11.0
20.09508,0.104821905,0.3376629,-23.768288,0.007948139,3.3007948,20.964815,1582.5931,557.49884,11.0
20.738237,0.11405504,0.6057523,-23.729343,0.084587604,3.097773,21.603533,1582.497,558.1621,11.0
20.70829,0.4162847,6.747419,-15.203093,0.07871219,-3.0373526,20.46735,1576.2587,558.0404,11.0
20.933632,0.44615275,7.153136,-19.844355,-0.099062115,-3.6987681,20.469461,1575.6064,558.1502,11.0
21.982616,0.47686952,7.9249763,-18.710455,0.079459116,-4.696024,21.20431,1574.7422,559.03766,11.0
24.645971,0.55322766,9.476097,-15.17538,0.18891545,-7.420335,22.88626,1572.3281,561.1409,11.0
30.196495,0.5440243,9.299161,-17.11928,0.18303673,-9.667621,27.967703,1570.9386,566.52057,11.0
