range,azimuth,vr,rcs,vr_comp,x_cc,y_cc,x_seq,y_seq,label_id
6.8296266,-0.4150123,-7.5313077,-23.416409,0.04851475,6.9481325,6.860629,2129.4526,-940.9901,11.0
7.1494293,-0.4762777,-8.349707,-21.521517,0.048665386,7.479281,6.9186873,2129.6694,-941.47845,11.0
7.402963,-0.53435373,-9.045842,-19.245588,0.09941936,7.971308,6.8931613,2129.7947,-941.95496,11.0
7.661856,-0.5722789,-9.600361,-17.60582,0.016149366,8.355014,6.930148,2129.9465,-942.30927,11.0
8.306366,-0.6676695,-10.676239,-20.009357,0.06296637,9.352026,6.9253297,2130.245,-943.26056,11.0
8.5661335,-0.69554394,-11.012714,-22.269712,0.03655621,9.701621,6.9486647,2130.3735,-943.58655,11.0
8.766174,-0.7213961,-11.273346,-24.487795,0.05582557,10.001292,6.92873,2130.4456,-943.87805,11.0
9.596655,-0.7901441,-12.004224,-18.032457,0.031956974,11.040772,7.010121,2130.839,-944.8436,11.0
5.0265045,0.09465465,-0.007367567,3.6761868,-0.026797144,3.6235006,5.899349,2127.5261,-938.11505,11.0
5.039209,-0.035242546,-2.0867717,-17.559645,-0.08911795,4.276454,5.8747296,2127.7012,-938.7446,11.0
5.125298,-0.106859155,-3.1252146,-18.48136,-0.027713425,4.64935,5.9024925,2127.841,-939.09143,11.0
5.9976764,-0.048515048,-2.2178035,-16.680113,-0.015375902,4.4720798,6.8158536,2128.6572,-938.6449,11.0
6.084498,-0.09008742,-2.8743503,-12.702715,-0.033202913,4.7336454,6.8625603,2128.7812,-938.8799,11.0
6.113318,-0.116907716,-3.2616935,-14.063704,-0.011014151,4.899713,6.8599186,2128.829,-939.0389,11.0
6.1422167,-0.118118934,-3.2663448,-14.700154,0.0027761802,4.912844,6.8867106,2128.8586,-939.0432,11.0
6.3031764,-0.21110383,-4.6231318,-15.432669,0.045407597,5.5130677,6.8985524,2129.0525,-939.61145,11.0
6.3518233,-0.2507422,-5.0888186,-17.636604,0.16470586,5.7665052,6.866407,2129.0989,-939.8627,11.0
6.538506,-0.3117494,-6.153986,-18.138338,-0.01655922,6.2004538,6.8990593,2129.262,-940.2661,11.0
6.6432943,-0.36581135,-6.913434,-22.846224,-0.011712967,6.5681934,6.8473797,2129.3245,-940.6322,11.0
16.87685,-0.27735102,-5.6351614,-0.7929237,0.006483597,9.673737,16.643198,2139.6008,-940.6128,11.0
17.077969,-0.3073014,-6.0278087,-6.0011597,0.045905657,10.220517,16.641829,2139.7656,-941.1341,11.0
17.16688,-0.33335084,-6.4492884,-4.005637,-0.0041966564,10.665282,16.546858,2139.8103,-941.5867,11.0
4.895627,0.15666293,1.0500287,-14.93118,0.065736845,3.3212376,5.7566833,2127.2983,-937.8705,11.0
4.969343,0.22479337,2.0963976,-18.826172,0.056483574,2.97942,5.795102,2127.231,-937.53314,11.0
5.8799605,0.090969265,-0.050696824,0.8878033,-0.01274201,3.6384635,6.752909,2128.3438,-937.8698,11.0
6.0274596,0.20627813,1.7317505,-9.429389,-0.022017796,2.9445407,6.857487,2128.2324,-937.17694,11.0
6.1038337,0.31916392,3.425355,-17.712563,-0.06008205,2.2573965,6.8127866,2127.981,-936.53595,11.0
10.780349,0.082138866,-0.04178381,-25.975742,0.13366379,3.7132092,11.653232,2133.035,-936.45135,11.0
15.445405,-0.013500654,-1.650472,-2.5002677,0.010994849,5.2095323,16.240784,2137.8604,-936.4822,11.0
