range,azimuth,vr,rcs,vr_comp,x_cc,y_cc,x_seq,y_seq,label_id
15.937026,-0.93828005,-15.678593,6.1530437,0.009285317,17.285234,9.144852,2171.2095,-71.51441,11.0
7.077976,-0.5057936,-10.239967,-17.688772,-0.0042783795,7.6161294,6.7441597,2168.7283,-61.86561,11.0
12.880207,-0.6829405,-12.793422,-10.651612,-0.029314589,12.626932,10.122197,2172.148,-66.848145,11.0
5.039968,0.03863758,-1.0301416,-20.283245,-0.17634681,3.9056249,5.9071245,2167.8606,-58.162193,11.0
5.9939256,-0.2525626,-6.153894,1.9020073,-0.06700555,5.658274,6.5250816,2168.493,-59.90964,11.0
6.0011864,-0.25860673,-6.237855,2.0490792,-0.04630538,5.6948576,6.5197506,2168.488,-59.94627,11.0
9.059341,-0.30655628,-7.0637555,-1.6358414,-0.05022689,7.1353297,9.240473,2171.2207,-61.364067,11.0
9.852926,-0.268564,-6.58366,-20.028183,-0.22018367,7.091111,10.110327,2172.09,-61.312614,11.0
10.166962,-0.4853815,-9.918007,-20.684956,0.004146141,9.168047,9.420606,2171.4177,-63.395214,11.0
10.265303,-0.5008299,-10.15371,-11.924557,0.00612211,9.3539505,9.41639,2171.415,-63.581146,11.0
15.495727,-0.3147431,-14.663087,-9.655428,-7.510775,9.719285,15.136203,2177.1377,-63.898907,11.0
15.796121,-0.3528688,-16.123806,-7.841516,-8.331648,10.386406,15.166819,2177.1738,-64.56575,11.0
15.819602,-0.29821128,-14.082198,-9.462042,-7.2106185,9.604308,15.534537,2177.535,-63.78062,11.0
15.912614,-0.35925597,16.255514,-12.199766,24.153784,10.527821,15.228679,2177.2368,-64.70664,11.0
15.944861,-0.27320096,-13.451253,-11.210229,-7.0079265,9.279924,15.79576,2177.7935,-63.454075,11.0
16.697306,-0.46113825,13.205242,-14.22055,22.749651,12.361049,15.125857,2177.1492,-66.540665,2.0
5.531457,0.08503986,-0.052961316,13.948987,-0.051377375,3.672716,6.4044485,2168.356,-57.925156,11.0
5.8693485,0.31903204,4.213772,-4.4116917,-0.0445486,2.3121474,6.5847816,2168.525,-56.563133,11.0
8.243311,0.1551252,1.2632562,4.8581705,-0.02174148,3.1001823,9.097075,2171.0437,-57.33025,11.0
8.27006,0.10141913,0.2219282,-8.0736,-0.07740017,3.542073,9.142176,2171.0925,-57.77175,11.0
8.409572,-0.07585692,-3.0580578,-12.108523,-0.11318194,5.0248213,9.171575,2171.1343,-59.254204,11.0
8.712196,0.08004068,-0.0927729,-10.30322,0.00065732823,3.7218564,9.584997,2171.5369,-57.947845,11.0
9.0228405,0.071664624,-0.3729984,-14.641974,-0.1256876,3.799526,9.894808,2171.8472,-58.022938,11.0
9.659936,0.059663083,-0.44135922,-22.508757,0.0264049,3.9250736,10.52938,2172.483,-58.143204,11.0
10.803217,0.1304492,0.33679774,-17.00087,-0.49560928,3.1915586,11.665925,2173.6133,-57.40026,11.0
10.811006,0.10984529,-0.42270964,-16.753487,-0.8768132,3.41384,11.681134,2173.6304,-57.62241,11.0
10.866041,0.11955817,-0.0971448,-7.746414,-0.729618,3.3070724,11.733211,2173.6814,-57.515213,11.0
11.062727,0.11932213,-0.89907867,-20.057247,-1.5272177,3.3032398,11.929875,2173.8782,-57.509747,11.0
16.813087,-0.25235006,-12.595092,-7.1116953,-6.5118885,9.256416,16.728397,2178.7258,-63.422813,11.0
17.060987,0.007571131,-1.4521749,2.9437447,-0.028737182,5.013247,17.880472,2179.8428,-59.17021,11.0
17.155066,-0.009315168,-1.7635419,-8.204854,-0.031013593,5.3092623,17.948893,2179.9136,-59.46565,11.0
6.775231,0.61825126,9.322882,3.7887526,-0.014443,0.22939353,6.7137275,2168.6365,-54.47938,11.0
8.601798,0.38992217,5.4555984,-1.0854971,-0.057916168,1.0953207,9.082625,2171.0125,-55.32558,11.0
13.648953,0.13607168,0.16553408,-20.099766,-0.7700512,2.9907155,14.505386,2176.451,-57.175816,11.0
13.658641,0.07709036,0.7961782,-21.882011,0.9438115,3.7955687,14.530997,2176.4832,-57.980427,11.0
13.689315,0.1411454,1.0911435,-15.819956,0.06247565,2.9193652,14.542102,2176.487,-57.10416,11.0
13.985234,0.33265674,3.804238,-12.725551,-0.69718057,0.25912073,14.4376745,2176.3604,-54.444878,11.0
16.40492,0.1553054,1.1313113,-17.168118,-0.1569889,2.5399938,17.239437,2179.1812,-56.702374,11.0
