range,azimuth,vr,rcs,vr_comp,x_cc,y_cc,x_seq,y_seq,label_id
6.6095457,-0.39748043,-6.9788795,-22.46965,0.06452533,6.7401958,6.7225266,2111.932,-880.6602,11.0
6.913411,-0.45170844,-7.743433,-20.058172,0.006315549,7.2085633,6.8080006,2112.123,-881.09625,11.0
6.9987307,-0.47588065,-8.074249,-19.378187,-0.016867423,7.3964896,6.792737,2112.1516,-881.28265,11.0
7.1088734,-0.5080913,-8.448316,-22.579977,0.011655325,7.646924,6.7606506,2112.178,-881.53375,11.0
7.460115,-0.5581749,-9.036236,-23.064205,0.032129984,8.147839,6.834505,2112.3652,-882.00415,11.0
7.6849856,-0.5878961,-9.318727,-25.619822,0.10002266,8.463482,6.8741984,2112.4766,-882.3022,11.0
7.707431,-0.60664165,-9.576902,-21.305206,0.05857922,8.589474,6.800423,2112.4338,-882.4418,11.0
8.404278,-0.6904493,-10.5410595,-20.990654,0.02093414,9.557077,6.863972,2112.7188,-883.3687,11.0
8.477736,-0.63933504,-9.999239,-14.600623,0.0060914597,9.292064,7.2122164,2112.9966,-883.0306,11.0
8.494436,-0.61947495,-9.716385,-20.997528,0.06552496,9.175902,7.3354573,2113.0896,-882.8891,11.0
4.8319964,0.09326278,-0.02579058,11.6445055,-0.045311593,3.6317544,5.7048955,2110.2253,-877.86993,11.0
5.907404,-0.03306692,-1.8506544,-8.69571,0.017590074,4.3693867,6.738018,2111.4006,-878.3496,11.0
5.9128027,-0.026858727,-1.8265941,-8.294708,-0.050668783,4.3335743,6.7476544,2111.4019,-878.31256,11.0
5.9393053,-0.072128125,-2.4569902,-13.562087,-0.009680708,4.602933,6.7374587,2111.454,-878.577,11.0
6.0324235,-0.119837224,-3.212293,-13.736098,-0.0628701,4.90065,6.7770967,2111.5613,-878.8576,11.0
6.119993,-0.1953248,-4.207077,-14.60768,0.03799281,5.366767,6.751052,2111.6433,-879.3172,11.0
6.210773,-0.20894514,-4.446594,-15.672037,-0.0062303864,5.473125,6.8141403,2111.7292,-879.4061,11.0
7.1400084,-0.3631315,-6.6256795,-24.33409,-0.040530626,6.7681937,7.302424,2112.5027,-880.55383,11.0
16.340246,-0.30150366,-5.7155232,-0.17740548,0.028327653,9.849671,15.996781,2121.673,-881.5489,11.0
