timestamp_sec,FL_wheel_speed,FR_wheel_speed,RR_wheel_speed,RL_wheel_speed,steering_angle,odom_speed,odom,ax,ay
0.017842,282.9345,282.26730000000003,284.1438,281.3082,2.699999999999818,32.0,124.0,-0.4499999999999993,-0.5320000000000107
0.026414,282.9345,282.26730000000003,283.4349,282.26730000000003,2.699999999999818,32.0,124.0,-0.4499999999999993,-0.5320000000000107
0.038208,283.1847,282.26730000000003,283.4349,282.26730000000003,2.699999999999818,32.0,124.0,-0.5999999999999996,-0.5240000000000009
0.047027,283.1847,282.26730000000003,282.726,282.0171,2.699999999999818,32.0,124.0,-0.5999999999999996,-0.5240000000000009
0.057481,280.84950000000003,282.4758,282.726,282.0171,2.699999999999818,32.0,124.0,-0.3999999999999986,-0.5159999999999911
0.06676,280.84950000000003,282.4758,282.9345,281.3082,2.800000000000182,32.0,124.0,-0.3999999999999986,-0.5159999999999911
0.077459,281.3082,282.0171,282.9345,281.3082,2.800000000000182,32.0,124.0,-0.5,-0.5320000000000107
0.086822,281.3082,282.0171,281.3082,281.3082,2.699999999999818,32.0,124.0,-0.5,-0.5320000000000107
0.097414,281.7669,280.5993,281.3082,281.3082,2.699999999999818,32.0,124.0,-0.5999999999999996,-0.5240000000000009
0.10865899999999999,281.7669,280.5993,282.26730000000003,282.4758,2.800000000000182,32.0,124.0,-0.5999999999999996,-0.5240000000000009
0.117355,280.84950000000003,282.0171,282.26730000000003,282.4758,2.800000000000182,32.0,124.0,-0.6999999999999993,-0.5240000000000009
0.127213,280.84950000000003,282.0171,282.0171,280.84950000000003,2.800000000000182,32.0,124.0,-0.6999999999999993,-0.5240000000000009
0.13791899999999999,280.5993,282.0171,282.0171,280.84950000000003,2.699999999999818,32.0,124.0,-0.5999999999999996,-0.539999999999992
0.147039,280.5993,282.0171,282.26730000000003,282.726,2.800000000000182,32.0,124.0,-0.5999999999999996,-0.539999999999992
0.15762299999999999,281.3082,280.84950000000003,282.26730000000003,282.726,2.800000000000182,32.0,124.0,-0.5499999999999989,-0.5240000000000009
