utime,value
1542800847949676.0,-0.20420352248333337
1542800847959321.0,-0.20245819323134065
1542800847969696.0,-0.20420352248333337
1542800847979663.0,-0.20420352248333337
1542800847989671.0,-0.20245819323134065
1542800847999330.0,-0.20420352248333337
1542800848008766.0,-0.20420352248333337
1542800848019299.0,-0.20420352248333337
1542800848029400.0,-0.20420352248333337
1542800848039295.0,-0.20420352248333337
1542800848049635.0,-0.20420352248333337
1542800848058986.0,-0.20420352248333337
1542800848069356.0,-0.20420352248333337
1542800848078939.0,-0.20420352248333337
1542800848089540.0,-0.20420352248333337
1542800848099643.0,-0.20420352248333337
1542800848109383.0,-0.20420352248333337
1542800848119646.0,-0.20420352248333337
1542800848129481.0,-0.20420352248333337
1542800848138941.0,-0.20420352248333337
1542800848149383.0,-0.20245819323134065
1542800848159015.0,-0.20420352248333337
1542800848169568.0,-0.20420352248333337
1542800848179600.0,-0.20245819323134065
1542800848188731.0,-0.20420352248333337
1542800848199609.0,-0.20420352248333337
1542800848209243.0,-0.20245819323134065
1542800848219063.0,-0.20245819323134065
1542800848228779.0,-0.20245819323134065
1542800848239596.0,-0.20245819323134065
1542800848249595.0,-0.20420352248333337
1542800848259303.0,-0.20420352248333337
1542800848269588.0,-0.20420352248333337
1542800848278738.0,-0.20420352248333337
1542800848289194.0,-0.20420352248333337
1542800848298654.0,-0.20245819323134065
1542800848311250.0,-0.20420352248333337
1542800848319574.0,-0.20420352248333337
1542800848329564.0,-0.20420352248333337
1542800848339357.0,-0.20420352248333337
1542800848349577.0,-0.20420352248333337
1542800848358979.0,-0.20420352248333337
1542800848369488.0,-0.20420352248333337
1542800848379324.0,-0.20420352248333337
1542800848389575.0,-0.20420352248333337
1542800848399567.0,-0.20420352248333337
1542800848409395.0,-0.20245819323134065
1542800848419558.0,-0.20420352248333337
1542800848429129.0,-0.20420352248333337
1542800848439577.0,-0.20420352248333337
1542800848449054.0,-0.20420352248333337
1542800848459683.0,-0.20420352248333337
1542800848469540.0,-0.20420352248333337
1542800848479527.0,-0.20420352248333337
1542800848489523.0,-0.20245819323134065
1542800848499094.0,-0.20245819323134065
1542800848509502.0,-0.20420352248333337
1542800848519057.0,-0.20420352248333337
1542800848528614.0,-0.20420352248333337
1542800848539252.0,-0.20245819323134065
1542800848549499.0,-0.20420352248333337
1542800848559355.0,-0.20245819323134065
1542800848568649.0,-0.20420352248333337
1542800848579228.0,-0.20420352248333337
1542800848588818.0,-0.20420352248333337
1542800848599480.0,-0.20420352248333337
1542800848609390.0,-0.20420352248333337
1542800848619473.0,-0.20245819323134065
1542800848629486.0,-0.20420352248333337
1542800848639539.0,-0.20245819323134065
1542800848649043.0,-0.20245819323134065
1542800848659496.0,-0.20420352248333337
1542800848669086.0,-0.20420352248333337
1542800848679476.0,-0.20420352248333337
1542800848689486.0,-0.20420352248333337
1542800848699520.0,-0.20420352248333337
1542800848711860.0,-0.20420352248333337
1542800848719132.0,-0.20420352248333337
1542800848728695.0,-0.20420352248333337
1542800848739418.0,-0.20420352248333337
1542800848749471.0,-0.20420352248333337
1542800848758650.0,-0.20420352248333337
1542800848769446.0,-0.20420352248333337
1542800848779443.0,-0.20420352248333337
1542800848789213.0,-0.20420352248333337
1542800848798599.0,-0.20245819323134065
1542800848809350.0,-0.20420352248333337
1542800848819443.0,-0.20420352248333337
1542800848829430.0,-0.20420352248333337
1542800848839241.0,-0.20245819323134065
1542800848849434.0,-0.20420352248333337
1542800848859303.0,-0.20420352248333337
1542800848868615.0,-0.20420352248333337
1542800848879143.0,-0.20420352248333337
1542800848888976.0,-0.20420352248333337
1542800848899415.0,-0.20420352248333337
1542800848909214.0,-0.20420352248333337
1542800848919399.0,-0.20420352248333337
1542800848928966.0,-0.20420352248333337
1542800848939335.0,-0.20245819323134065
1542800848948848.0,-0.20420352248333337
1542800848959537.0,-0.20420352248333337
1542800848969434.0,-0.20420352248333337
1542800848979419.0,-0.20420352248333337
1542800848988446.0,-0.20420352248333337
1542800848999399.0,-0.20420352248333337
1542800849009209.0,-0.20420352248333337
1542800849018699.0,-0.20420352248333337
1542800849029387.0,-0.20420352248333337
1542800849039245.0,-0.20420352248333337
1542800849049389.0,-0.20420352248333337
1542800849059377.0,-0.20420352248333337
1542800849069373.0,-0.20420352248333337
1542800849079216.0,-0.20420352248333337
1542800849088663.0,-0.20420352248333337
1542800849098417.0,-0.20420352248333337
1542800849109273.0,-0.20420352248333337
1542800849119360.0,-0.20420352248333337
1542800849129365.0,-0.20420352248333337
1542800849139150.0,-0.20420352248333337
1542800849148574.0,-0.20420352248333337
1542800849158933.0,-0.20420352248333337
1542800849168647.0,-0.20420352248333337
1542800849179197.0,-0.20245819323134065
1542800849188461.0,-0.20420352248333337
1542800849199358.0,-0.20420352248333337
1542800849209444.0,-0.20420352248333337
1542800849219292.0,-0.20420352248333337
1542800849228734.0,-0.20420352248333337
1542800849239223.0,-0.20245819323134065
1542800849248857.0,-0.20420352248333337
1542800849259389.0,-0.20420352248333337
1542800849269119.0,-0.20420352248333337
1542800849279337.0,-0.20420352248333337
1542800849288449.0,-0.20245819323134065
1542800849299301.0,-0.20420352248333337
1542800849310701.0,-0.20420352248333337
1542800849318535.0,-0.20420352248333337
1542800849329293.0,-0.20420352248333337
1542800849339358.0,-0.20245819323134065
1542800849349368.0,-0.20420352248333337
1542800849359347.0,-0.20245819323134065
1542800849369297.0,-0.20420352248333337
1542800849378766.0,-0.20420352248333337
1542800849388396.0,-0.20420352248333337
1542800849398517.0,-0.20245819323134065
1542800849409363.0,-0.20245819323134065
1542800849419364.0,-0.20420352248333337
1542800849429373.0,-0.20420352248333337
1542800849439113.0,-0.20420352248333337
1542800849448566.0,-0.20245819323134065
1542800849459026.0,-0.20420352248333337
1542800849468613.0,-0.20420352248333337
1542800849479331.0,-0.20420352248333337
1542800849488394.0,-0.20245819323134065
1542800849499357.0,-0.20420352248333337
1542800849509269.0,-0.20420352248333337
1542800849518554.0,-0.20420352248333337
1542800849529026.0,-0.20245819323134065
1542800849538616.0,-0.20420352248333337
1542800849549420.0,-0.20420352248333337
1542800849559389.0,-0.20420352248333337
1542800849569282.0,-0.20420352248333337
1542800849579238.0,-0.20245819323134065
1542800849588368.0,-0.20420352248333337
1542800849608621.0,-0.20420352248333337
1542800849619164.0,-0.20420352248333337
1542800849629412.0,-0.20245819323134065
1542800849639376.0,-0.20245819323134065
1542800849649345.0,-0.20420352248333337
1542800849658455.0,-0.20245819323134065
1542800849668875.0,-0.20420352248333337
1542800849678442.0,-0.20420352248333337
1542800849689111.0,-0.20245819323134065
1542800849699435.0,-0.20420352248333337
1542800849709921.0,-0.20420352248333337
1542800849719216.0,-0.20420352248333337
1542800849729373.0,-0.20420352248333337
1542800849738858.0,-0.20245819323134065
1542800849749415.0,-0.20420352248333337
1542800849758988.0,-0.20420352248333337
1542800849769289.0,-0.20420352248333337
1542800849779213.0,-0.20420352248333337
1542800849789244.0,-0.20245819323134065
1542800849799221.0,-0.20245819323134065
1542800849808681.0,-0.20420352248333337
1542800849819216.0,-0.20245819323134065
1542800849828785.0,-0.20420352248333337
1542800849838481.0,-0.20420352248333337
1542800849849376.0,-0.20420352248333337
1542800849859329.0,-0.20420352248333337
1542800849868477.0,-0.20420352248333337
1542800849878953.0,-0.20420352248333337
1542800849888292.0,-0.20420352248333337
1542800849899359.0,-0.20245819323134065
1542800849918654.0,-0.20420352248333337
1542800849929311.0,-0.20420352248333337
1542800849939015.0,-0.20420352248333337
1542800849948766.0,-0.20420352248333337
1542800849959345.0,-0.20420352248333337
1542800849969032.0,-0.20420352248333337
1542800849979301.0,-0.20420352248333337
1542800849989235.0,-0.20245819323134065
1542800849999338.0,-0.20420352248333337
1542800850009350.0,-0.20245819323134065
1542800850018495.0,-0.20245819323134065
1542800850028944.0,-0.2007128639793479
1542800850038509.0,-0.1989675347273472
1542800850049335.0,-0.1972222054753545
1542800850059331.0,-0.1972222054753545
1542800850069237.0,-0.19547687622336174
1542800850079219.0,-0.193731546971369
1542800850088312.0,-0.193731546971369
1542800850098951.0,-0.19198621771937624
1542800850112832.0,-0.19198621771937624
1542800850118991.0,-0.19024088846737558
1542800850129256.0,-0.19198621771937624
1542800850139290.0,-0.19024088846737558
1542800850148242.0,-0.19024088846737558
1542800850158304.0,-0.19024088846737558
1542800850168741.0,-0.19024088846737558
1542800850179178.0,-0.18849555921538283
1542800850188777.0,-0.18849555921538283
1542800850198232.0,-0.18849555921538283
1542800850208172.0,-0.18849555921538283
1542800850219240.0,-0.18849555921538283
1542800850228312.0,-0.18849555921538283
1542800850238579.0,-0.18675022996339008
1542800850248962.0,-0.18849555921538283
1542800850258621.0,-0.18849555921538283
1542800850269257.0,-0.18675022996339008
1542800850279222.0,-0.18675022996339008
1542800850289203.0,-0.18675022996339008
1542800850298282.0,-0.18675022996339008
1542800850310050.0,-0.18675022996339008
1542800850318106.0,-0.18500490071139736
1542800850328632.0,-0.18500490071139736
1542800850338645.0,-0.18500490071139736
1542800850348206.0,-0.18500490071139736
1542800850358183.0,-0.1832595714594046
1542800850369205.0,-0.1832595714594046
1542800850378442.0,-0.18151424220740392
1542800850388796.0,-0.18151424220740392
1542800850398634.0,-0.17976891295541117
1542800850408354.0,-0.17976891295541117
1542800850419227.0,-0.17802358370341845
1542800850428219.0,-0.17802358370341845
1542800850438289.0,-0.1762782544514257
1542800850448429.0,-0.17453292519943295
1542800850459016.0,-0.1727875959474323
1542800850468452.0,-0.17104226669543954
1542800850479090.0,-0.1692969374434468
1542800850489200.0,-0.1692969374434468
1542800850498261.0,-0.16755160819145404
1542800850508438.0,-0.16580627893946132
1542800850518247.0,-0.16580627893946132
1542800850528685.0,-0.16406094968746063
1542800850539069.0,-0.16231562043546788
1542800850548624.0,-0.16231562043546788
1542800850558296.0,-0.16057029118347516
1542800850569205.0,-0.16057029118347516
1542800850578246.0,-0.1588249619314824
1542800850588231.0,-0.1588249619314824
1542800850598450.0,-0.1588249619314824
1542800850608849.0,-0.15707963267948966
1542800850618500.0,-0.1588249619314824
1542800850629126.0,-0.15707963267948966
1542800850638246.0,-0.15707963267948966
1542800850648282.0,-0.15707963267948966
1542800850658145.0,-0.15707963267948966
1542800850668463.0,-0.15707963267948966
1542800850678121.0,-0.15707963267948966
1542800850688465.0,-0.15707963267948966
1542800850699054.0,-0.15707963267948966
1542800850708328.0,-0.15707963267948966
1542800850718193.0,-0.15707963267948966
1542800850728290.0,-0.15707963267948966
1542800850738511.0,-0.15707963267948966
1542800850748895.0,-0.15707963267948966
1542800850758286.0,-0.15707963267948966
1542800850768016.0,-0.15707963267948966
1542800850778650.0,-0.15707963267948966
1542800850788237.0,-0.15707963267948966
1542800850798233.0,-0.15707963267948966
1542800850808172.0,-0.15707963267948966
1542800850818717.0,-0.15707963267948966
1542800850829232.0,-0.15707963267948966
1542800850838490.0,-0.15707963267948966
1542800850848077.0,-0.15707963267948966
1542800850858691.0,-0.15707963267948966
1542800850868306.0,-0.15707963267948966
1542800850878289.0,-0.15707963267948966
1542800850888549.0,-0.15533430342748897
1542800850898942.0,-0.15707963267948966
1542800850908365.0,-0.15533430342748897
1542800850918788.0,-0.15533430342748897
1542800850932519.0,-0.15358897417549625
1542800850939048.0,-0.15358897417549625
1542800850948313.0,-0.1518436449235035
1542800850958391.0,-0.15009831567151075
1542800850968748.0,-0.14660765716751734
1542800850978550.0,-0.14486232791552459
1542800850988509.0,-0.1413716694115391
1542800850998184.0,-0.13788101090754568
1542800851008813.0,-0.1343903524035602
1542800851018139.0,-0.1308996938995747
1542800851028220.0,-0.12566370614358854
1542800851039026.0,-0.12042771838760238
1542800851048395.0,-0.11693705988361691
1542800851058798.0,-0.11170107212763074
1542800851068455.0,-0.10821041362364525
1542800851078010.0,-0.10471975511965978
1542800851088619.0,-0.0994837673636736
1542800851098370.0,-0.09773843811168087
1542800851108975.0,-0.09424777960768745
1542800851118164.0,-0.09075712110370196
1542800851128628.0,-0.08901179185170922
1542800851138554.0,-0.08377580409572305
1542800851148165.0,-0.08028514559173758
1542800851158791.0,-0.07679448708774415
1542800851168279.0,-0.07330382858375867
1542800851188258.0,-0.06806784082777251
1542800851198582.0,-0.06457718232378702
1542800851208053.0,-0.061086523819801536
1542800851218671.0,-0.05759586531580811
1542800851228274.0,-0.054105206811822626
1542800851238179.0,-0.05235987755982989
1542800851248337.0,-0.048869219055836466
1542800851258182.0,-0.04537856055185098
1542800851268524.0,-0.04363323129985824
1542800851278054.0,-0.04014257279586482
1542800851288613.0,-0.036651914291879334
1542800851298372.0,-0.03316125578788591
1542800851308260.0,-0.027925268031907684
1542800851318646.0,-0.02268928027592152
1542800851328002.0,-0.017453292519943295
1542800851338270.0,-0.013962634015949875
1542800851348662.0,-0.006981317007970968
1542800851358293.0,-0.003490658503985484
1542800851368917.0,0.0017453292520006791
1542800851388136.0,0.008726646259971648
1542800851398743.0,0.010471975511972327
1542800851408162.0,0.013962634015957811
1542800851418479.0,0.015707963267950553
1542800851427983.0,0.015707963267950553
1542800851438648.0,0.015707963267950553
1542800851448280.0,0.015707963267950553
1542800851458170.0,0.015707963267950553
1542800851468725.0,0.017453292519943295
1542800851478330.0,0.015707963267950553
1542800851488681.0,0.015707963267950553
1542800851498096.0,0.015707963267950553
1542800851508838.0,0.015707963267950553
1542800851518363.0,0.017453292519943295
1542800851528191.0,0.015707963267950553
1542800851538744.0,0.015707963267950553
1542800851548207.0,0.015707963267950553
1542800851558630.0,0.015707963267950553
1542800851568155.0,0.015707963267950553
1542800851578685.0,0.017453292519943295
1542800851588354.0,0.015707963267950553
1542800851598154.0,0.017453292519943295
1542800851608182.0,0.015707963267950553
1542800851618016.0,0.015707963267950553
1542800851628484.0,0.017453292519943295
1542800851638847.0,0.015707963267950553
1542800851648476.0,0.015707963267950553
1542800851658004.0,0.015707963267950553
