utime,FL_wheel_speed,FR_wheel_speed,RL_wheel_speed,RR_wheel_speed,longitudinal_accel,odom_speed,odom,meanEffTorque,pedal_cc,regen,requestedTorqueAfterProc,transversal_accel,left_solar,right_solar,steer_corrected,steer_offset_can,steer_raw
1542800847953859.0,4.2117,3.9615,4.2117,3.9615,0.6000000000000014,0.0,60.0,38.5,0.0,0.0,-344.5,-0.539999999999992,0.0,0.0,-11.699999999999818,-13.300000000000182,-25.0
1542800847964306.0,4.2117,3.9615,4.2117,3.9615,0.6000000000000014,0.0,60.0,38.5,0.0,0.0,-344.5,-0.539999999999992,0.0,0.0,-11.599999999999909,-13.300000000000182,-24.90000000000009
1542800847973827.0,4.2117,3.9615,4.2117,3.9615,0.5500000000000007,0.0,60.0,38.5,0.0,0.0,-344.5,-0.5440000000000111,0.0,0.0,-11.699999999999818,-13.300000000000182,-25.0
1542800847984207.0,4.2117,3.9615,4.2117,3.9615,0.5500000000000007,0.0,60.0,38.5,0.0,0.0,-344.5,-0.5440000000000111,0.0,0.0,-11.699999999999818,-13.300000000000182,-25.0
1542800847993960.0,4.2117,3.9615,4.2117,3.9615,0.5500000000000007,0.0,60.0,38.5,0.0,0.0,-344.5,-0.539999999999992,0.0,0.0,-11.599999999999909,-13.300000000000182,-24.90000000000009
1542800848004637.0,4.2117,3.9615,4.2117,3.9615,0.5500000000000007,0.0,60.0,38.5,0.0,0.0,-344.5,-0.539999999999992,0.0,0.0,-11.699999999999818,-13.300000000000182,-25.0
1542800848014057.0,4.2117,3.9615,4.2117,3.9615,0.6000000000000014,0.0,60.0,38.5,0.0,0.0,-344.5,-0.539999999999992,0.0,0.0,-11.699999999999818,-13.300000000000182,-25.0
1542800848024696.0,4.2117,3.9615,4.2117,3.9615,0.6000000000000014,0.0,60.0,38.5,0.0,0.0,-344.5,-0.539999999999992,0.0,0.0,-11.699999999999818,-13.300000000000182,-25.0
1542800848032772.0,4.2117,3.9615,4.2117,3.9615,0.5500000000000007,0.0,60.0,38.5,0.0,0.0,-344.5,-0.5440000000000111,0.0,0.0,-11.699999999999818,-13.300000000000182,-25.0
1542800848044793.0,4.2117,3.9615,4.2117,3.9615,0.5500000000000007,0.0,60.0,38.5,0.0,0.0,-344.5,-0.5440000000000111,0.0,0.0,-11.699999999999818,-13.300000000000182,-25.0
1542800848054715.0,4.2117,3.9615,4.2117,3.9615,0.5500000000000007,0.0,60.0,38.5,0.0,0.0,-344.5,-0.539999999999992,0.0,0.0,-11.699999999999818,-13.300000000000182,-25.0
1542800848064233.0,4.2117,3.9615,4.2117,3.9615,0.5500000000000007,0.0,60.0,38.5,0.0,0.0,-344.5,-0.539999999999992,0.0,0.0,-11.699999999999818,-13.300000000000182,-25.0
1542800848073686.0,4.2117,3.9615,4.2117,3.9615,0.5500000000000007,0.0,60.0,38.5,0.0,0.0,-344.5,-0.539999999999992,0.0,0.0,-11.699999999999818,-13.300000000000182,-25.0
