timestamp_sec,px,py,pz,q1,q2,q3,q4,vx,vy,vz,ax,ay,az,rot_rate_x,rot_rate_y,rot_rate_z
0.029567999999999997,411.2494814111038,1180.7432096568386,0.0,0.5721097147684122,0.0,0.0,-0.8201770993313615,8.988725931436823,0.0,0.0,-0.5754005977462526,-0.21511667861912834,10.015971965254076,0.004477957729250193,0.02866952493786812,0.017157725989818573
0.050093,411.1844342898098,1180.5674868378326,0.0,0.5722269150019758,0.0,0.0,-0.8200953345479546,8.9766082118044,0.0,0.0,-0.5875222355744611,-0.25113124886598465,9.96078300965373,-0.00993876438587904,0.0360698401927948,0.017436731606721878
0.069756,411.12261691220436,1180.3986726565322,0.0,0.5724861318473066,0.0,0.0,-0.8199144033632464,8.96482980862079,0.0,0.0,-0.6079671859689774,-0.29959281026666384,9.928256912083983,-0.011651155538856983,0.031931113451719284,0.019097181037068367
0.08986799999999999,411.05964823774156,1180.2264678241906,0.0,0.572744165292127,0.0,0.0,-0.8197341771109856,8.952808163239219,0.0,0.0,-0.6233364442157737,-0.2778410266856423,9.933181879018422,-0.01789591833949089,0.03130874037742615,0.017873575910925865
0.110132,410.9964592747654,1180.0534044729463,0.0,0.5729913130518458,0.0,0.0,-0.8195614407517728,8.941093448753453,0.0,0.0,-0.6372132073114385,-0.22517267680313613,9.854957973787212,-0.02134666219353676,0.018026845529675484,0.015798617154359818
0.13028599999999999,410.9327354022981,1179.8811019934737,0.0,0.5731440870662337,0.0,0.0,-0.8194546085421776,8.930050381074597,0.0,0.0,-0.6377165751641423,-0.21186811406172235,9.734737656546674,-0.03624092787504196,0.010445969179272652,0.01553683914244175
0.150116,410.87028149872333,1179.7119980814732,0.0,0.5732902111714107,0.0,0.0,-0.8193523868123161,8.921325271094936,0.0,0.0,-0.6497258056153299,-0.17359834502842228,9.656272885788479,-0.024670276790857315,0.0015301813837140799,0.0124625563621521
0.17023,410.80616520690796,1179.5405753544082,0.0,0.5732053066989355,0.0,0.0,-0.8194117868155053,8.91366858238206,0.0,0.0,-0.6592905943212015,-0.1181837992397128,9.572580297870642,-0.026540564373135567,-0.017483968287706375,0.00935985054820776
0.18945099999999998,410.745033882601,1179.37717802435,0.0,0.5731214980274989,0.0,0.0,-0.8194704073355643,8.906251983228067,0.0,0.0,-0.6472374614764895,-0.09904087663235858,9.50003115837946,-0.027132591232657433,-0.017483185976743698,0.008898168802261353
0.21017899999999998,410.6794274557347,1179.201384374903,0.0,0.5730560840412103,0.0,0.0,-0.8195161527043584,8.89946272100947,0.0,0.0,-0.6058778629900078,-0.09583467076759436,9.383120997437157,-0.015838105231523514,-0.023138079792261124,0.005934640299528837
0.229982,410.6150904386159,1179.0327200260235,0.0,0.5730376343215864,0.0,0.0,-0.8195290535735263,8.89308932747757,0.0,0.0,-0.6226711422519889,-0.09684815218680336,9.458797760303378,-0.007735040970146656,-0.026900488883256912,0.005817756988108158
0.250216,410.5496902252528,1178.860837855245,0.0,0.573026585608517,0.0,0.0,-0.8195367790318168,8.88699161795982,0.0,0.0,-0.6155597604982617,-0.14065539870546687,9.5033468726938,0.010287689976394176,-0.01694134809076786,0.0064877113327383995
0.270186,410.4853748436819,1178.6916253086895,0.0,0.5730246395297323,0.0,0.0,-0.8195381397420259,8.879672125838896,0.0,0.0,-0.6120258058648392,-0.2124124472986309,9.517425892441533,0.00962148793041706,-0.017738765105605125,0.009014377370476723
0.289821,410.4222141578062,1178.5246042826411,0.0,0.5730047770792783,0.0,0.0,-0.8195520272955992,8.869669984832603,0.0,0.0,-0.597694025392916,-0.23920382300849047,9.555037793861592,0.009658167138695717,-0.016256963834166527,0.008052824065089226
0.310832,410.3550666551912,1178.3464307813394,0.0,0.5730058949191591,0.0,0.0,-0.8195512457362831,8.859294022435138,0.0,0.0,-0.6092677581283167,-0.276101558735046,9.653899541891727,-0.00012275231711100787,-0.013751214370131493,0.007631334476172924
0.330136,410.2950759410974,1178.182982820925,0.0,0.572971553682038,0.0,0.0,-0.8195752550383592,8.850542965149032,0.0,0.0,-0.5971700687653162,-0.31091938054468515,9.666556645368932,-0.018790248781442642,0.0011622713645920157,0.011473095044493675
0.350296,410.2326295746923,1178.0127325928554,0.0,0.5729717134647541,0.0,0.0,-0.8195751433329733,8.84240089680036,0.0,0.0,-0.6067982148005804,-0.33378148524989526,9.693780124201767,-0.023304322734475136,0.004948130343109369,0.013001926243305206
0.36991999999999997,410.17325066032777,1177.8512070152108,0.0,0.5732205453228044,0.0,0.0,-0.8194011266893808,8.8323216396674,0.0,0.0,-0.5859091172372108,-0.34508364386597795,9.771404536077366,-0.015320194885134697,0.010047778487205505,0.01449584774672985
0.39011599999999996,410.1122830307623,1177.6850504876197,0.0,0.5734685771342234,0.0,0.0,-0.8192275575440864,8.820490019498642,0.0,0.0,-0.5876207868434205,-0.3589161117192342,9.816594862414172,-0.008839433081448078,0.013289879076182842,0.014948221854865551
0.41013,410.0520484573748,1177.5206019550235,0.0,0.5737117054578611,0.0,0.0,-0.8190573111941755,8.808901274856566,0.0,0.0,-0.5901187883193824,-0.3394576058536635,9.922761869804694,-0.003163121175020933,0.02298981137573719,0.013572555966675282
0.429515,409.99402952788154,1177.3617360544981,0.0,0.5739148746384043,0.0,0.0,-0.8189149630265554,8.796068998497198,0.0,0.0,-0.613545892905507,-0.33323312025219337,9.952962980815713,0.00038628853508271277,0.023449916392564774,0.01290844939649105
0.45041699999999996,409.93155750599476,1177.1903569707038,0.0,0.5741171049573621,0.0,0.0,-0.8187731980196818,8.78288054989838,0.0,0.0,-0.6120685770658643,-0.3375344176905272,9.917540750353096,0.011397512629628181,0.02108134888112545,0.015161680988967419
0.46957299999999996,409.8730313653292,1177.0311864991909,0.0,0.5741934946091698,0.0,0.0,-0.8187196289014386,8.771328706231438,0.0,0.0,-0.6255600035669142,-0.33855818201052407,9.884215270511609,0.015821397304534912,0.019526278600096703,0.015477417036890984
0.49019399999999996,409.8102619061164,1176.8600952423599,0.0,0.5742899853791514,0.0,0.0,-0.8186519484452559,8.760393607444103,0.0,0.0,-0.6269168294793148,-0.3619772717868056,9.8748938225144,0.021413341164588928,0.017759595066308975,0.014873770996928215
0.509799,409.7507676514698,1176.697757799637,0.0,0.5743945417197941,0.0,0.0,-0.8185785914880181,8.750335534626444,0.0,0.0,-0.6268325254543542,-0.38758324178034836,9.860380975384547,0.034368135035037994,0.018926437944173813,0.014740845188498497
0.5299539999999999,409.68976197643303,1176.5311322090727,0.0,0.5744905731642692,0.0,0.0,-0.8185111980574178,8.740390673279743,0.0,0.0,-0.6318877504587262,-0.3944385202584997,9.79027467565344,0.04482700675725937,0.006254464853554964,0.01510633435100317
0.549604,409.6311314658649,1176.3693279160366,0.0,0.5747265223290163,0.0,0.0,-0.8183455410348337,8.731457218837182,0.0,0.0,-0.5989372154369329,-0.401953517894739,9.722178767594327,0.05338601395487785,0.006752297282218933,0.012991473078727722
0.57472,409.5565507222773,1176.164883955207,0.0,0.5747457830345388,0.0,0.0,-0.8183320138452453,8.72459877399537,0.0,0.0,-0.6037908891887654,-0.3931937849479931,9.699508756893259,0.038157232105731964,0.011396137066185474,0.013579470105469227
0.590235,409.5107548210824,1176.0400688372229,0.0,0.5747223111114078,0.0,0.0,-0.8183484985693823,8.71537044527407,0.0,0.0,-0.6122709221858864,-0.4040487008411074,9.684654242486582,0.03560865670442581,0.013977477326989174,0.013484868220984936
0.609383,409.4529042053605,1175.8809978021663,0.0,0.574819970519774,0.0,0.0,-0.8182799041230612,8.702230199586035,0.0,0.0,-0.6164410723011969,-0.40638191178267385,9.651978697094968,0.02764025889337063,0.014462900348007679,0.014841173775494099
0.6307349999999999,409.3886286030067,1175.7040017022375,0.0,0.5749259050649481,0.0,0.0,-0.8182054776675908,8.689305773542511,0.0,0.0,-0.5684511937584866,-0.3562399947159098,9.626293261101745,0.002212563995271921,0.011964629404246807,0.013851488009095192
0.649999,409.3307718621978,1175.5446116981511,0.0,0.5750219878119256,0.0,0.0,-0.8181379550740949,8.679801668889045,0.0,0.0,-0.5870225475100567,-0.30879029239472283,9.611404530491,0.008442063815891743,0.027263695374131203,0.011840259656310081
0.669983,409.270326769965,1175.3779862622755,0.0,0.5752202949143298,0.0,0.0,-0.8179985405357832,8.671160396999158,0.0,0.0,-0.5608230840123607,-0.2471077302139199,9.573719809072918,0.011477326974272728,0.03948172926902771,0.01071367971599102
0.690126,409.20965387622215,1175.2104861481432,0.0,0.5753986198196476,0.0,0.0,-0.81787311259733,8.658409317865365,0.0,0.0,-0.5863589073108157,-0.19940422886002998,9.574226310415659,0.0068504782393574715,0.0361998975276947,0.010482576675713062
0.710309,409.1491161320754,1175.0431285413342,0.0,0.5755625393589455,0.0,0.0,-0.8177577656535474,8.642465622564616,0.0,0.0,-0.6417234881075948,-0.1908674077627003,9.619984090797061,0.00708741182461381,0.02870241180062294,0.007757647894322872
0.729957,409.0900268816862,1174.8799204017591,0.0,0.5755234439763699,0.0,0.0,-0.8177852807635866,8.632364547102078,0.0,0.0,-0.612511330997755,-0.1852762132070345,9.696541570514777,0.00915612280368805,0.0382540300488472,0.012255840934813023
0.749887,409.0303085984505,1174.7148061289824,0.0,0.5755185681219187,0.0,0.0,-0.8177887121664718,8.62707296757497,0.0,0.0,-0.6911047637349782,-0.13859493916643775,9.744483247744286,-0.0060963681899011135,0.049470558762550354,0.011782722547650337
0.770188,408.9701597680758,1174.5483844279372,0.0,0.5755554024308209,0.0,0.0,-0.8177627887918939,8.618883331434791,0.0,0.0,-0.6502547206098421,-0.16103495255341746,9.71236817048194,-0.013548731803894043,0.029155785217881203,0.015830306336283684
0.789457,408.91322286117196,1174.3907736730232,0.0,0.575612981932939,0.0,0.0,-0.8177222603245372,8.61158161433258,0.0,0.0,-0.6082933387368396,-0.1701065244744406,9.67055362901207,-0.01489175297319889,0.02405613102018833,0.014833776280283928
0.810228,408.851394860123,1174.218339471567,0.0,0.575822859801245,0.0,0.0,-0.8175744823135784,8.60533668758939,0.0,0.0,-0.6456681563410522,-0.15649127923343745,9.63310017453579,-0.01508247572928667,0.01745493710041046,0.01267238985747099
0.829374,408.79455372679774,1174.0596774741507,0.0,0.5759979579134237,0.0,0.0,-0.8174511315543981,8.597451424643971,0.0,0.0,-0.6952822334480651,-0.186396682287124,9.642479407760868,-0.01388628501445055,0.009672717191278934,0.017805855721235275
0.850479,408.732198307452,1173.8853274533828,0.0,0.5762019605852239,0.0,0.0,-0.8173073477081582,8.591756016570962,0.0,0.0,-0.6929838223998255,-0.17733152850222694,9.536762196045572,-0.013077199459075928,-0.013149991631507874,0.014532031491398811
0.870269,408.6737371785049,1173.724611699157,0.0,0.5763308360403547,0.0,0.0,-0.8172164752555016,8.587044108964875,0.0,0.0,-0.6988268009005614,-0.21037171113419947,9.405799583773433,-0.009784379974007607,-0.04061499983072281,0.01603090763092041
0.89018,408.6151086905417,1173.563154184522,0.0,0.576464396089378,0.0,0.0,-0.8171222674981442,8.579238743839058,0.0,0.0,-0.7099323368391989,-0.22881355937308587,9.376750247781239,-0.008112185634672642,-0.04442748427391052,0.017364149913191795
0.910327,408.5559339082073,1173.4007157826418,0.0,0.5765686619109375,0.0,0.0,-0.8170486999574941,8.571255406548824,0.0,0.0,-0.7211835365984195,-0.17646989310403197,9.451233755150817,-0.017303328961133957,-0.051064979285001755,0.016277829185128212
0.930337,408.4973021092137,1173.2396034372334,0.0,0.5766689919838011,0.0,0.0,-0.8169778905725582,8.565494983893258,0.0,0.0,-0.7404580666997609,-0.18039434901648121,9.44677692750534,-0.028803745284676552,-0.06731633096933365,0.014613501727581024
0.949977,408.4399295438948,1173.0816455299762,0.0,0.5767810296497028,0.0,0.0,-0.8168987965692132,8.56027179851611,0.0,0.0,-0.7043135134118889,-0.18920940620132556,9.364305322335715,-0.011050263419747353,-0.08463539928197861,0.014452161267399788
0.970039,408.38149820388645,1172.917341836253,0.0,0.5771083841373948,0.0,0.0,-0.8166675657563027,8.554936574877573,0.0,0.0,-0.6882970366718566,-0.1528770757575365,9.343788705177358,-0.02763351798057556,-0.08011873811483383,0.012187926098704338
0.990139,408.3231749672023,1172.7530128798942,0.0,0.5774038144797574,0.0,0.0,-0.8164587160562535,8.549527079819653,0.0,0.0,-0.7127216027290537,-0.21885870349765207,9.425399126522038,-0.013445109128952026,-0.07524563372135162,0.012553448788821697
1.0095509999999999,408.2635494954932,1172.591046445762,0.0,0.5772601024065224,0.0,0.0,-0.8165603310041526,8.543600170529771,0.0,0.0,-0.6419219025863881,-0.27212675484559934,9.659690570251255,0.00035167974419891834,-0.07014071941375732,0.014124235138297081
1.030193,408.20055834315,1172.419520212563,0.0,0.5771457444075077,0.0,0.0,-0.8166411633712226,8.535925724919016,0.0,0.0,-0.6396003824745979,-0.27507116280748933,9.785445067999245,0.011411811225116253,-0.05556841939687729,0.009379098191857338
1.0494189999999999,408.14193700566705,1172.2601138250534,0.0,0.5770387569085123,0.0,0.0,-0.816716764261319,8.526624639016399,0.0,0.0,-0.6216706218695826,-0.3129491349187693,9.913198252152014,0.011915193870663643,-0.03553454577922821,0.011043714359402657
1.0702099999999999,408.08245328301365,1172.0921129806434,0.0,0.577221155447164,0.0,0.0,-0.816587862819575,8.51671341390574,0.0,0.0,-0.6451250327189233,-0.35625296545942853,10.075665136266181,0.01274646632373333,-0.024492274969816208,0.011502998881042004
1.0899839999999998,408.02608024147725,1171.93271184441,0.0,0.5773882958991534,0.0,0.0,-0.8164696906552451,8.505461362923638,0.0,0.0,-0.6382892775063739,-0.32254790877396744,10.139314415786453,0.0095470380038023,-0.015045499429106712,0.01065128855407238
1.110036,407.969077423924,1171.7713602478877,0.0,0.5775452833248653,0.0,0.0,-0.8163586501711126,8.492384105690189,0.0,0.0,-0.6775020673053925,-0.34301243530774994,10.294367368975967,0.0010507035767659545,0.0056757391430437565,0.013170960359275341
1.130312,407.9105983234439,1171.608207453362,0.0,0.5777425143214564,0.0,0.0,-0.8162190803611011,8.476692362146329,0.0,0.0,-0.6772686332261433,-0.34521380131438995,10.409952796969483,-0.0088182482868433,0.022407250478863716,0.017129110172390938
