range,azimuth,vr,rcs,vr_comp,x_cc,y_cc,x_seq,y_seq,label_id
2.8489997,-0.70435256,-9.792393,-12.303714,0.07151995,5.689099,2.8759286,311.4188,-2002.1748,11.0
9.487028,-1.1854514,-13.285917,-11.931931,-0.04679823,12.730364,3.6634505,311.58514,-1995.0917,11.0
1.2599916,0.09479454,0.03875191,-16.012981,-0.04512023,3.6529224,2.1329513,311.88126,-2004.2925,11.0
1.4184501,0.047000974,-0.6572907,-26.694828,-0.07969472,3.7194328,2.290327,311.73425,-2004.2053,11.0
2.0136938,0.095434375,0.07207541,2.2659829,-0.020654108,3.6456058,2.8866186,311.13345,-2004.1984,11.0
2.0167658,0.18022095,1.3170925,-21.891268,0.052374516,3.4748585,2.880971,311.1161,-2004.3683,11.0
3.9193316,0.24653128,-0.19704506,-28.74845,-2.3724506,3.039605,4.7424364,309.213,-2004.5493,11.0
3.9581044,0.21405657,0.7090828,-26.154184,-1.0212712,3.1606493,4.7990966,309.17316,-2004.4218,11.0
4.10681,0.13128169,0.109636374,-15.2863,-0.479173,3.4803674,4.975747,309.04108,-2004.0812,11.0
2.9408379,0.89956737,10.101289,-3.948391,0.06659496,1.5273782,2.894793,310.84058,-2006.2963,11.0
7.6457715,-0.017054237,-1.3975884,-21.364937,0.06420157,4.4555917,8.477579,305.70218,-2002.644,11.0
6.1202126,0.95932347,0.055354115,-18.72262,-10.530973,-1.0248137,4.8076415,308.60193,-2008.5681,11.0
