range,azimuth,vr,rcs,vr_comp,x_cc,y_cc,x_seq,y_seq,label_id
8.891509,-0.5321787,-9.915288,-18.900831,0.002217825,8.821859,8.114899,-46.095066,-1164.9994,11.0
8.935574,-0.49014375,-9.3172455,-15.00119,0.011324055,8.537015,8.362223,-46.025787,-1165.3702,11.0
9.188156,-0.5534519,-10.202593,-14.114589,0.006350828,9.151955,8.241419,-46.432255,-1164.8932,11.0
9.188497,-0.5569971,-10.258968,-14.691607,-0.0019015821,9.178247,8.222185,-46.440887,-1164.8618,11.0
9.402776,-0.57564884,-10.504989,-12.7392235,0.0031206529,9.446146,8.287001,-46.690998,-1164.746,11.0
9.405576,-0.5957973,-10.712545,-15.103656,0.06264169,9.596109,8.171155,-46.736404,-1164.562,11.0
12.451551,-0.5464981,-10.106272,-12.035879,0.007908486,11.031873,10.909974,-49.563908,-1165.8141,11.0
13.8860235,-0.58104616,-10.530003,-15.297264,0.050073918,12.262524,11.775744,-51.066055,-1165.7269,11.0
14.128928,-0.5944048,-10.947486,-16.873234,-0.1906171,12.560362,11.84859,-51.34461,-1165.5988,11.0
14.700056,-0.5649915,-10.500019,-17.6432,-0.13491057,12.580182,12.559553,-51.802227,-1166.1432,11.0
16.303722,-0.63455707,-11.317136,-19.137976,-0.040561195,14.430004,13.11567,-53.59673,-1165.4285,11.0
16.312685,-0.74268585,-12.699513,-16.932255,-0.11603051,15.69494,11.888267,-53.824127,-1163.6807,11.0
16.51163,-0.73067576,-12.449495,-13.899372,-0.004182778,15.706895,12.168066,-54.007477,-1163.8923,11.0
7.3393836,-0.12720914,-3.706843,-12.177252,-0.031071097,5.221707,8.044958,-43.232113,-1167.1833,11.0
7.345085,-0.07853513,-2.8655355,-13.475734,-0.0016389849,4.871849,8.117927,-43.003494,-1167.458,11.0
7.346273,-0.07207482,-2.8225513,-12.80577,-0.066963665,4.8252077,8.126758,-42.972458,-1167.4939,11.0
7.439808,-0.093379974,-3.1149774,-15.430206,-0.0026631085,4.9962363,8.192373,-43.1472,-1167.439,11.0
7.6731844,-0.20581844,-4.9632854,-8.223322,0.0044675185,5.876383,8.220019,-43.85368,-1166.9133,11.0
8.096513,-0.34254155,-7.116899,-12.487762,0.020291785,7.0333266,8.234686,-44.768864,-1166.2053,11.0
8.579683,-0.45845082,-8.973636,-17.527107,-0.10005883,8.112677,8.208622,-45.59795,-1165.5138,11.0
8.820005,-0.32646483,-7.0670323,-23.412035,-0.17878872,7.2050977,8.950502,-45.348503,-1166.6592,11.0
9.5396185,-0.23561811,-5.499432,-20.784174,-0.049501207,6.6857004,9.921072,-45.54527,-1167.7422,11.0
10.175303,-0.1689574,-4.4339085,-17.236458,-0.06864655,6.2370944,10.71733,-45.68908,-1168.6448,11.0
11.234532,-0.30963475,-6.7896624,-14.120897,-0.1639382,8.000976,11.236238,-47.39314,-1167.9543,11.0
11.67248,-0.28904262,-6.320172,-11.761583,-0.018193692,7.9474196,11.730741,-47.65869,-1168.3749,11.0
12.414673,-0.34637395,-7.2439537,-13.133054,-0.047688194,8.874064,12.141048,-48.639538,-1168.12,11.0
12.486939,-0.3706561,-7.531626,-14.0931635,0.036445536,9.178031,12.076039,-48.837166,-1167.8801,11.0
12.574701,-0.4879467,-9.326728,-14.744193,-0.029403128,10.498848,11.427349,-49.46819,-1166.5508,11.0
12.832705,-0.43808672,-8.527346,-15.969976,0.04914613,10.09362,11.978198,-49.49337,-1167.2341,11.0
12.854886,-0.4576952,-8.969851,-16.502045,-0.107232645,10.321615,11.868951,-49.603992,-1167.0068,11.0
13.549587,-0.53123957,-9.95447,-5.4047866,-0.049934,11.514112,11.916159,-50.567253,-1166.3022,11.0
14.075314,-0.54967564,-10.232666,-13.263975,-0.075122766,12.028831,12.192334,-51.14209,-1166.1985,11.0
14.595284,-0.50590646,-9.661192,-14.582411,-0.10978889,11.815997,12.978824,-51.46447,-1166.9468,11.0
15.009832,-0.53879994,-10.009167,-21.058348,-0.00046403025,12.452469,13.040181,-52.00108,-1166.599,11.0
15.344725,-0.4136218,-8.212295,-21.832188,0.0025948447,11.025284,14.336185,-51.689274,-1168.5015,11.0
6.9260006,0.16351049,1.2343026,-19.97607,-0.0015516335,3.1321988,7.7786307,-41.430103,-1168.274,11.0
7.0688167,0.09887937,0.15104917,-11.683559,0.012778136,3.5775895,7.9413004,-41.880062,-1168.1245,11.0
7.1447186,0.12008817,0.523474,-10.067867,0.024741763,3.4251833,8.01376,-41.805763,-1168.276,11.0
7.2107368,0.1894229,1.6726843,-14.217728,-0.0020288366,2.9242854,8.045797,-41.433407,-1168.6125,11.0
7.227593,0.14222504,0.8205698,-13.506849,-0.05415503,3.2625892,8.089493,-41.72552,-1168.4364,11.0
7.2850165,-0.026572866,-2.002383,-11.879574,-0.012647893,4.4871287,8.111251,-42.69805,-1167.692,11.0
