range,azimuth,vr,rcs,vr_comp,x_cc,y_cc,x_seq,y_seq,label_id
4.6518264,0.09791782,0.3325622,13.341975,0.1412251,3.611266,5.5245385,-102.055405,-1120.7844,2.0
5.4297605,0.07505283,-0.20325264,-0.8587551,0.026386682,3.726763,6.302386,-102.59824,-1121.3534,2.0
5.98928,-0.0054057105,-2.8115463,4.2047014,-1.1029758,4.214442,6.83684,-103.30485,-1121.5089,2.0
6.0011606,0.0019067166,-2.6203954,4.829789,-1.0459235,4.171825,6.8525505,-103.27908,-1121.5464,2.0
6.2764983,-0.16351746,-7.7671375,-0.65627897,-3.1933796,5.217739,6.9538894,-104.192085,-1121.0261,2.0
6.561966,-0.19748372,-8.503307,-7.289975,-3.3265274,5.503412,7.1715937,-104.55102,-1121.0393,2.0
6.929986,-0.14414534,-7.160473,-4.9686418,-2.9330468,5.2492347,7.619004,-104.601295,-1121.5514,2.0
7.0040145,-0.05429621,-4.4095464,-6.584489,-1.8070962,4.6479387,7.807415,-104.21863,-1122.052,2.0
7.139973,-0.06844577,-4.831462,-2.4567406,-1.9713775,4.766978,7.927109,-104.3849,-1122.0812,2.0
7.8554397,-0.08414022,-5.405137,-11.376797,-2.2599611,4.9992523,8.613954,-104.97069,-1122.5084,11.0
5.647162,0.08647461,0.008722339,2.3656895,0.028071878,3.6648169,6.5201616,-102.67319,-1121.567,2.0
5.820169,0.17062865,2.7373614,2.2149575,1.2090435,3.1756532,6.6727295,-102.36147,-1121.9738,2.0
5.8268995,0.16333826,2.4381938,0.8336468,1.0436816,3.2174335,6.682839,-102.40144,-1121.9579,2.0
6.6835656,0.11235355,0.8405111,-2.6281083,0.38342956,3.4922054,7.554383,-103.12844,-1122.5116,2.0
6.719964,-0.008003669,-2.6991405,-5.798196,-0.9429492,4.299099,7.5627904,-103.792564,-1122.0532,2.0
7.094374,0.086999014,0.029528921,7.793401,0.03922324,3.6615622,7.967374,-103.50492,-1122.7513,11.0
7.843321,0.12042507,0.9898221,-8.656502,0.38419172,3.399289,8.711886,-103.71988,-1123.5109,11.0
7.968383,0.2282401,2.622082,-11.853823,0.03981428,2.5396764,8.7618065,-103.04631,-1124.0474,11.0
8.019946,0.10922786,0.57954,-5.3397093,0.17999259,3.4831157,8.890928,-103.8916,-1123.6089,11.0
8.614041,0.12552756,0.6255499,-8.419777,-0.073967434,3.3294513,9.480581,-104.10601,-1124.1792,11.0
8.769381,-0.10438125,-5.6863174,-11.375139,-2.1746147,5.3293157,9.482613,-105.741196,-1123.0278,11.0
9.089556,0.13853472,0.39107797,-5.888774,-0.54768586,3.1929312,9.950393,-104.26534,-1124.6418,11.0
9.212831,0.13171473,0.8311883,-6.133216,0.017850256,3.2493138,10.076538,-104.38414,-1124.7124,11.0
9.731633,0.15774582,0.577463,-11.155963,-0.7143569,2.973125,10.58015,-104.44884,-1125.2831,11.0
9.89634,0.08415448,-0.1115682,-4.796174,-0.049500976,3.6891448,10.769306,-105.14292,-1125.0248,11.0
10.3212385,-0.03778833,-3.9908984,-7.132749,-1.6896776,4.9455447,11.114243,-106.368355,-1124.5823,11.0
11.779302,-0.03711114,-3.947044,-15.281057,-1.6581942,5.118812,12.561993,-107.34463,-1125.6653,11.0
12.542232,0.09184684,0.14642906,-13.108903,0.06686652,3.599656,13.4150715,-106.59523,-1127.2382,11.0
13.496117,0.035944708,-1.3901103,-17.229408,-0.44083497,4.3490043,14.35167,-107.74749,-1127.5714,11.0
14.746761,0.0070996643,-1.658339,-17.17826,-0.17914918,4.837024,15.572953,-108.850365,-1128.2878,11.0
15.480377,-0.041067775,-2.2675776,-14.813715,0.09353769,5.636996,16.227003,-109.88109,-1128.3611,11.0
15.515833,-0.0802677,-3.159508,-14.421622,-0.08460768,6.243097,16.17281,-110.34506,-1127.9673,11.0
15.776226,0.0165717,-1.4871515,-12.307943,-0.18185899,4.76997,16.610342,-109.39369,-1129.1742,11.0
15.971677,-0.039615106,-2.5001774,-14.747858,-0.16558997,5.67663,16.717234,-110.19611,-1128.7388,11.0
16.057655,-0.016370742,-1.8930839,-14.555203,0.01639469,5.3166847,16.845276,-109.97584,-1129.0509,11.0
16.799929,-0.053180818,-2.5041854,-18.419762,0.0779328,6.0069346,17.508612,-110.922264,-1129.195,11.0
8.096062,0.30246046,6.5521755,-11.10667,2.6252346,1.9304736,8.781512,-102.55991,-1124.4147,11.0
8.811416,0.24827276,4.9112277,-10.278334,1.9643108,2.2463396,9.569788,-103.27248,-1124.8766,11.0
8.819978,0.293566,6.48343,-12.597475,2.7166374,1.8522637,9.505105,-102.9132,-1125.051,11.0
10.429978,0.30961883,7.0623093,-10.725016,3.0067043,1.3581501,11.045124,-103.397385,-1126.5941,11.0
10.437179,0.32170108,7.307615,-8.324656,3.035319,1.2337433,11.023538,-103.283295,-1126.6482,11.0
