range,azimuth,vr,rcs,vr_comp,x_cc,y_cc,x_seq,y_seq,label_id
15.540045,-0.9121653,-13.606347,-13.215588,-0.114999354,16.730772,9.282895,-392.10104,-904.93225,11.0
5.2511725,-0.40315425,-7.562648,-24.708414,-0.043119643,6.134109,5.506404,-381.76608,-909.3752,11.0
5.2574544,-0.38216665,-7.303033,-24.548132,-0.083388284,6.039167,5.562846,-381.73492,-909.48114,11.0
5.521623,-0.46785697,-8.544375,-24.172474,-0.121749274,6.5709553,5.5668383,-382.12732,-909.12225,11.0
10.0201435,-0.53165907,-9.341048,-14.358686,-0.062394537,9.472452,9.037162,-386.6149,-909.69104,11.0
10.548791,-0.5623596,-9.865731,-16.643108,-0.18841727,10.039894,9.276107,-387.19333,-909.48,11.0
10.750747,-0.51414615,-9.158313,-15.005213,-0.11101328,9.741689,9.740249,-387.29062,-910.023,11.0
11.340044,-0.57682335,-9.978175,-17.157463,-0.11618007,10.648154,9.806321,-387.99985,-909.45465,11.0
12.331842,-0.54643184,-9.621993,-21.315485,-0.15039282,10.96037,10.813962,-388.91428,-909.98065,11.0
12.523042,-0.60310894,-10.277499,-15.802636,-0.08518522,11.633467,10.532101,-389.21573,-909.3161,11.0
12.878617,-0.55002,-9.611237,-20.406244,-0.09308242,11.321126,11.227318,-389.4599,-910.0381,11.0
12.949625,-0.81256944,-12.655279,-12.737329,-0.100298904,13.801682,8.929048,-389.71384,-906.666,11.0
15.894095,-0.7942932,-12.410475,-18.4528,-0.041128416,15.924224,10.986588,-392.66925,-906.72955,11.0
4.5094967,0.121015795,0.5528511,-21.54552,-0.049597368,3.5087178,5.3798566,-379.75607,-911.0689,11.0
4.562742,0.16119754,1.2289373,-19.62838,-0.018422699,3.3238397,5.4231195,-379.65005,-911.2264,11.0
4.6390324,-0.038407445,-2.0278935,-21.972504,-0.0721985,4.242308,5.475719,-380.3589,-910.63995,11.0
4.6418924,-0.006246591,-1.4543217,-24.820086,-0.012778604,4.0942726,5.4948144,-380.2634,-910.7547,11.0
4.659362,0.04224809,-0.6869483,-20.124598,-0.023332313,3.870498,5.527739,-380.12183,-910.9311,11.0
4.710108,-0.14018863,-3.606733,-25.618801,-0.039718483,4.7229667,5.4622903,-380.70197,-910.30304,11.0
4.757764,-0.098944485,-2.9949827,-25.076157,-0.07739844,4.5416384,5.5489287,-380.62805,-910.4899,11.0
5.0005465,-0.28928706,-5.9620824,-23.052225,-0.10589293,5.499603,5.5240593,-381.31314,-909.8199,11.0
5.022252,-0.24655204,-5.2368593,-22.313808,-0.025697557,5.306326,5.6187873,-381.23596,-910.0208,11.0
5.5620036,-0.32691947,-6.4534416,-23.333996,-0.038057838,5.899006,5.965756,-381.90637,-909.87177,11.0
6.143797,-0.02013148,-1.7174625,-19.78371,-0.05372923,4.3186917,6.9817076,-381.4396,-911.6916,11.0
7.086185,-0.18217343,-4.2848434,-22.969433,-0.06297439,5.5460715,7.7044024,-382.83078,-911.38605,11.0
7.91678,-0.11192926,-3.1337447,-15.3498125,-0.011114681,5.225932,8.633969,-383.2287,-912.28503,11.0
8.384282,-0.17499067,-4.155303,-15.994766,-0.044970848,5.832912,8.9716215,-383.90323,-912.11945,11.0
8.474065,-0.14508422,-3.679329,-16.807333,-0.03560986,5.6104093,9.120264,-383.84134,-912.3798,11.0
8.485427,-0.20979717,-4.7584796,-14.678385,-0.109738715,6.1429863,8.987933,-384.14157,-911.9204,11.0
8.544072,-0.24327724,-5.2330523,-15.575505,-0.07172676,6.432242,8.955851,-384.3317,-911.70013,11.0
8.674127,-0.31683344,-6.274433,-12.759119,-0.008062896,7.069842,8.850086,-384.72696,-911.1888,11.0
8.733455,-0.33087644,-6.6276855,-12.454368,-0.15401779,7.20559,8.855687,-384.83026,-911.10046,11.0
9.219608,-0.47599325,-8.679906,-16.028765,-0.14613509,8.582101,8.670669,-385.71307,-910.02826,11.0
9.6166315,-0.2787481,-5.722995,-22.677666,-0.024928614,7.10054,9.854254,-385.43274,-911.90375,11.0
10.495674,-0.4953379,-8.857642,-16.751831,-0.061897233,9.433605,9.639943,-386.99658,-910.1592,11.0
10.616106,-0.2888685,-5.8295274,-23.073648,0.020394351,7.557955,10.74878,-386.37662,-912.248,11.0
11.376331,-0.41287297,-7.7980676,-22.621456,-0.14078662,9.113802,10.858473,-387.59137,-911.2697,11.0
12.524733,-0.4699053,-8.72737,-23.135624,-0.27671048,10.280929,11.50653,-388.8876,-910.95044,11.0
4.6609216,0.28430364,3.2081292,-22.361298,0.0019070468,2.7484074,5.4433074,-379.2421,-911.63275,11.0
4.6894336,0.3893283,4.894591,-19.90755,0.054449677,2.265839,5.349464,-378.82462,-911.89233,11.0
4.7670155,0.31447223,3.6228507,-20.356989,-0.0571357,2.587018,5.516996,-379.17398,-911.7965,11.0
4.7889986,0.42004362,5.381306,-21.768625,0.07260319,2.0964546,5.3985324,-378.7339,-912.0435,11.0
4.9205275,0.48140037,6.226819,-20.642525,-0.0024508121,1.7713392,5.4153795,-378.50708,-912.2771,11.0
4.9635124,0.49183547,6.467607,-20.037577,0.08401256,1.7071044,5.4349,-378.4733,-912.3351,11.0
6.6655765,0.2239968,2.235021,-23.829165,-0.015835486,2.7513463,7.4759383,-380.62732,-913.12024,11.0
6.665648,0.17313577,1.4452466,-22.673378,0.006620557,3.0882065,7.5138187,-380.89996,-912.91876,11.0
6.9088173,0.29028898,3.3297172,-21.944101,0.029256055,2.2667894,7.6392655,-380.3834,-913.56964,11.0
7.0239706,0.1201054,0.52413887,-18.430107,-0.0636827,3.4290814,7.8930745,-381.4078,-912.9648,11.0
7.0673738,0.16462801,1.213556,-20.47763,-0.08878398,3.1134899,7.918978,-381.19418,-913.1985,11.0
7.1878986,0.2754864,3.0510309,-20.62794,-0.016155927,2.314749,7.933319,-380.61862,-913.7525,11.0
7.52137,0.032759625,-0.8591478,-15.212523,-0.043142438,4.0692325,8.383391,-382.21054,-912.8885,11.0
7.526733,-0.0067039113,-1.4734347,-18.471478,-0.02456871,4.3657265,8.366857,-382.41656,-912.6746,11.0
7.715952,0.19827916,1.8121384,-13.921557,-0.028613577,2.8045847,8.541053,-381.39108,-913.86456,11.0
7.7323995,0.23603438,2.4125962,-9.79315,-0.029721627,2.513311,8.519451,-381.16293,-914.0469,11.0
7.799585,0.121209025,0.6367131,-14.173458,0.031160118,3.3946486,8.667967,-381.90985,-913.556,11.0
7.8373685,0.11108154,0.35538054,-15.726554,-0.08743429,3.4726868,8.708057,-381.99432,-913.53235,11.0
8.017155,0.08731695,-0.009949682,-16.476116,-0.07074325,3.6588264,8.890154,-382.25464,-913.5391,11.0
8.062651,-0.059538007,-2.3073664,-13.607906,-0.014927516,4.8386364,8.849479,-383.09152,-912.7065,11.0
8.073003,0.05370308,-0.5787368,-14.365793,-0.09917197,3.9301133,8.941583,-382.48843,-913.3922,11.0
8.165962,-0.033814047,-2.000151,-10.35558,-0.117778614,4.645514,8.97964,-383.03857,-912.9333,11.0
8.264748,0.21322542,2.0153303,-15.050862,-0.06392682,2.6208773,9.071782,-381.61758,-914.3785,11.0
8.98663,-0.091756165,-2.802629,-18.639889,0.0012288607,5.2590733,9.716759,-383.98975,-913.05597,11.0
9.247745,0.13387144,0.8840002,-23.499866,0.075064704,3.2278225,10.110499,-382.76917,-914.7266,11.0
9.549124,0.0027158714,-1.3891983,-16.795395,-0.09122548,4.464949,10.38839,-383.8648,-914.0885,11.0
9.900045,-0.04066839,-1.9885868,-17.945642,0.003183794,4.9214926,10.69273,-384.40646,-914.00085,11.0
10.029731,0.055098634,-0.4776773,-20.746702,-0.020540046,3.9808664,10.897693,-383.85663,-914.79114,11.0
10.23117,0.099427186,0.28777248,-19.114376,0.03228631,3.5337753,11.1033535,-383.66895,-915.24603,11.0
10.91993,0.036587242,-0.6032717,-23.302853,0.15126824,4.2110496,11.779169,-384.6251,-915.28046,11.0
5.308745,0.638818,8.520316,-16.95087,0.044484925,0.8790427,5.393216,-377.83813,-912.868,11.0
7.608285,0.34467897,4.21381,-14.394308,0.06281598,1.7226305,8.229695,-380.38638,-914.37256,11.0
7.6686683,0.41464046,5.2043996,-13.354307,-0.02222878,1.193668,8.133225,-379.9331,-914.6618,11.0
7.9201403,0.32405648,3.8423576,-11.982653,0.01254179,1.801447,8.571262,-380.67654,-914.5693,11.0
8.213508,0.3084838,3.6911774,-14.043912,0.104979716,1.857046,8.885505,-380.93112,-914.7617,11.0
8.254341,0.28516614,3.3135264,-8.188574,0.09371711,2.036306,8.9654665,-381.11688,-914.6983,11.0
8.379264,0.49248147,6.4817405,-10.982752,0.088615134,0.3561373,8.572138,-379.618,-915.55334,11.0
8.412881,0.36659887,4.536692,-13.095817,0.046252232,1.3396496,8.958704,-380.60178,-915.1674,11.0
9.030009,0.5220421,6.902844,-12.520446,0.076501936,-0.14435191,9.06111,-379.58395,-916.2522,11.0
9.212402,0.5922969,7.960856,-13.446577,0.12953518,-0.79806393,8.933228,-379.0179,-916.60333,11.0
10.039478,0.5554099,7.285091,-11.607329,-0.023077233,-0.87132734,9.830175,-379.57452,-917.3104,11.0
11.280788,1.0024569,1.4227458,-2.7170658,-11.358088,-5.2822723,7.7460113,-374.924,-918.78455,11.0
14.162364,1.0734332,13.567861,-6.615389,0.12749048,-8.150903,8.683522,-373.4598,-921.42346,11.0
17.159307,1.1491611,14.330535,-4.3023453,0.26117635,-11.325811,9.226284,-371.50253,-923.98157,11.0
