x,y,vx,vy,vx_comp,vy_comp,x_rms,y_rms,vx_rms,vy_rms,rcs,pdh0,dyn_prop,ambig_state,valid_state
8.0,2.9000000953674316,1.0,-0.25,0.09588729590177536,0.034759145230054855,0.616,0.616,0.288,0.011,2.0,1.0,0.0,3.0,0.0
4.400000095367432,-10.699999809265137,0.0,0.0,0.87325519323349,-2.1235978603363037,0.005,0.005,0.005,0.005,0.0,6.0,4.0,0.0,7.0
15.600000381469727,1.100000023841858,0.5,-0.25,0.3940853774547577,0.02778807282447815,0.616,0.616,0.288,0.011,-4.5,1.0,5.0,3.0,0.0
12.399999618530273,16.700000762939453,-4.0,0.0,-2.5622408390045166,-3.4507601261138916,0.794,0.794,0.478,0.011,-3.0,1.0,2.0,1.0,0.0
17.200000762939453,23.899999618530273,-2.25,0.0,-1.8985490798950195,-2.6380999088287354,1.023,1.023,0.478,0.011,0.0,1.0,2.0,1.0,0.0
33.400001525878906,-3.0999999046325684,-0.25,-0.5,0.10884220153093338,-0.010102120228111744,0.616,0.616,0.288,0.011,0.0,1.0,1.0,3.0,0.0
33.400001525878906,-4.099999904632568,-0.5,-0.5,-0.051208045333623886,0.006286017131060362,0.616,0.616,0.288,0.011,0.5,1.0,1.0,3.0,0.0
33.20000076293945,-6.699999809265137,0.0,-0.5,0.6543576717376709,-0.13205410540103912,0.616,0.616,0.288,0.011,3.5,1.0,1.0,3.0,0.0
35.20000076293945,4.300000190734863,-0.75,-0.5,-1.0087437629699707,-0.12322722375392914,0.616,0.616,0.288,0.011,0.5,1.0,3.0,3.0,16.0
35.20000076293945,3.700000047683716,-0.75,-0.5,-0.9629208445549011,-0.10121610760688782,0.616,0.794,0.288,0.011,7.0,1.0,3.0,3.0,0.0
38.599998474121094,-4.699999809265137,-0.5,-0.75,-0.024107959121465683,0.0029354249127209187,0.794,0.794,0.288,0.011,-5.0,3.0,1.0,3.0,11.0
38.400001525878906,-7.699999809265137,-0.5,-0.5,0.1703656166791916,-0.034161850810050964,0.616,0.616,0.288,0.011,-2.0,3.0,3.0,3.0,4.0
40.400001525878906,-8.699999809265137,-0.75,-0.75,0.023650459945201874,-0.005093044135719538,0.616,0.616,0.288,0.011,1.5,1.0,3.0,3.0,0.0
41.20000076293945,-5.699999809265137,-0.5,-0.75,0.028033247217535973,-0.003878385527059436,0.616,0.616,0.288,0.011,-2.5,3.0,3.0,3.0,4.0
49.400001525878906,-7.699999809265137,-0.5,-0.75,0.08258196711540222,-0.012872087769210339,0.616,0.616,0.288,0.011,7.0,1.0,3.0,3.0,0.0
49.599998474121094,-7.5,-0.5,-0.75,0.06812909245491028,-0.01030177902430296,0.616,0.616,0.288,0.011,5.5,1.0,3.0,3.0,0.0
50.599998474121094,-4.900000095367432,-0.5,-0.75,-0.10318464040756226,0.009992189705371857,0.616,0.794,0.288,0.011,1.5,1.0,1.0,3.0,0.0
34.0,-45.70000076293945,-3.25,0.0,0.04475182667374611,-0.06015172228217125,1.317,1.023,0.478,0.011,15.5,1.0,2.0,1.0,0.0
57.400001525878906,-7.5,-0.5,-1.0,0.03604136407375336,-0.00470923725515604,0.616,0.794,0.288,0.011,-3.0,3.0,1.0,3.0,4.0
35.599998474121094,-46.099998474121094,-3.25,0.0,0.0019660950638353825,-0.0025459828320890665,1.317,1.023,0.478,0.011,14.0,1.0,2.0,1.0,0.0
62.79999923706055,-5.300000190734863,-0.25,-1.0,0.12626387178897858,-0.010656027123332024,0.616,0.616,0.288,0.011,9.0,1.0,1.0,3.0,0.0
63.599998474121094,-6.300000190734863,-0.25,-1.0,0.17597873508930206,-0.01743185520172119,0.616,0.794,0.288,0.011,-1.5,3.0,1.0,3.0,11.0
44.79999923706055,48.5,2.5,0.0,-0.029057716950774193,-0.0314575731754303,1.317,1.023,0.478,0.011,6.5,1.0,0.0,1.0,0.0
79.4000015258789,-28.100000381469727,-1.0,0.0,-0.04237252101302147,0.0149958161637187,1.023,1.317,0.288,0.011,-0.5,3.0,5.0,3.0,4.0
89.5999984741211,-14.100000381469727,-0.5,-1.25,0.16399219632148743,-0.025806808844208717,1.023,1.317,0.288,0.011,-1.0,3.0,3.0,3.0,4.0
91.4000015258789,-13.699999809265137,-0.5,-1.5,0.1739785075187683,-0.026077739894390106,0.616,0.794,0.288,0.011,8.5,1.0,1.0,3.0,0.0
9.199999809265137,-0.5,-0.25,-0.25,-0.017126375809311867,0.0009307813597843051,1.023,0.616,0.288,0.011,-5.0,1.0,1.0,3.0,0.0
32.79999923706055,7.5,0.0,0.0,-0.4498272240161896,-0.1028568372130394,0.005,0.005,0.005,0.005,-3.0,6.0,4.0,0.0,7.0
33.400001525878906,-3.700000047683716,-0.25,-0.5,0.16075140237808228,-0.017807789146900177,1.023,0.616,0.288,0.011,-2.0,3.0,1.0,3.0,4.0
43.79999923706055,-9.5,0.0,0.0,0.5893039107322693,-0.1278170645236969,0.005,0.005,0.005,0.005,-1.0,6.0,4.0,0.0,7.0
50.20000076293945,-5.5,-0.25,-0.75,0.1843162178993225,-0.020194007083773613,1.023,0.616,0.288,0.011,6.0,1.0,1.0,3.0,0.0
91.80000305175781,-13.300000190734863,-0.5,-1.5,0.15485946834087372,-0.022436067461967468,1.023,1.317,0.288,0.011,0.0,3.0,3.0,3.0,4.0
