utime,brake_sensor,steering_sensor,throttle_sensor
1533151603551730.0,0.18485690653324127,0.1884162425994873,0.12478632479906082
1533151603551735.0,0.18485690653324127,0.18807750940322876,0.12476888298988342
1533151603551795.0,0.18485572934150696,0.18797510862350464,0.12529216706752777
1533151603551799.0,0.1848510205745697,0.1878175586462021,0.1250828504562378
1533151603551836.0,0.18486139178276062,0.1877702921628952,0.12546660006046295
1533151603551841.0,0.184859037399292,0.18782544136047363,0.1259026676416397
1533151603551842.0,0.18486186861991882,0.18794359266757965,0.12616431713104248
1533151603552586.0,0.1848595291376114,0.18800267577171326,0.12640851736068726
1533151603553589.0,0.18485717475414276,0.18802237510681152,0.126844584941864
1533151603554593.0,0.18485882878303528,0.1883729100227356,0.12717600166797638
1533151603555543.0,0.18485882878303528,0.18828625977039337,0.12740275263786316
1533151603556529.0,0.18484893441200256,0.18833352625370026,0.12766440212726593
1533151603557509.0,0.18484941124916077,0.18836110830307007,0.12752485275268555
1533151603558499.0,0.18484705686569214,0.18840835988521576,0.12747253477573395
1533151603559717.0,0.18484990298748016,0.18840442597866058,0.12735043466091156
1533151603560693.0,0.18485108017921448,0.18843987584114075,0.12742020189762115
1533151603561687.0,0.18485155701637268,0.18842412531375885,0.12742020189762115
1533151603562646.0,0.18484283983707428,0.1884319931268692,0.12736786901950836
1533151603563625.0,0.18484166264533997,0.18839260935783386,0.12735043466091156
1533151603564849.0,0.18484048545360565,0.18816810846328735,0.12715855240821838
1533151603565593.0,0.1848352998495102,0.18812477588653564,0.12726321816444397
1533151603566575.0,0.18483011424541473,0.18796329200267792,0.12729810178279877
1533151603567455.0,0.18482257425785065,0.18791209161281586,0.12733298540115356
1533151603568753.0,0.18482257425785065,0.1879042088985443,0.12722833454608917
1533151603570558.0,0.18482375144958496,0.18829414248466492,0.12738531827926636
1533151603571434.0,0.1848185658454895,0.18836897611618042,0.12768183648586273
1533151603572710.0,0.18481621146202087,0.1884319931268692,0.12764695286750793
1533151603573564.0,0.18482139706611633,0.18845169246196747,0.12754230201244354
1533151603574420.0,0.18481503427028656,0.18852652609348297,0.12745508551597595
1533151603575822.0,0.1848173886537552,0.18856197595596313,0.12752485275268555
1533151603576537.0,0.18482257425785065,0.1885816752910614,0.12754230201244354
1533151603577773.0,0.18482257425785065,0.18871164321899414,0.12745508551597595
1533151603578587.0,0.18481621146202087,0.18881405889987946,0.12745508551597595
1533151603580985.0,0.1848173886537552,0.18892039358615875,0.12752485275268555
1533151603580993.0,0.18481621146202087,0.18903855979442596,0.12768183648586273
1533151603581653.0,0.1848098486661911,0.18899522721767426,0.12778650224208832
1533151603582454.0,0.18481220304965973,0.18886525928974152,0.12743763625621796
1533151603583465.0,0.1848093569278717,0.18871952593326569,0.1269666850566864
1533151603584402.0,0.18481171131134033,0.18863680958747864,0.12665271759033203
1533151603585699.0,0.18481171131134033,0.18850289285182953,0.12614686787128448
1533151603586598.0,0.1848088800907135,0.18844380974769592,0.12585033476352692
1533151603587424.0,0.18480652570724487,0.188459575176239,0.12558870017528534
1533151603588399.0,0.18480652570724487,0.18853046000003815,0.12578056752681732
1533151603589448.0,0.18481406569480896,0.18852652609348297,0.12579801678657532
1533151603590424.0,0.18482042849063873,0.18856197595596313,0.12647828459739685
1533151603591661.0,0.18481524288654327,0.1885540932416916,0.126862034201622
1533151603592702.0,0.18481524288654327,0.1884753257036209,0.1270015686750412
1533151603593426.0,0.1848088800907135,0.18843594193458557,0.12729810178279877
1533151603594410.0,0.18481005728244781,0.18843594193458557,0.12743763625621796
1533151603595445.0,0.18481123447418213,0.18846744298934937,0.12740275263786316
1533151603596485.0,0.18481123447418213,0.18857772648334503,0.12719343602657318
1533151603597429.0,0.1848175972700119,0.1887037754058838,0.12773416936397552
1533151603598629.0,0.1848164200782776,0.1886131763458252,0.12742020189762115
1533151603599662.0,0.18481877446174622,0.18859349191188812,0.12740275263786316
1533151603600554.0,0.18482230603694916,0.1885974258184433,0.12764695286750793
1533151603601656.0,0.18482866883277893,0.1886131763458252,0.12762951850891113
1533151603602447.0,0.18482984602451324,0.1885816752910614,0.1279434859752655
1533151603603466.0,0.18483856320381165,0.18860530853271484,0.12813535332679749
1533151603604491.0,0.18483974039554596,0.18861711025238037,0.1278737187385559
1533151603605426.0,0.18483218550682068,0.18867619335651398,0.12778650224208832
