timestamp_sec,ax,ay,az,rot_rate_x,rot_rate_y,rot_rate_z,q1,q2,q3,q4
0.035356,-0.1565881371498108,-0.3427075743675232,9.566261291503906,0.0055993846617639065,0.001979708904400468,0.001327197765931487,0.7119815349578857,-0.00927335862070322,0.011033848859369755,-0.7020502686500549
0.045311,-0.09079114347696304,-0.30195459723472595,9.62385368347168,0.008147776126861572,0.013723611831665039,0.0017084733117371798,0.7119869589805603,-0.00921167153865099,0.011040505021810532,-0.7020455598831177
0.055276,0.27180716395378113,-0.37378087639808655,9.624811172485352,0.008113047108054161,0.016995592042803764,0.0029726317152380943,0.711998701095581,-0.009116580709815025,0.011053319089114666,-0.702034592628479
0.065278,0.08016995340585709,-0.26343098282814026,9.290299415588379,0.006236637942492962,-0.0006661423249170184,0.002136805560439825,0.7120026350021362,-0.0091065913438797,0.011041230522096157,-0.7020309567451477
0.07526999999999999,0.19771631062030792,-0.18907001614570618,9.17666244506836,0.002873360877856612,0.01631970889866352,0.003588550491258502,0.7121163010597229,-0.009038066491484642,0.011061737313866615,-0.7019162178039551
0.085267,0.30805331468582153,-0.21451160311698914,9.833401679992676,0.0007043200312182307,-0.014180021360516548,0.0033493139781057835,0.7121225595474243,-0.009061602875590324,0.011035332456231117,-0.7019099593162537
0.102255,0.1644233614206314,-0.37346765398979187,8.86538028717041,0.004254181869328022,0.01759849674999714,0.00396945234388113,0.7121291160583496,-0.009023039601743221,0.011059281416237354,-0.7019034028053284
0.106265,0.1494838297367096,-0.2710575461387634,8.919384956359863,0.002450368832796812,-0.012801939621567726,0.003950075712054968,0.7121365070343018,-0.009041007608175278,0.011032301932573318,-0.7018961310386658
0.11526399999999999,0.28498736023902893,-0.28036195039749146,10.119623184204102,0.004169144667685032,-0.00492923753336072,0.0030457242392003536,0.7121471166610718,-0.00911939237266779,0.010946745052933693,-0.7018857002258301
0.125252,0.41965585947036743,-0.18362528085708618,9.372808456420898,-0.003027105936780572,-0.021420901641249657,0.0048552160151302814,0.7121731042861938,-0.009161791764199734,0.010917401872575283,-0.7018592357635498
0.13527899999999998,0.2969905734062195,-0.2470591515302658,8.687215805053711,-0.006263429764658213,-0.027506018057465553,0.004475235007703304,0.7121912837028503,-0.009227552451193333,0.010896353982388973,-0.701840341091156
0.14523,0.12034718692302704,-0.24801409244537354,8.423447608947754,-0.005481370724737644,-0.01481916755437851,0.004771181382238865,0.7122064232826233,-0.009315389208495617,0.010853208601474762,-0.7018244862556458
0.155245,0.37696972489356995,-0.27900439500808716,10.055852890014648,-0.006870192941278219,-0.0027188248932361603,0.005253240466117859,0.71222984790802,-0.009416979737579823,0.010825966484844685,-0.7017996907234192
0.165232,0.287354052066803,-0.13451871275901794,9.09959602355957,-0.008577967062592506,-0.03063880279660225,0.003937406465411186,0.7122373580932617,-0.009485902264714241,0.010786553844809532,-0.7017917633056641
0.17522,0.28607267141342163,-0.08913491666316986,9.08349323272705,-0.006443659774959087,-0.0037767619360238314,0.0036827814765274525,0.7122055888175964,-0.009575930424034595,0.010770498774945736,-0.7018229961395264
0.18523299999999998,0.4060963988304138,-0.3106538653373718,10.068077087402344,-0.0058524953201413155,-0.020469820126891136,0.0028458626475185156,0.712211012840271,-0.009622190147638321,0.010744390077888966,-0.7018173336982727
0.202224,0.2590457797050476,-0.12147990614175797,9.42965316772461,-0.005438555963337421,-0.01711854711174965,0.0030248407274484634,0.7122166156768799,-0.00966184213757515,0.01072351448237896,-0.7018113732337952
0.206209,0.21654662489891052,-0.19200846552848816,9.64213752746582,-0.006035101134330034,-0.012584629468619823,0.003316070418804884,0.7122225761413574,-0.009694579057395458,0.01071177702397108,-0.701805055141449
0.215214,0.32555899024009705,-0.11705689132213593,9.828300476074219,-0.006864564958959818,-0.011552125215530396,0.002315934980288148,0.7122265100479126,-0.009870648384094238,0.010575846768915653,-0.7018006443977356
0.22519599999999998,0.6244341731071472,-0.20003196597099304,9.468811988830566,-0.00973509531468153,-0.020948704332113266,0.001510168774984777,0.7122354507446289,-0.010051654651761055,0.010505635291337967,-0.7017900943756104
0.235179,0.6451283693313599,-0.22787532210350037,9.645480155944824,-0.0075458260253071785,-0.022574301809072495,0.0003504367487039417,0.7122370004653931,-0.010150075890123844,0.010462217964231968,-0.7017877101898193
0.24517,0.4902445673942566,-0.2423238754272461,9.644136428833008,-0.008890562690794468,-0.02060018852353096,-0.0007646953454241157,0.7122340798377991,-0.010248866863548756,0.010421735234558582,-0.7017897963523865
0.255146,0.4592708945274353,-0.1934080868959427,9.245332717895508,-0.0025549144484102726,-0.007436362095177174,0.0015384353464469314,0.7122357487678528,-0.010360579937696457,0.010354692116379738,-0.701787531375885
0.26517599999999997,0.6103306412696838,-0.24185296893119812,9.339143753051758,-0.003676247550174594,-0.029122039675712585,0.00014421157538890839,0.7122367024421692,-0.01041821762919426,0.010309292003512383,-0.701786458492279
