timestamp_sec,px,py,pz,q1,q2,q3,q4,vx,vy,vz,ax,ay,az,rot_rate_x,rot_rate_y,rot_rate_z
0.032551,1871.013494877182,2484.336898606499,0.0,0.4096931861207434,0.0,0.0,0.9122233790285327,12.433278201926267,0.0,0.0,-0.16181878240686257,-0.5143768222413454,10.15190822219312,0.015519035048782825,0.011702788062393665,-0.020047372207045555
0.053037,1870.8418712051077,2484.530475560472,0.0,0.40976992660824624,0.0,0.0,0.9121889098467886,12.433296786105586,0.0,0.0,-0.14957422613370117,-0.4772260144032294,10.251119659232383,0.0579407624900341,0.02287891134619713,-0.027058428153395653
0.072949,1870.6752575309977,2484.7185355574093,0.0,0.4098880535148108,0.0,0.0,0.9121358361482349,12.433309105766378,0.0,0.0,-0.12115431242745743,-0.4839639051856159,10.30095396000325,0.02486005425453186,0.05295638367533684,-0.02256419137120247
0.092765,1870.509017045665,2484.907255314387,0.0,0.4101544664660057,0.0,0.0,0.9120160709318593,12.43238091485663,0.0,0.0,-0.13037099344402897,-0.4941138940546626,10.268019277503468,0.020662864670157433,0.06296667456626892,-0.02089780382812023
0.112546,1870.3433358633317,2485.0953457471883,0.0,0.41035943590262003,0.0,0.0,0.9119238637987732,12.429424712320403,0.0,0.0,-0.15796672424434618,-0.4168805936658324,10.02784627435351,0.0029571889899671078,0.05024895817041397,-0.02144348993897438
0.13319599999999998,1870.1689921594043,2485.292810261541,0.0,0.41030991499090336,0.0,0.0,0.9119461462499623,12.42512411814369,0.0,0.0,-0.15589667642636434,-0.4085322192925075,9.876367590108831,0.009013830684125423,0.04060596227645874,-0.02097221277654171
0.153088,1870.0012521587162,2485.482775083015,0.0,0.41027001455486234,0.0,0.0,0.9119640975154412,12.42461410043328,0.0,0.0,-0.13789844811031993,-0.40491955105642874,9.76613132921992,0.01972959190607071,0.04343615472316742,-0.019195478409528732
0.173207,1869.8319706723787,2485.6739385349747,0.0,0.410358975709316,0.0,0.0,0.9119240708824398,12.42755325610438,0.0,0.0,-0.1536844605769336,-0.3674500049400428,9.63274002564181,0.017770450562238693,0.04630093649029732,-0.021832969039678574
0.192568,1869.6692040592773,2485.8578261554376,0.0,0.41046373197586516,0.0,0.0,0.9118769241144581,12.429969834221138,0.0,0.0,-0.16280552542683785,-0.3514368840269816,9.560281734734758,0.002703753998503089,0.03773575276136398,-0.023078039288520813
0.21253899999999998,1869.501636993578,2486.0471425225433,0.0,0.4105652076395577,0.0,0.0,0.9118312400197127,12.431571810943721,0.0,0.0,-0.1560062463995334,-0.32909041546081863,9.441423690466053,-0.009352574124932289,0.022118546068668365,-0.024166090413928032
0.23241599999999998,1869.3350191236736,2486.2409349154395,0.0,0.4110414724551104,0.0,0.0,0.9116166452637505,12.433101958146205,0.0,0.0,-0.18508857494030423,-0.32054003576330675,9.348632417686332,-0.003505111439153552,0.01532733254134655,-0.022729720920324326
0.252595,1869.1662600355642,2486.437099937074,0.0,0.4114395315689732,0.0,0.0,0.911437058639983,12.435520846505618,0.0,0.0,-0.17948597863712565,-0.28337513705802575,9.306272338077827,-0.005288421176373959,0.013784346170723438,-0.02316458523273468
0.27386,1868.9881119406618,2486.6428065322825,0.0,0.4114983992970926,0.0,0.0,0.9114104823711051,12.441337964593387,0.0,0.0,-0.18934471251952084,-0.26077549455795135,9.2295990490864,-0.0074487789534032345,0.0030078142881393433,-0.024607688188552856
0.293072,1868.8272517544394,2486.8290125451545,0.0,0.4115589825958805,0.0,0.0,0.9113831268158544,12.449407807261037,0.0,0.0,-0.21056255157343834,-0.26637783997080045,9.220644927556128,-0.0014636671403422952,-0.004879562184214592,-0.028477584943175316
0.312789,1868.6624320363558,2487.0195366530193,0.0,0.4116321648018603,0.0,0.0,0.9113500759316006,12.456161933051973,0.0,0.0,-0.20830090036380164,-0.2417319151351652,9.27659471912568,-0.0012155065778642893,-0.01654726453125477,-0.026722591370344162
0.332548,1868.4978372502699,2487.2096991009216,0.0,0.41197907438647885,0.0,0.0,0.9111933067509111,12.46391657087859,0.0,0.0,-0.16286507710178613,-0.2566372123573824,9.393065595024972,0.01838434301316738,0.002074518473818898,-0.029579466208815575
