utime,brake_sensor,steering_sensor,throttle_sensor
1538448744449615.0,0.183421790599823,0.18923942744731903,0.17816151678562164
1538448744450533.0,0.18342413008213043,0.18914096057415009,0.17803941667079926
1538448744451659.0,0.1834229677915573,0.1892000436782837,0.17784754931926727
1538448744452558.0,0.1834229677915573,0.18941274285316467,0.17809174954891205
1538448744453571.0,0.1834142506122589,0.1894678771495819,0.17828361690044403
1538448744454527.0,0.1834130883216858,0.18942061066627502,0.17793476581573486
1538448744455529.0,0.1834038496017456,0.1894245594739914,0.17772544920444489
1538448744457685.0,0.1834038496017456,0.18940092623233795,0.17791731655597687
1538448744458683.0,0.1834038496017456,0.18927094340324402,0.17798709869384766
1538448744459759.0,0.18340618908405304,0.18929851055145264,0.17784754931926727
1538448744460634.0,0.18340268731117249,0.18921580910682678,0.17735914885997772
1538448744464404.0,0.18340735137462616,0.18928669393062592,0.17727193236351013
1538448744464406.0,0.1834096908569336,0.18936941027641296,0.17730681598186493
1538448744464407.0,0.18341489136219025,0.18933002650737762,0.17716728150844574
1538448744464649.0,0.18341892957687378,0.18941274285316467,0.17701029777526855
1538448744465535.0,0.18341022729873657,0.18938516080379486,0.17687074840068817
1538448744466799.0,0.18340905010700226,0.18930639326572418,0.17685329914093018
1538448744468604.0,0.18341074883937836,0.1893930435180664,0.1775335818529129
1538448744469959.0,0.18341360986232758,0.18954665958881378,0.1775684654712677
1538448744470696.0,0.18341128528118134,0.18946394324302673,0.1775684654712677
1538448744471654.0,0.18340490758419037,0.18944819271564484,0.1775858998298645
1538448744474819.0,0.1834072470664978,0.1894560605287552,0.17781266570091248
1538448744474825.0,0.18340088427066803,0.18944424390792847,0.17781266570091248
1538448744474826.0,0.18340608477592468,0.18951120972633362,0.17812663316726685
1538448744475431.0,0.1833985447883606,0.18946394324302673,0.17803941667079926
1538448744476436.0,0.18339970707893372,0.18944819271564484,0.17784754931926727
1538448744477506.0,0.18339800834655762,0.18948757648468018,0.17779521644115448
1538448744478496.0,0.18339800834655762,0.18925124406814575,0.1775684654712677
1538448744479420.0,0.18339630961418152,0.1892118602991104,0.1776556819677353
1538448744480782.0,0.18340268731117249,0.18911732733249664,0.17746379971504211
1538448744481545.0,0.18340905010700226,0.18916459381580353,0.17746379971504211
