x,y,vx,vy,vx_comp,vy_comp,x_rms,y_rms,vx_rms,vy_rms,rcs,pdh0,dyn_prop,ambig_state,valid_state
1.7999999523162842,-3.5,0.0,0.0,-0.9739028215408325,1.893700122833252,0.005,0.005,0.005,0.005,1.0,6.0,4.0,0.0,7.0
4.0,-4.5,4.5,-0.5,-0.0093630226328969,0.010533400811254978,0.616,0.616,0.478,0.011,6.0,3.0,1.0,3.0,10.0
6.0,-3.5,5.0,-0.75,0.05306804180145264,-0.030956357717514038,0.616,0.616,0.371,0.011,-3.0,1.0,1.0,3.0,0.0
8.199999809265137,-5.099999904632568,4.75,-0.75,-0.0935651957988739,0.058192986994981766,0.616,0.616,0.371,0.011,-0.5,1.0,1.0,3.0,0.0
9.600000381469727,-2.9000000953674316,3.0,0.0,-2.302983045578003,0.6956928372383118,0.616,0.616,0.288,0.011,1.0,1.0,2.0,3.0,0.0
9.600000381469727,-3.5,3.0,0.0,-2.18949556350708,0.79825359582901,0.616,0.616,0.288,0.011,-2.0,1.0,2.0,3.0,0.0
10.199999809265137,-2.299999952316284,3.25,0.0,-2.191671848297119,0.49420052766799927,0.794,0.616,0.288,0.011,-2.0,1.0,2.0,3.0,0.0
6.599999904632568,10.300000190734863,8.0,0.0,0.4409390389919281,0.6881321668624878,0.616,0.616,0.616,0.011,2.5,1.0,0.0,1.0,0.0
5.800000190734863,-11.699999809265137,0.0,0.0,-0.9110026359558105,1.8377119302749634,0.005,0.005,0.005,0.005,2.0,6.0,4.0,0.0,7.0
11.199999809265137,-10.300000190734863,2.5,-1.0,-0.9596315622329712,0.8825182914733887,0.616,0.616,0.371,0.011,-4.0,1.0,2.0,3.0,0.0
8.0,-16.5,0.0,0.0,-0.8744906783103943,1.8036372661590576,0.005,0.005,0.005,0.005,0.0,6.0,4.0,0.0,7.0
19.399999618530273,-4.699999809265137,5.25,-1.75,0.12242893129587173,-0.02966061793267727,0.616,0.616,0.288,0.011,-0.5,1.0,1.0,3.0,0.0
8.399999618530273,17.899999618530273,0.0,0.0,-1.224117398262024,-2.6085360050201416,0.005,0.005,0.005,0.005,12.5,6.0,4.0,0.0,7.0
20.600000381469727,-2.0999999046325684,5.5,-1.75,0.0601913221180439,-0.006136008072644472,0.616,0.616,0.288,0.011,-4.5,3.0,1.0,3.0,4.0
21.399999618530273,-10.699999809265137,4.5,-1.75,-0.027888789772987366,0.013944394886493683,0.616,0.616,0.288,0.011,-4.5,3.0,1.0,3.0,4.0
24.600000381469727,0.30000001192092896,5.75,-2.0,0.04846007749438286,0.0005909765604883432,0.616,0.616,0.288,0.011,2.0,1.0,1.0,3.0,0.0
25.399999618530273,-1.899999976158142,5.25,-2.25,-0.21224860846996307,0.01587686315178871,0.616,0.616,0.288,0.011,-1.5,1.0,1.0,3.0,0.0
27.600000381469727,-3.9000000953674316,5.25,-2.25,-0.028535835444927216,0.004032237455248833,0.616,0.616,0.288,0.011,9.5,1.0,1.0,3.0,0.0
28.600000381469727,1.2999999523162842,5.75,-2.5,-0.0580143965780735,-0.002637017983943224,0.616,0.616,0.288,0.011,-0.5,1.0,1.0,3.0,0.0
29.200000762939453,-2.700000047683716,5.5,-2.5,0.1077173501253128,-0.009960166178643703,0.616,0.616,0.288,0.011,0.0,1.0,1.0,3.0,0.0
29.399999618530273,1.899999976158142,6.0,-2.5,0.13337595760822296,0.008619535714387894,0.616,0.616,0.288,0.011,4.5,1.0,1.0,3.0,0.0
26.399999618530273,14.300000190734863,12.0,0.0,4.674924850463867,2.5322511196136475,0.616,0.794,0.371,0.011,14.5,1.0,0.0,3.0,0.0
27.799999237060547,11.699999809265137,6.75,-2.25,-0.07419921457767487,-0.031227728351950645,0.616,0.616,0.288,0.011,-1.0,1.0,1.0,3.0,0.0
25.799999237060547,-16.100000381469727,4.0,-2.25,0.04241608828306198,-0.02646895870566368,0.794,0.794,0.371,0.011,-1.5,1.0,3.0,3.0,0.0
24.200000762939453,18.700000762939453,7.75,-2.0,0.08172944188117981,0.06315456330776215,0.794,0.794,0.371,0.011,3.0,1.0,3.0,3.0,0.0
22.799999237060547,20.899999618530273,7.75,-2.0,-0.12631827592849731,-0.11579176038503647,0.616,0.616,0.371,0.011,14.0,1.0,1.0,3.0,0.0
31.0,2.5,6.0,-2.5,0.08497268706560135,0.006852635648101568,0.616,0.616,0.288,0.011,-3.5,3.0,3.0,3.0,4.0
30.200000762939453,12.899999618530273,7.0,-2.5,0.032506778836250305,0.013885346241295338,0.616,0.616,0.288,0.011,23.0,1.0,1.0,3.0,0.0
31.799999237060547,8.5,6.5,-2.5,0.02006486803293228,0.005363251082599163,0.616,0.616,0.288,0.011,25.0,1.0,1.0,3.0,0.0
31.799999237060547,13.100000381469727,7.0,-2.5,0.07213601469993591,0.029716407880187035,0.616,0.616,0.288,0.011,16.5,1.0,1.0,3.0,0.0
32.79999923706055,13.300000190734863,7.0,-2.75,0.0021746864076703787,0.0008818088681437075,0.616,0.616,0.288,0.011,9.0,3.0,1.0,3.0,11.0
28.0,-21.700000762939453,3.5,-2.25,-0.014123153872787952,0.01094544492661953,0.794,0.794,0.371,0.011,1.5,1.0,1.0,3.0,0.0
35.599998474121094,-1.5,5.5,-3.0,-0.02234662137925625,0.0009415711974725127,0.616,0.616,0.288,0.011,4.5,1.0,1.0,3.0,0.0
28.600000381469727,-22.700000762939453,3.5,-2.5,0.13967859745025635,-0.11086378246545792,0.794,0.794,0.371,0.011,-0.5,3.0,1.0,3.0,11.0
33.20000076293945,-15.5,4.5,-2.75,0.2928948998451233,-0.13674308359622955,0.616,0.616,0.288,0.011,-1.0,3.0,3.0,3.0,4.0
34.599998474121094,-12.5,4.75,-2.75,0.23108315467834473,-0.08348380029201508,0.616,0.616,0.288,0.011,11.0,3.0,3.0,3.0,9.0
37.20000076293945,-1.899999976158142,5.5,-3.0,0.009076867252588272,-0.000463603442767635,0.616,0.616,0.288,0.011,-2.0,3.0,3.0,3.0,9.0
