range,azimuth,vr,rcs,vr_comp,x_cc,y_cc,x_seq,y_seq,label_id
17.806652,-0.95133764,11.931597,-3.0589657,-0.14230235,-9.886402,-12.42681,2109.1743,-940.9495,11.0
18.995487,-1.0001638,12.422375,0.51449394,-0.13536647,-11.375335,-12.478042,2108.6504,-939.5549,11.0
14.005845,-0.6342813,8.142106,-4.313574,-0.14736335,-3.6298413,-12.830347,2110.7896,-947.00745,11.0
14.110534,-0.63878596,8.45013,-7.481391,0.10009569,-3.738545,-12.886505,2110.7017,-946.92236,11.0
14.3115,-0.6831404,8.90648,3.952361,-0.030661387,-4.3768406,-12.712763,2110.6626,-946.26196,11.0
14.954799,-0.74529094,9.6665945,-8.445692,-0.063386545,-5.4904375,-12.699266,2110.3198,-945.2024,11.0
15.240408,-0.7779636,10.138059,0.3129158,0.006158865,-6.053978,-12.61397,2110.2207,-944.6411,11.0
15.879742,-0.8133584,10.597188,-0.77618694,0.042099476,-6.888176,-12.740556,2109.8345,-943.891,11.0
5.0558867,-1.0800797,13.257602,-21.193506,-0.026979329,-0.57345027,-3.6324344,2120.482,-946.9671,11.0
12.776292,-0.4109918,5.0758147,-5.449064,-0.026472857,-0.4090869,-12.9829855,2111.6733,-950.10834,11.0
12.925545,-0.4218378,5.309585,-7.619493,0.04528904,-0.58929175,-13.079053,2111.5247,-949.96826,11.0
13.150587,-0.48185077,6.2380123,-3.015386,0.089004785,-1.4003663,-13.009732,2111.3315,-949.1775,11.0
13.186831,-0.49990892,6.4083877,-0.8000145,-0.0026436157,-1.6332526,-12.949515,2111.3142,-948.93756,11.0
13.498299,-0.5624789,7.3591704,-0.013422489,0.056958236,-2.520709,-12.871575,2111.1047,-948.07166,11.0
13.775689,-0.586407,7.695777,-5.893582,0.060125723,-2.9389534,-12.963651,2110.884,-947.7047,11.0
12.147997,-0.23128416,2.479525,-8.661073,0.13429396,1.9116329,-12.894088,2112.4985,-952.2792,11.0
12.211406,-0.11206616,0.48156366,8.448291,0.012669321,3.3521879,-13.08045,2112.782,-953.70386,11.0
12.344332,-0.28022557,3.0943823,-2.0711555,-0.012987581,1.2878593,-12.98668,2112.2117,-951.71765,11.0
12.525893,-0.34167412,4.0023766,-3.8606894,-0.0511431,0.50263363,-12.993647,2111.9543,-950.97577,11.0
12.610908,-0.3661452,4.445034,-0.35915303,0.018785149,0.18354802,-12.994403,2111.8518,-950.6736,11.0
12.6316,-0.29794857,3.4511933,-5.7846727,0.06957299,1.0132933,-13.223562,2111.8994,-951.5331,11.0
18.836082,-0.15661737,0.47832358,-8.8828745,-0.6939613,2.3454275,-19.662945,2106.2224,-954.8515,11.0
3.5994885,-0.78595614,10.201258,-17.821997,-0.027331911,1.3459486,-3.627558,2121.0994,-948.7844,11.0
12.25421,-0.058898896,-0.31419843,-3.129477,0.05743107,4.002544,-13.122505,2112.9497,-954.3336,11.0
12.401923,0.029380724,-1.7304267,-7.1653748,0.03334617,5.0982947,-13.191588,2113.2341,-955.39404,11.0
12.481672,0.001805062,-1.2140179,-6.542722,0.11586223,4.7651405,-13.305917,2113.0193,-955.11487,11.0
12.566262,0.11189726,-3.0676785,-4.8429923,-0.014853212,6.141154,-13.192485,2113.5662,-956.3826,11.0
12.578102,0.06554417,-2.3606021,-9.300469,-0.029895337,5.569445,-13.305784,2113.2764,-955.877,11.0
12.626862,0.082494594,-2.6266665,-9.673082,-0.031232255,5.7881083,-13.319749,2113.333,-956.0887,11.0
12.947269,0.1789138,-4.024244,-7.035495,0.060609065,7.0605645,-13.366532,2113.6948,-957.30945,11.0
13.103548,0.21738154,-4.4969063,-7.266838,0.17234378,7.5853095,-13.375738,2113.8538,-957.8097,11.0
2.821644,-0.15118812,1.1261741,-15.948049,0.039511573,3.4809124,-3.6887627,2121.7231,-950.8272,11.0
2.8300517,-0.18101719,1.6674753,-18.482632,0.11085426,3.3962219,-3.6904495,2121.6946,-950.7475,11.0
2.8344665,-0.23410784,2.4716387,-19.255463,0.08226556,3.2464387,-3.6766899,2121.6597,-950.60114,11.0
2.856776,-0.1677967,1.3761451,-16.418543,0.027667299,3.4313247,-3.7203665,2121.6772,-950.7903,11.0
2.8602297,-0.21534179,2.130853,-17.43859,0.035185363,3.295816,-3.709563,2121.6443,-950.65845,11.0
2.9399798,-0.09186758,0.26299486,-20.758642,0.11339343,3.6475453,-3.8129392,2121.6587,-951.0248,11.0
13.318984,0.2471397,-5.1418085,-8.533642,-0.025170809,8.026152,-13.457047,2113.9172,-958.2534,11.0
13.51062,0.30333817,-5.871983,-8.605455,0.07687398,8.7989435,-13.369357,2114.2473,-958.95776,11.0
13.93627,0.37624374,-6.9540987,-7.3191395,0.046016604,9.885602,-13.342917,2114.6191,-959.9791,11.0
14.082222,0.4566147,-8.132323,-9.172224,-0.016616393,10.942099,-12.928028,2115.3496,-960.84784,11.0
14.775578,0.47578523,-8.456873,-8.789005,-0.08254487,11.541555,-13.372842,2115.1196,-961.5579,11.0
14.983752,0.52931964,-9.073668,-10.682812,0.006275929,12.3193865,-13.103282,2115.6233,-962.209,11.0
15.09293,0.46464244,-8.195275,-13.777068,0.029098442,11.568001,-13.730196,2114.7893,-961.6971,11.0
15.145327,0.56199783,-9.370955,-5.609567,0.12704493,12.811961,-12.942691,2115.9329,-962.6245,11.0
