range,azimuth,vr,rcs,vr_comp,x_cc,y_cc,x_seq,y_seq,label_id
17.694752,-0.9656781,13.273274,-9.722578,-0.0421767,-9.964512,-12.159947,2144.3318,115.512115,11.0
9.073547,-0.9840537,13.629883,-15.572823,0.11626327,-3.4301076,-6.531364,2150.261,109.24918,11.0
9.143367,-0.82257885,11.529179,-18.06431,-0.09466905,-2.4749875,-7.6498923,2149.1885,108.2426,11.0
9.14811,-0.7816153,11.005547,-19.80302,-0.08867426,-2.1953483,-7.899214,2148.9526,107.95157,11.0
7.450315,-0.6129784,8.804116,-25.90927,0.07604864,-0.08000799,-7.314823,2149.6355,105.866,11.0
7.4817405,-0.7493227,10.753029,-21.469633,0.08949201,-0.9401931,-6.771055,2150.1384,106.75076,11.0
11.212891,-0.54324627,7.723522,-20.179405,0.050336182,-1.2811089,-10.93703,2145.961,106.895706,11.0
11.580178,-0.57353044,8.151426,-25.041746,0.01522564,-1.7554321,-11.107311,2145.7686,107.36151,11.0
12.334191,-0.5899794,8.321689,-22.258417,-0.062900625,-2.2867556,-11.67729,2145.1743,107.865486,11.0
12.475582,-0.5237512,7.433822,-19.653763,0.062446393,-1.6185441,-12.175453,2144.708,107.17462,11.0
13.55272,-0.4984323,7.0678625,-20.84977,0.09262242,-1.7618718,-13.292621,2143.5854,107.26534,11.0
14.161019,-0.429729,6.162455,-24.570944,0.28392315,-1.1011233,-14.208576,2142.7014,106.56232,11.0
14.519284,-0.4863281,6.7899766,-19.709639,0.00571262,-1.9872947,-14.247745,2142.6208,107.44567,11.0
15.921665,-0.5095442,7.0796933,-24.4834,-0.069967076,-2.8718424,-15.391789,2141.4365,108.27553,11.0
14.375914,-0.1518123,1.2131103,-22.51199,-0.0015003384,2.726333,-15.218367,2141.8726,102.69167,11.0
15.684938,-0.06432967,-0.3012056,-21.787157,-0.011045645,4.0124493,-16.554045,2140.5986,101.34426,11.0
6.54486,-0.3297058,3.6070647,-16.555786,-0.62665206,2.0876014,-7.2254257,2149.8267,103.70498,11.0
6.568023,-0.33029324,3.9989176,-21.724411,-0.24459891,2.0782814,-7.246978,2149.8047,103.71327,11.0
6.9957647,-0.17411752,1.0803306,-25.482359,-0.5169177,3.0516045,-7.841997,2149.256,102.71309,11.0
10.51827,0.0038655528,-1.3000647,-24.301828,0.1621548,4.613357,-11.348248,2145.827,100.988434,11.0
10.771751,0.0263953,-1.8299543,-20.08881,0.018252872,4.8776846,-11.576045,2145.6118,100.7137,11.0
11.149543,0.041864403,-2.069779,-23.532616,0.042919073,5.0915027,-11.930653,2145.2676,100.48347,11.0
13.571607,0.13071974,-3.6409473,-20.668531,-0.020722838,6.5893607,-14.125356,2143.1458,98.884224,11.0
13.740268,0.16817808,-4.3052835,-21.17359,-0.057416324,7.1261125,-14.169684,2143.1267,98.34598,11.0
4.648929,-0.14132081,0.03441868,-12.486393,-0.9999939,3.408784,-5.514973,2151.5972,102.46556,11.0
4.7002616,-0.17498012,1.22672,-9.23253,-0.3853111,3.2481816,-5.554921,2151.5498,102.62411,11.0
4.7391253,-0.16885817,1.518381,-11.997242,0.011290197,3.2736588,-5.596105,2151.51,102.596725,11.0
4.7725534,-0.091546066,0.36124107,-15.948839,0.18295577,3.6394463,-5.6454954,2151.4778,102.22902,11.0
5.4599633,-0.07055085,0.17173873,-21.939163,0.3548269,3.750683,-6.332259,2150.7969,102.08566,11.0
1.8221532,0.10072932,-3.1165135,-24.001448,-0.0025044766,4.002369,-2.6632712,2154.4736,102.006516,11.0
2.0530853,-0.31554225,4.1628275,-24.405283,0.16582769,3.197079,-2.8725193,2154.2268,102.801094,11.0
2.392697,-0.08782288,0.11981823,-0.7612413,0.0056159436,3.6601,-3.2656953,2153.856,102.32012,11.0
2.3946207,-0.07891662,-0.07751717,-9.034347,-0.038421303,3.6814244,-3.2675498,2153.855,102.29874,11.0
2.8095403,0.10056014,-3.2139194,-15.434055,-0.10277416,4.185799,-3.6334705,2153.5132,101.77774,11.0
2.8215983,0.1268676,-3.4828656,-15.187548,0.07251076,4.2607856,-3.6305478,2153.5195,101.70297,11.0
3.2061255,0.56497437,-10.429578,-20.540228,-0.065469325,5.607347,-3.4222655,2153.791,100.367676,11.0
3.284716,0.54943794,-10.215796,-17.554758,-0.06643928,5.614192,-3.5153868,2153.6982,100.35647,11.0
3.4869678,0.5174713,-9.682155,-9.284868,0.017698776,5.643622,-3.7428575,2153.4724,100.31639,11.0
3.5471487,0.52565646,-9.83244,-8.659636,-0.016527858,5.701633,-3.7757988,2153.4421,100.2569,11.0
5.9413533,0.5022498,-9.44762,-24.451595,0.03468062,6.96291,-5.8136754,2151.4658,98.90133,11.0
6.1858177,0.3943319,-7.917017,-20.270214,-0.03712268,6.524653,-6.357094,2150.9023,99.31358,11.0
6.386498,0.6038623,-10.849216,-23.696392,0.041337658,7.730573,-5.796637,2151.5188,98.13531,11.0
7.4847655,0.6630641,-11.800189,-23.06144,-0.14006557,8.763126,-6.3511777,2151.0134,97.07786,11.0
7.9180856,0.6958896,-12.196041,-23.043262,-0.12665688,9.245685,-6.488133,2150.8992,96.5894,11.0
4.3947177,0.7716123,-13.079884,-2.3749342,-0.116709836,6.988404,-3.7461917,2153.5322,98.97293,11.0
26.515903,-0.4309573,6.0259395,-18.495028,0.12754129,-5.2882814,-25.832321,2130.894,110.199104,11.0
27.456003,-0.42514497,5.7114396,-22.046309,-0.092872396,-5.455271,-26.770668,2129.9487,110.32185,11.0
27.957993,-0.43016532,5.8868365,-16.856405,0.0012469931,-5.754258,-27.19722,2129.5088,110.60049,11.0
26.528826,-0.3831472,5.153168,-22.246498,0.034319837,-4.088976,-26.243958,2130.539,108.9818,11.0
27.470167,-0.39251542,5.3556824,-21.923374,0.08310606,-4.609803,-27.067862,2129.6917,109.46337,11.0
27.900116,-0.31803983,4.1899467,-22.181477,0.15114515,-2.7364125,-28.029287,2128.8193,107.546906,11.0
23.62663,-0.16993393,1.5651985,-22.02733,0.039663397,1.6966325,-24.417662,2132.635,103.288315,11.0
25.989525,-0.17539266,1.6948605,-21.152607,0.07575992,1.358632,-26.760164,2130.2793,103.51596,11.0
46.793396,0.0013176859,-1.5041522,-13.397509,-0.08563403,7.772173,-47.485622,2109.8777,96.136406,11.0
20.651957,0.045241807,-2.1473417,-5.580823,0.023038074,6.3781314,-21.345697,2135.9233,98.75621,11.0
23.415928,0.05630712,-2.315812,-11.572975,0.04337242,6.998175,-24.050194,2133.251,98.00987,11.0
23.98149,0.034508638,-1.994299,-9.229913,-0.0073108147,6.5605283,-24.6788,2132.6025,98.41753,11.0
40.231285,0.08985853,-2.957826,-19.036182,-0.028022982,10.725798,-40.47948,2117.015,93.51499,11.0
