range,azimuth,vr,rcs,vr_comp,x_cc,y_cc,x_seq,y_seq,label_id
16.528942,-1.1392775,18.124699,-4.444002,-0.3440995,-10.696468,-9.059061,1616.4731,522.22723,11.0
12.126342,-0.7305814,12.88427,-17.291622,0.10999196,-3.6173592,-10.570657,1623.3207,519.8799,11.0
6.3546724,-0.7630151,13.429575,-17.415932,0.11150737,-0.31498072,-5.8285556,1627.1665,524.193,11.0
6.642659,-0.79443944,13.779339,-17.959,-0.052240025,-0.6559612,-5.9199295,1626.817,524.143,11.0
13.5333185,-0.5138637,8.865732,-19.259747,0.040602442,-1.9448309,-13.1897745,1624.668,517.0795,11.0
13.7785,-0.4409241,-7.0070186,-24.314346,-14.400302,-1.1174011,-13.795648,1625.417,516.379,11.0
13.802218,-0.554923,9.613006,-22.561678,0.0020239297,-2.5670571,-13.189153,1624.0503,517.15454,11.0
17.925274,-0.35149965,5.6464705,-23.939285,0.061490785,-1.0298724,-18.173069,1624.9803,512.0225,11.0
8.315723,-0.32300144,5.0875845,-21.584888,0.08896165,1.7154976,-8.957459,1628.8082,520.8437,11.0
8.449562,-0.3113621,4.7963014,-16.995296,0.038356103,1.7798976,-9.110052,1628.8539,520.6845,11.0
8.605678,-0.28041342,4.0908217,-21.030472,-0.024123708,2.0056179,-9.317571,1629.0531,520.4515,11.0
8.762554,-0.35437524,5.761774,-16.093338,0.11787256,1.3446368,-9.323298,1628.3962,520.52484,11.0
8.922305,-0.3015175,4.5879436,-16.887838,0.03406792,1.7602625,-9.590059,1628.777,520.21027,11.0
8.964236,-0.23022754,3.0577347,-18.656336,-0.0064274883,2.3800068,-9.744947,1629.3738,519.98236,11.0
9.337551,-0.19202672,2.2580307,-14.8390465,-0.00097525696,2.6804955,-10.158717,1629.6226,519.53564,11.0
9.51393,-0.34965295,5.4522824,-14.720317,-0.094832994,1.189195,-10.059684,1628.1538,519.8123,11.0
9.516822,-0.32010722,5.023489,-16.035099,0.084651046,1.4609934,-10.131567,1628.415,519.70844,11.0
9.634229,-0.3373723,5.31008,-17.27255,0.015236738,1.2723461,-10.205906,1628.2189,519.65717,11.0
12.420483,-0.16360494,-9.991371,-22.828398,-11.64913,2.7076402,-13.256686,1629.279,516.45667,11.0
12.948127,-0.16272761,-9.666457,-23.413687,-11.305633,2.6783812,-13.783636,1629.187,515.937,11.0
5.127575,-0.23782521,3.3178504,-11.63757,0.09404838,2.8905883,-5.9420633,1630.3354,523.6969,11.0
5.128298,-0.17329161,1.9624265,-9.314611,0.099577226,3.2190316,-5.9820437,1630.6567,523.6179,11.0
5.169648,-0.31184703,4.8093166,-12.005093,0.041330554,2.5084283,-5.91207,1629.9596,523.7724,11.0
5.188641,-0.22326817,2.9519541,-12.731485,0.034175765,2.9561388,-6.013267,1630.3921,523.61835,11.0
7.928173,-0.04575694,-0.7650098,-24.665302,0.07908033,3.9868064,-8.794558,1631.0826,520.73376,11.0
8.581931,0.0094080325,-2.0717995,-21.07882,-0.05849696,4.4857616,-9.4154005,1631.5038,520.05774,11.0
8.616666,-0.09929945,0.35860297,-13.291334,0.065379165,3.5536692,-9.488972,1630.5696,520.0961,11.0
8.651261,-0.006177723,-1.7704747,-19.399832,-0.08704267,4.3580976,-9.496292,1631.3673,519.9927,11.0
8.69811,-0.13626568,1.1156656,-17.9162,0.03752403,3.231274,-9.560389,1630.241,520.0638,11.0
8.736505,-0.17742598,2.0718765,-17.657242,0.12154417,2.870683,-9.573503,1629.8813,520.0939,11.0
8.830174,-0.016110944,-1.5002086,-18.394758,-0.027230414,4.2850103,-9.681239,1631.2727,519.8178,11.0
9.108089,-0.06508177,-0.33799362,-18.12963,0.09572004,3.8590732,-9.978979,1630.8142,519.5731,11.0
9.149071,0.10600107,-4.093098,-18.095587,-0.049409166,5.414344,-9.852882,1632.3734,519.5123,11.0
9.258363,0.06448839,-3.2053168,-20.489456,-0.030704595,5.056614,-10.025875,1631.9976,519.38336,11.0
9.298607,-0.14944936,1.3847225,-20.453499,0.02694771,3.0790734,-10.1532545,1630.0189,519.4934,11.0
9.298825,-0.05141261,-0.804149,-15.382834,-0.0801352,3.9902344,-10.166065,1630.922,519.3717,11.0
9.337552,0.0805286,-3.580574,-17.724375,-0.069425784,5.216417,-10.08043,1632.1497,519.31006,11.0
9.359568,-0.096057214,0.18334827,-18.960169,-0.04099725,3.574587,-10.23215,1630.5015,519.3558,11.0
9.435475,0.04104612,-2.7201452,-17.766186,-0.038814917,4.864235,-10.231698,1631.7819,519.202,11.0
9.611546,-0.029186474,-1.3013228,-18.135672,-0.10559234,4.2146335,-10.468702,1631.1086,519.0444,11.0
9.622417,-0.12380565,0.8046625,-19.438374,-0.009021777,3.3051782,-10.488762,1630.2034,519.13324,11.0
10.079932,-0.06794154,-0.70147884,-23.378225,-0.32851198,3.8511739,-10.951176,1630.6901,518.6088,11.0
10.600995,0.0296282,-2.4028003,-22.287685,0.037718963,4.892476,-11.402458,1631.6699,518.03625,11.0
11.193822,0.008324065,-2.058838,-22.202078,-0.06846245,4.7240887,-12.016417,1631.4293,517.44684,11.0
13.441902,0.23087245,-6.6733236,-23.821415,-0.06340555,7.859247,-13.643131,1634.3474,515.45685,11.0
5.1065087,-0.110146955,0.6169425,-6.0553217,0.09330011,3.5428236,-5.9780946,1630.9788,523.5831,11.0
5.111274,-0.09238168,0.22298598,-4.2351747,0.076726586,3.6335037,-5.9841886,1631.068,523.5662,11.0
5.1267204,-0.04150914,-0.75441307,-8.157012,0.17984514,3.8941453,-5.994507,1631.3256,523.5248,11.0
5.1313396,-0.020185836,-1.3608189,-7.4643683,0.02578196,4.0035987,-5.9930234,1631.4344,523.5132,11.0
5.1612415,0.01750155,-2.1518219,-11.0271,0.03259115,4.199379,-6.0062943,1631.6272,523.4766,11.0
5.187193,0.039915532,-2.6455762,-7.826398,0.011924301,4.317567,-6.018728,1631.743,523.45013,11.0
5.273065,0.13192935,-4.6032743,-11.160923,-0.020211626,4.8062253,-6.020645,1632.2279,523.3898,11.0
5.3431206,0.15461583,-5.1067986,-8.370235,-0.05431463,4.9394393,-6.0614142,1632.3553,523.3334,11.0
5.5281987,0.2145946,-6.328253,-14.779308,-0.047866188,5.3030596,-6.152317,1632.7054,523.19965,11.0
9.045656,0.17115812,-5.451737,-16.942856,-0.058590952,5.968953,-9.619798,1632.9519,519.67737,11.0
9.984961,0.16528386,-5.1485085,-15.352125,0.12383056,6.151644,-10.542854,1633.0228,518.73914,11.0
10.074044,0.30485395,-8.02179,-18.270422,0.062464427,7.5066786,-10.184955,1634.411,518.9324,11.0
10.131433,0.41286033,-10.100042,-18.041264,0.055031773,8.515565,-9.766736,1635.4626,519.2269,11.0
10.509937,0.34439164,-8.942841,-18.778288,-0.08829156,8.053861,-10.421776,1634.9259,518.63184,11.0
10.582747,0.2565906,-7.2357197,-17.00739,-0.10876328,7.2241316,-10.838585,1634.0522,518.31726,11.0
10.938673,0.3641261,-9.239679,-13.7016945,-0.005756836,8.428203,-10.719188,1635.262,518.29175,11.0
11.181141,0.5024034,-11.794397,-17.949165,-0.011230746,9.874589,-10.169992,1636.7637,518.66406,11.0
11.251111,0.21326676,-6.280418,-22.003979,-0.026986863,6.9866147,-11.622004,1633.7228,517.5679,11.0
11.254579,0.34665745,-8.847726,-18.02028,0.05055908,8.388115,-11.087638,1635.1781,517.9308,11.0
11.263933,0.30324465,-8.112377,-20.002447,-0.059751898,7.943911,-11.291733,1634.7128,517.78125,11.0
11.448365,0.29090318,-7.9185867,-18.771973,-0.10920742,7.8829894,-11.515216,1634.6255,517.56665,11.0
11.692819,0.38615566,-9.675649,-23.20983,-0.022485573,8.987337,-11.283257,1635.7496,517.6649,11.0
12.252834,0.42562008,-10.487219,-18.480762,-0.09486139,9.668396,-11.553223,1636.3936,517.3154,11.0
12.528075,0.4713606,-11.295634,-15.77882,-0.06685065,10.296195,-11.500954,1637.0231,517.29224,11.0
12.536422,0.45789215,-11.041163,-17.844393,-0.056306105,10.156778,-11.596465,1636.8733,517.21405,11.0
12.571756,0.47587687,-11.350669,-15.795082,-0.040545274,10.36742,-11.507839,1637.093,517.27686,11.0
13.295361,0.49463457,-11.734,-18.864647,-0.088529564,10.96302,-11.98499,1637.6272,516.73193,11.0
13.405387,0.4317222,-10.347664,-24.21056,0.15757419,10.304468,-12.517539,1636.9097,516.2819,11.0
15.208311,0.51927763,-11.966165,-20.026123,0.1136244,12.32402,-13.374178,1638.8124,515.18994,11.0
5.9237604,0.393918,-9.822707,-17.157318,-0.022925952,6.4012475,-6.125898,1633.799,523.09454,11.0
6.1342015,0.45657086,-11.052524,-18.16559,-0.09170385,6.8335376,-6.1242967,1634.2283,523.04443,11.0
6.2222657,0.49207532,-11.729427,-21.83955,-0.12947205,7.066109,-6.0821686,1634.4642,523.0584,11.0
