range,azimuth,vr,rcs,vr_comp,x_cc,y_cc,x_seq,y_seq,label_id
21.420078,-1.025261,12.655495,-4.2530403,0.027517196,-13.61789,-13.529642,2098.4304,-909.26465,11.0
22.153973,-1.0871481,12.992814,-0.7150135,-0.17805445,-14.9853525,-12.832826,2098.7136,-907.75616,11.0
16.779442,-0.83884114,10.755485,1.2623539,0.045658953,-7.8018723,-13.124791,2100.4587,-914.7305,11.0
18.276283,-0.92461205,11.56644,0.76939964,-0.07635866,-9.921899,-13.098916,2099.886,-912.6892,11.0
19.256372,-0.95844364,12.08737,-4.0202084,0.099749394,-11.077937,-13.263023,2099.4026,-911.62634,11.0
20.521832,-1.012255,12.524208,-0.25731087,0.016545443,-12.734114,-13.213189,2098.9834,-910.0233,11.0
14.262156,-0.6403381,8.272426,-2.0970411,0.011234793,-3.8369145,-13.003967,2101.6926,-918.50055,11.0
14.710838,-0.68489236,8.751125,2.1556768,-0.09154951,-4.622488,-13.028635,2101.4475,-917.7538,11.0
15.035576,-0.71058226,9.169169,-2.2838144,-0.00088278943,-5.121728,-13.075339,2101.262,-917.28796,11.0
15.227652,-0.72777176,9.3972,-1.8562632,0.011459659,-5.445058,-13.076468,2101.1697,-916.9781,11.0
15.941529,-0.77541524,9.996778,3.503996,0.027914675,-6.4696693,-13.179964,2100.7815,-916.02423,11.0
16.426762,-0.81553274,10.441856,-1.5657463,-0.0005238383,-7.278306,-13.125606,2100.6057,-915.2331,11.0
12.8159275,-0.41597348,5.176461,0.6084695,0.067953534,-0.48218414,-13.000054,2102.6423,-921.7181,11.0
13.428809,-0.5036225,6.5506945,-3.8311505,0.17100643,-1.7760706,-13.151006,2102.1328,-920.5192,11.0
13.430937,-0.45780292,5.7421303,-8.741125,0.021466978,-1.2087584,-13.389231,2102.0642,-921.1307,11.0
13.489688,-0.5258616,6.6844034,-4.7851644,-0.010409439,-2.0736456,-13.082119,2102.115,-920.2143,11.0
13.800156,-0.5559444,7.2597528,-7.5931916,0.14397126,-2.5787,-13.1809435,2101.8777,-919.7576,11.0
13.978497,-0.59746826,7.795254,-7.315777,0.10905667,-3.1714416,-13.0668,2101.82,-919.15674,11.0
12.050153,-0.11092729,0.54807645,-6.3034296,0.10409399,3.3700116,-12.91959,2103.8057,-925.3913,11.0
12.068034,-0.107219994,0.13168843,-7.7769403,-0.25446022,3.4143052,-12.938472,2103.8,-925.4391,11.0
12.190257,-0.20946008,1.9468154,-0.6162765,-0.02956089,2.1692,-12.971385,2103.4175,-924.2538,11.0
12.266403,-0.17478798,1.4222398,-5.9921637,-0.016336689,2.5827844,-13.091747,2103.4185,-924.6845,11.0
12.318615,-0.23969431,2.4210684,-3.5817032,-0.02235533,1.7845799,-13.047556,2103.2358,-923.90625,11.0
12.408343,-0.30357876,3.4757495,-6.6896644,0.05332582,0.9918602,-12.990425,2103.0671,-923.1296,11.0
12.50642,-0.34039533,3.9762273,-6.714716,-0.004305548,0.52302486,-12.978829,2102.946,-922.6765,11.0
12.750325,-0.3745117,4.518221,-1.5843947,0.02531138,0.042671002,-13.098547,2102.6958,-922.2494,11.0
13.01995,-0.23901913,2.5326757,-14.272916,0.09965933,1.6863246,-13.742026,2102.542,-924.0078,11.0
3.7065144,-0.7604191,9.8329735,-18.116627,0.0452747,1.3502592,-3.7694597,2112.0151,-920.87354,11.0
12.106821,-0.01560254,-0.97828555,-6.4047256,0.06448709,4.521962,-12.949311,2104.102,-926.5049,11.0
12.18734,-0.07963106,0.019273091,-6.0010734,0.0636247,3.7480638,-13.060043,2103.7776,-925.7936,11.0
12.213306,0.032200787,-1.8562255,-3.3062294,-0.07059891,5.110671,-13.000205,2104.2192,-927.08405,11.0
12.231313,0.018533604,-1.5497004,-8.060528,0.023883307,4.946686,-13.036764,2104.138,-926.937,11.0
12.252489,0.10928673,-3.0042536,-8.318258,-0.030047383,6.04791,-12.89114,2104.5881,-927.9525,11.0
12.3588505,0.08969304,-2.6678815,-5.8402357,0.005607958,5.8306427,-13.040272,2104.3838,-927.7861,11.0
12.463245,0.20528068,-4.393308,-2.1007416,0.035525028,7.249476,-12.809066,2105.0056,-929.08215,11.0
2.519996,-0.3418372,3.9434738,-25.149124,-0.058811653,3.0267906,-3.3113635,2112.9272,-922.35284,11.0
2.90458,-0.09469685,0.2387832,-13.9892235,0.04803004,3.6395137,-3.7774851,2112.6528,-923.07214,11.0
2.9945548,-0.19138825,1.8179443,-20.193142,0.12162512,3.349812,-3.8511322,2112.5005,-922.81494,11.0
2.995453,-0.14900109,1.0355309,-20.496891,-0.0019074505,3.476234,-3.862625,2112.5251,-922.9395,11.0
3.0015776,-0.04098695,-0.55809706,-11.089402,0.08913046,3.799896,-3.8714542,2112.608,-923.2525,11.0
3.0042677,-0.2717265,2.9783976,-17.365871,0.042598378,3.1100338,-3.8259397,2112.457,-922.5778,11.0
3.0630424,-0.32257757,3.732465,-16.96517,0.02140808,2.9469125,-3.8511617,2112.387,-922.4284,11.0
12.711117,0.2756274,-5.2831435,-6.306259,0.18652791,8.167415,-12.759242,2105.3123,-929.9488,11.0
12.884634,0.29614294,-5.798736,-4.502056,-0.030390564,8.475106,-12.825298,2105.3357,-930.26263,11.0
12.931113,0.33554503,-6.247609,-7.74331,0.08745369,8.961239,-12.668861,2105.6228,-930.68494,11.0
13.483579,0.39535332,-7.1780996,-3.9833786,-0.0018977795,9.912914,-12.820613,2105.7456,-931.6408,11.0
13.634113,0.411612,-7.501881,-7.857318,-0.101330675,10.1782675,-12.849658,2105.7925,-931.90356,11.0
13.87311,0.45099849,-7.9420147,-1.9852109,-0.0062068203,10.767198,-12.789104,2106.0166,-932.45154,11.0
14.345667,0.484791,-8.430026,-9.391497,-0.044761915,11.421305,-12.939767,2106.0564,-933.1216,11.0
14.371006,0.51295316,-8.759262,-2.4615445,-0.0067213317,11.772308,-12.73744,2106.3496,-933.4013,11.0
14.598219,0.53284544,-9.082215,-4.9549794,-0.074416175,12.138617,-12.758786,2106.4324,-933.7588,11.0
1.9595041,-0.17292725,1.6047024,-26.099218,0.19504245,3.4940724,-2.825209,2113.5256,-922.6641,11.0
2.0351927,0.09685674,-2.7649844,-27.984661,0.018576097,4.034301,-2.874036,2113.631,-923.19617,11.0
2.044963,-0.06510473,-0.21982202,-24.609467,0.05120702,3.7069757,-2.91749,2113.497,-922.8944,11.0
2.0999856,-0.09355312,0.2467062,-19.09398,0.07380041,3.6484213,-2.972935,2113.4272,-922.8538,11.0
2.242014,-0.22927336,2.2696333,-28.786749,-0.013041955,3.3442323,-3.0922372,2113.227,-922.59564,11.0
2.9750633,-0.0028553691,-1.1812274,-13.591215,0.05993677,3.9118865,-3.8376343,2112.6719,-923.3504,11.0
3.0027575,0.0647187,-2.240137,-18.034348,0.04858282,4.1156735,-3.8414407,2112.7258,-923.547,11.0
3.015351,0.041087583,-1.8746619,-16.820091,0.048664585,4.04701,-3.8637989,2112.685,-923.4874,11.0
3.0406566,0.08633678,-2.4748964,-18.548325,0.14697614,4.1862564,-3.8682954,2112.72,-923.6223,11.0
3.065248,0.116218075,-3.0625281,-18.39317,0.01779039,4.2804666,-3.8754125,2112.7397,-923.7147,11.0
3.1728938,0.22993977,-4.7802176,-18.168976,0.016227467,4.6506915,-3.888248,2112.8318,-924.07355,11.0
3.6009064,0.49664778,-8.491839,-18.184793,0.048881996,5.6461873,-3.8785772,2113.1216,-925.02594,11.0
3.7845016,0.5572565,-9.208261,-19.20588,0.10790161,5.9348097,-3.8997695,2113.1826,-925.3088,11.0
3.8280506,0.5818106,-9.669074,-23.71167,-0.048342537,6.035426,-3.8772578,2113.2327,-925.399,11.0
4.084578,0.6324594,-10.254015,-23.297855,-0.023557544,6.3534517,-3.946312,2113.256,-925.7236,11.0
4.192706,0.68002784,-10.760717,-25.909714,0.018517997,6.5715566,-3.892782,2113.369,-925.9177,11.0
15.115848,0.5753564,-9.462934,-4.758765,0.07829471,12.954254,-12.796147,2106.6265,-934.5518,11.0
15.736492,0.6115636,-9.959132,-11.17648,0.02286684,13.778737,-12.927421,2106.733,-935.3799,11.0
15.955726,0.6483331,-10.387694,-8.183325,0.028526504,14.3620405,-12.710049,2107.106,-935.87823,11.0
16.084478,0.6593423,-10.560412,-5.0317383,-0.016893584,14.579087,-12.686108,2107.1902,-936.0797,11.0
16.38007,0.6136989,-9.985033,-16.225163,0.022557527,14.219211,-13.3979,2106.4058,-935.9351,11.0
4.511609,0.7452039,-11.532265,-23.02848,-0.04095603,6.997778,-3.9117289,2113.471,-926.33203,11.0
5.3625827,0.89617676,-12.842402,-24.77051,0.106195375,8.124921,-3.8476532,2113.8503,-927.3954,11.0
8.47875,1.1241456,-14.638697,-20.514864,-0.056630563,11.598116,-3.8601613,2114.8176,-930.73114,11.0
23.20881,-0.07343252,-0.14496666,-3.3765914,-0.0038854887,3.9688435,-24.079796,2093.267,-929.11255,11.0
23.939837,-0.06726949,-0.2504768,-16.687887,-0.0132255135,4.125999,-24.80836,2092.6125,-929.46875,11.0
34.48299,-0.028358197,-0.7397598,-12.970701,0.10431959,5.6705885,-35.2975,2082.9844,-933.90814,11.0
23.244572,-0.04617565,-0.42597762,-3.1627686,0.14033882,4.6026416,-24.098572,2093.4277,-929.7259,11.0
23.25144,-0.028063059,-0.8555736,-8.262846,-0.0068951864,5.023542,-24.0846,2093.5598,-930.1258,11.0
34.55107,0.034537334,-1.5480884,-16.829353,0.27375677,7.8385663,-35.17083,2083.7173,-935.95245,11.0
45.956085,0.046549246,-1.9064702,-15.123792,0.10140951,9.764446,-46.42225,2073.4653,-940.9726,11.0
23.419325,0.043324,-1.8377566,-5.0191965,0.12019942,6.69743,-24.094908,2094.022,-931.7347,11.0
24.788294,0.05036057,-2.7176826,-20.832508,-0.65083426,7.0476804,-25.429129,2092.8406,-932.4469,11.0
23.672455,0.10097642,-2.8483505,-8.822477,-0.0015551023,8.077653,-24.13017,2094.3774,-933.06885,11.0
24.040318,0.16795444,-3.8023598,-7.955916,0.06497281,9.716946,-24.138567,2094.8315,-934.644,11.0
24.98996,0.1660806,-3.6793246,-19.104597,0.15967083,9.91076,-25.069355,2093.9932,-935.09235,11.0
34.95682,0.15961656,-2.8020022,-15.957602,0.93913925,12.183616,-34.775486,2085.3215,-940.0097,11.0
24.290152,0.31370184,-3.5932503,-16.226635,2.4288023,13.1290245,-23.242752,2096.653,-937.66504,11.0
24.365152,0.30493835,-3.2778072,-15.657221,2.6178496,12.961248,-23.394173,2096.4604,-937.54675,11.0
24.409498,0.45013443,-3.9973443,-13.151752,3.9268503,16.144592,-21.849974,2098.8396,-940.1655,11.0
17.070324,0.735105,-11.31044,-8.414419,0.07365496,16.16386,-12.497305,2107.818,-937.547,11.0
17.530443,0.7460556,-11.573006,-5.541462,-0.07270875,16.630764,-12.669336,2107.785,-938.04346,11.0
18.060083,0.7327794,-11.359047,-11.60681,0.00019338413,16.860039,-13.202023,2107.3384,-938.4136,11.0
18.480085,0.7405297,-11.5704565,-14.61157,-0.1286255,17.264317,-13.383705,2107.278,-938.8527,11.0
